seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
5.323,264,228,262,2,3,19,110,,
5.424,263,229,261,3,2,19,110,,
5.525,263,227,259,3,1,19,110,,
5.626,263,228,260,3,2,20,109,,
5.727,264,228,260,3,1,19,109,,
5.828,213,185,212,2,2,19,110,,
5.928,251,219,250,2,3,18,110,,
6.029,253,220,250,2,1,20,110,,
6.13,262,228,260,1,2,19,109,,
6.231,247,215,245,2,1,19,109,,
6.331,264,227,261,2,2,19,110,,
6.432,245,215,245,2,2,21,109,,
6.533,249,219,250,2,2,19,109,,
6.634,255,223,254,2,2,18,109,,
6.734,263,229,262,3,2,18,109,,
6.835,262,229,261,2,1,18,110,,
6.936,263,228,260,1,1,18,109,,
7.037,251,218,249,3,3,19,110,,
7.138,250,218,249,2,2,19,110,,
7.238,261,228,261,2,3,18,109,,
7.339,262,228,262,3,2,19,109,,
7.44,261,227,261,3,3,18,109,,
7.541,262,228,261,2,2,19,109,,
7.641,261,227,261,1,2,19,109,,
7.742,261,227,261,2,4,18,109,,
7.843,261,228,260,3,2,19,109,,
7.944,262,228,261,3,2,18,109,,
8.044,264,227,261,2,2,19,109,,
8.145,264,227,262,2,3,19,109,,
8.246,263,229,262,2,2,19,109,,
8.347,264,227,261,2,2,18,110,,
8.447,265,226,261,2,1,17,108,,
8.548,264,228,261,2,2,19,109,,
8.649,263,229,260,1,2,18,109,,
8.75,263,229,260,1,1,20,110,,
8.851,263,228,262,1,2,19,110,,
8.951,264,228,261,3,3,20,109,,
9.052,264,228,261,2,3,20,110,,
9.153,264,227,261,2,3,19,110,,
9.253,264,229,261,2,3,19,110,,
9.354,263,228,261,2,2,17,108,,
9.456,248,214,246,2,3,19,110,,
9.556,258,223,254,2,2,20,109,,
9.657,264,229,261,3,3,19,110,,
9.758,264,228,260,2,3,20,109,,
9.859,251,218,249,3,4,19,109,,
9.96,247,218,250,3,3,17,109,,
10.061,260,228,260,2,2,19,109,,
10.161,258,227,260,2,1,19,109,,
10.262,261,227,262,2,1,18,110,,
10.363,260,226,261,2,1,18,109,,
10.464,259,226,260,1,1,19,110,,
10.565,258,227,260,1,1,18,110,,
10.665,259,227,260,2,1,19,110,,
10.766,261,226,261,1,2,17,109,,
10.867,245,212,244,2,2,19,110,,
10.968,260,227,261,1,0,19,110,,
11.069,250,216,250,3,3,19,110,,
11.17,248,217,250,2,2,19,110,,
11.27,258,226,261,2,2,19,110,,
11.371,258,226,261,2,3,19,110,,
11.472,258,227,262,2,2,19,110,,
11.572,259,226,261,3,3,19,109,,
11.673,259,226,260,3,3,20,110,,
11.774,262,226,260,3,2,19,109,,
11.875,261,226,261,2,3,19,109,,
11.975,260,227,260,2,2,18,110,,
12.076,260,226,261,2,2,19,109,,
12.177,260,226,261,2,1,19,110,,
12.278,262,225,261,3,2,16,109,,
12.378,261,225,260,3,3,17,110,,
12.479,261,226,261,2,2,19,110,,
12.58,263,225,262,3,2,19,109,,
12.681,264,224,261,2,1,19,110,,
12.781,265,225,260,1,1,19,110,,
12.882,266,224,262,2,1,20,109,,
12.983,266,224,261,2,2,19,109,,
13.084,265,224,262,2,2,20,110,,
13.185,265,225,261,1,1,19,109,,
13.285,266,226,261,2,3,20,109,,
13.386,264,225,261,3,3,19,109,,
13.487,263,225,261,2,1,17,108,,
13.587,265,223,262,1,2,19,109,,
13.688,266,224,262,2,2,17,109,,
13.789,265,224,261,2,3,18,109,,
13.89,265,224,262,3,2,17,110,,
13.99,265,225,260,3,2,18,108,,
14.091,265,224,261,3,3,18,110,,
14.192,265,223,262,3,2,17,110,,
14.293,265,224,260,3,2,18,110,,
14.393,265,225,261,3,2,19,110,,
14.495,260,219,256,3,2,20,108,,
14.595,264,225,261,2,2,19,109,,
14.696,264,224,260,2,1,19,110,,
14.797,266,224,261,2,1,19,109,,
14.898,262,224,260,1,1,19,110,,
14.999,263,224,260,2,1,19,110,,
15.099,264,224,260,3,1,19,110,,
15.2,265,224,260,2,2,20,109,,
15.301,264,223,261,2,1,19,109,,
15.402,264,223,261,1,2,19,109,,
15.503,248,208,246,1,2,20,109,,
15.603,265,222,262,2,3,19,109,,
15.704,263,223,261,2,2,19,108,,
15.805,213,181,212,1,2,20,108,,
15.905,244,210,246,2,3,19,108,,
16.006,247,212,250,3,4,20,109,,
16.107,258,223,260,3,3,19,109,,
16.208,258,222,260,3,3,20,108,,
16.308,256,222,261,2,2,19,108,,
16.409,258,222,262,2,3,19,109,,
16.51,252,216,255,2,2,20,110,,
16.611,252,218,256,2,2,17,109,,
16.712,258,221,261,1,2,19,108,,
16.813,257,222,261,2,2,20,109,,
16.914,246,212,250,1,1,20,110,,
17.015,253,217,254,2,2,17,108,,
17.116,258,222,260,3,1,20,108,,
17.216,259,221,262,2,2,18,109,,
17.317,258,223,260,2,1,19,109,,
17.418,262,221,261,2,2,19,109,,
17.519,261,222,258,1,2,19,109,,
17.62,255,218,255,3,2,20,109,,
17.721,250,213,250,2,2,20,109,,
17.821,261,223,260,2,2,20,109,,
17.922,263,221,261,2,3,19,109,,
18.023,262,220,261,2,3,19,109,,
18.124,260,222,261,3,3,19,109,,
18.224,261,222,262,3,2,19,109,,
18.325,261,223,260,3,2,20,110,,
18.426,261,222,261,3,3,18,108,,
18.527,258,217,255,2,2,19,109,,
18.628,265,222,261,2,2,18,108,,
18.729,264,222,261,2,2,20,109,,
18.829,263,222,261,2,1,19,109,,
18.931,246,206,246,1,1,20,108,,
19.031,257,218,256,2,1,19,109,,
19.132,264,221,260,2,1,18,107,,
19.233,260,219,262,2,2,18,109,,
19.334,246,208,246,2,1,19,109,,
19.435,261,219,262,2,2,20,109,,
19.536,250,211,251,2,1,16,108,,
19.637,255,214,255,2,1,17,109,,
19.738,261,219,261,3,3,19,108,,
19.838,261,219,260,3,2,20,109,,
19.939,261,219,261,3,3,16,108,,
20.04,261,218,260,3,3,19,108,,
20.14,260,218,262,3,2,18,109,,
20.242,243,206,245,3,3,20,109,,
20.342,249,210,250,2,2,19,108,,
20.443,248,209,250,2,2,19,109,,
20.544,247,210,249,1,3,20,110,,
20.645,249,207,250,1,1,20,108,,
20.746,246,209,251,2,1,17,108,,
20.846,249,207,250,2,2,18,108,,
20.947,247,208,250,2,2,17,108,,
21.048,248,207,251,2,2,18,109,,
21.149,249,207,251,1,1,18,109,,
21.25,251,207,250,2,2,18,109,,
21.35,250,209,251,3,3,18,109,,
21.451,250,209,251,3,3,18,109,,
21.552,250,208,251,2,3,19,109,,
21.653,250,209,251,2,2,17,108,,
21.754,250,208,249,2,3,19,110,,
21.855,249,207,249,3,3,18,108,,
21.955,249,210,249,2,3,17,110,,
22.056,249,211,250,2,3,19,109,,
22.157,251,210,250,3,3,19,109,,
22.258,249,211,251,2,2,20,109,,
22.359,250,208,250,3,3,19,109,,
22.46,250,210,250,2,2,20,109,,
22.56,251,208,250,2,3,20,109,,
22.661,251,209,249,2,2,20,108,,
22.762,251,209,250,2,2,20,109,,
22.863,250,208,251,2,1,16,108,,
22.964,249,209,251,2,1,17,107,,
23.064,249,210,250,2,1,19,109,,
23.165,249,210,251,2,1,19,108,,
23.266,250,209,250,2,1,19,108,,
23.367,248,210,251,2,1,20,109,,
23.468,244,206,246,2,2,19,109,,
23.569,248,210,251,1,1,19,109,,
23.67,244,205,246,2,2,17,107,,
23.771,210,178,212,1,1,18,109,,
23.871,210,179,213,1,2,20,109,,
23.972,211,179,212,2,1,19,109,,
24.072,210,177,212,2,1,18,108,,
24.172,210,178,212,2,2,19,109,,
24.273,209,177,210,3,2,20,109,,
24.373,209,178,213,1,2,20,109,,
24.474,209,178,213,2,2,19,108,,
24.574,209,177,213,2,2,19,109,,
24.675,209,178,212,2,2,18,108,,
24.775,210,179,211,3,2,19,109,,
24.876,209,178,213,2,2,19,109,,
24.976,209,178,212,2,1,19,109,,
25.077,209,177,212,1,2,19,109,,
25.177,209,178,212,1,3,19,110,,
25.278,211,177,212,2,2,18,110,,
25.378,211,176,211,2,2,18,109,,
25.479,211,177,213,1,1,19,110,,
25.579,212,177,212,2,2,19,110,,
25.68,209,176,211,1,2,17,109,,
25.78,211,176,213,1,2,19,110,,
25.88,210,176,213,2,2,18,110,,
25.981,210,176,212,2,2,19,110,,
26.081,209,175,212,1,2,16,108,,
26.182,211,176,211,0,2,18,110,,
26.282,210,177,211,1,1,18,110,,
26.383,210,177,212,1,2,18,110,,
26.483,209,177,211,2,2,16,109,,
26.584,209,175,212,2,1,19,110,,
26.684,210,177,212,2,2,19,110,,
26.785,211,177,212,2,2,17,109,,
26.885,213,175,212,2,1,19,109,,
26.986,210,177,212,2,1,19,110,,
27.086,211,177,212,2,1,19,110,,
27.187,210,177,212,2,2,19,110,,
27.287,210,177,211,2,2,19,110,,
27.388,210,176,213,2,3,19,111,,
27.488,210,177,211,1,1,19,110,,
27.589,211,177,212,1,2,20,110,,
27.689,212,177,212,2,1,20,111,,
27.789,210,178,212,2,2,18,110,,
27.89,209,177,212,1,1,19,110,,
27.99,210,177,212,2,1,18,109,,
28.091,211,176,211,2,2,18,110,,
28.191,210,178,212,2,3,19,110,,
28.291,211,178,211,3,1,18,109,,
28.392,210,178,213,2,2,19,110,,
28.492,211,178,211,2,2,19,110,,
28.593,211,179,213,3,2,19,110,,
28.693,254,215,255,2,3,19,108,,
28.794,253,213,255,2,3,20,111,,
28.895,253,214,257,2,1,17,111,,
28.995,259,219,260,2,2,18,110,,
29.096,259,219,261,2,3,20,111,,
29.197,260,218,262,2,3,19,109,,
29.298,258,217,261,1,3,20,110,,
29.398,260,218,261,2,2,19,110,,
29.499,258,219,260,3,2,20,110,,
29.6,261,219,259,1,2,19,110,,
29.701,259,218,260,2,1,20,109,,
29.801,258,220,259,2,2,18,110,,
29.902,260,220,260,3,2,18,110,,
30.003,260,221,260,2,2,19,110,,
30.106,248,210,250,3,2,17,109,,
30.207,249,211,250,1,2,19,110,,
30.308,253,213,256,3,3,20,111,,
30.409,237,202,240,2,2,19,109,,
30.51,252,214,255,3,2,17,110,,
30.611,254,214,255,2,3,16,110,,
30.711,246,210,249,3,3,19,110,,
30.812,259,220,260,3,3,19,111,,
30.913,241,206,244,2,2,18,109,,
31.014,258,218,261,2,3,17,110,,
31.115,258,220,260,2,2,20,110,,
31.216,258,220,260,2,2,18,110,,
31.316,260,220,262,2,2,19,110,,
31.418,259,221,260,1,0,18,110,,
31.52,210,179,211,2,1,19,110,,
31.62,241,207,245,2,2,19,110,,
31.721,258,220,262,3,2,19,110,,
31.822,259,220,261,3,2,17,109,,
31.923,209,179,212,2,2,19,109,,
32.024,243,208,246,2,2,16,109,,
32.124,257,221,258,3,3,18,110,,
32.225,259,220,262,2,2,18,110,,
32.326,257,219,262,2,4,18,110,,
32.427,258,220,261,1,4,18,109,,
32.528,259,220,261,2,3,16,108,,
32.629,257,220,260,3,2,19,109,,
32.73,242,207,246,2,2,18,109,,
32.831,248,209,250,2,2,17,109,,
32.932,260,219,262,3,1,18,110,,
33.033,242,207,245,2,2,19,110,,
33.134,209,177,213,2,2,19,109,,
33.234,210,178,212,1,2,18,109,,
33.334,210,179,210,2,2,19,110,,
33.435,210,179,211,1,1,19,110,,
33.535,210,180,212,1,2,19,109,,
33.649,211,180,212,2,2,18,110,,
33.75,209,180,211,1,1,20,110,,
33.85,210,180,212,2,1,19,110,,
33.951,211,181,213,2,1,18,110,,
34.051,209,180,212,2,2,19,110,,
34.151,212,179,213,2,1,20,110,,
34.252,210,178,213,2,2,20,110,,
34.352,213,178,212,1,2,20,110,,
34.453,210,179,211,2,2,18,110,,
34.553,212,180,211,2,1,19,109,,
34.653,212,179,212,1,2,19,110,,
34.754,213,180,212,1,2,17,109,,
34.854,213,180,212,1,1,19,110,,
34.954,212,180,213,2,1,16,110,,
35.055,211,180,212,2,2,19,110,,
35.155,211,180,212,1,1,19,109,,
35.256,212,180,212,1,1,18,109,,
35.356,212,180,212,2,1,19,109,,
35.456,210,179,211,1,2,17,108,,
35.556,209,179,211,1,2,19,110,,
35.657,211,179,212,1,3,16,109,,
35.757,210,179,213,2,2,19,110,,
35.857,211,179,212,2,2,18,109,,
35.958,209,178,212,1,2,18,110,,
36.058,211,179,212,1,2,19,110,,
36.158,210,178,213,2,2,19,110,,
36.259,212,179,212,3,3,19,110,,
36.359,209,179,212,1,2,18,110,,
36.459,208,178,211,2,2,19,109,,
36.56,211,179,211,1,2,18,110,,
36.66,210,178,213,2,1,19,109,,
36.76,210,179,212,1,2,18,110,,
36.861,210,179,212,2,2,17,109,,
36.961,211,177,212,3,2,20,110,,
37.062,211,178,212,2,2,19,109,,
37.162,210,179,212,3,3,19,109,,
37.263,211,179,212,3,2,18,109,,
37.363,210,179,211,3,2,18,110,,
37.463,212,178,212,2,2,19,109,,
37.564,211,178,212,1,2,17,109,,
37.664,211,178,213,2,2,18,109,,
37.764,209,177,212,2,1,18,109,,
37.865,210,179,212,1,2,18,110,,
37.965,209,179,212,1,2,18,110,,
38.065,259,219,261,2,2,16,108,,
38.166,254,214,255,1,2,19,109,,
38.267,242,206,245,2,2,17,110,,
38.368,209,178,212,1,3,19,109,,
38.468,260,218,261,1,2,19,110,,
38.569,243,207,246,1,2,19,110,,
38.67,243,206,246,2,2,20,110,,
38.775,249,209,250,3,2,17,108,,
38.876,253,215,255,2,2,20,110,,
38.977,254,215,254,2,3,19,109,,
39.077,258,214,255,3,2,19,109,,
39.178,263,218,261,3,2,19,108,,
39.279,263,219,260,2,2,19,109,,
39.38,262,219,261,3,3,20,109,,
39.48,258,219,261,2,2,19,110,,
39.581,259,219,260,3,2,20,109,,
39.682,252,215,255,2,2,19,110,,
39.783,257,220,261,3,1,20,109,,
39.884,260,219,259,2,1,20,109,,
39.985,245,207,245,2,2,19,109,,
40.086,259,219,259,1,2,20,110,,
40.186,260,218,262,1,1,19,109,,
40.287,252,215,256,2,1,18,108,,
40.388,240,206,245,1,1,18,108,,
40.489,258,220,260,3,1,19,109,,
40.591,256,218,262,2,2,20,110,,
40.692,245,206,245,2,2,19,109,,
40.793,211,179,212,1,1,18,109,,
40.893,208,179,211,2,1,16,108,,
40.993,211,178,212,2,2,18,109,,
41.094,209,178,213,1,1,18,108,,
41.194,210,178,212,2,2,19,109,,
41.294,204,178,212,1,2,16,108,,
41.395,205,178,212,1,2,19,109,,
41.495,208,178,210,2,2,18,109,,
41.595,207,178,213,2,3,18,109,,
41.696,205,177,212,3,2,19,110,,
41.796,208,177,212,2,2,18,109,,
41.897,209,177,212,2,3,19,109,,
41.997,207,177,212,3,3,18,108,,
42.097,207,178,211,2,2,19,108,,
42.198,206,178,213,2,2,18,109,,
42.298,208,178,212,2,2,19,109,,
42.398,206,177,212,2,2,17,108,,
42.498,208,177,213,3,2,20,109,,
42.599,208,177,212,2,3,19,109,,
42.699,208,177,211,2,4,19,109,,
42.799,208,178,212,2,2,18,108,,
42.9,208,177,213,2,2,19,108,,
43.0,208,177,212,1,2,19,109,,
43.1,210,177,211,2,2,19,108,,
43.201,208,178,211,1,2,17,108,,
43.301,208,177,211,1,2,19,109,,
43.401,209,177,212,1,1,19,109,,
43.502,208,178,212,1,1,19,109,,
43.602,210,177,213,2,1,18,108,,
43.702,209,177,212,2,3,20,110,,
43.803,209,177,212,1,1,19,109,,
43.903,208,177,211,0,2,17,109,,
44.003,210,177,213,1,1,19,109,,
44.104,210,177,212,1,0,19,109,,
44.204,210,176,212,1,1,18,109,,
44.304,208,176,212,2,1,18,109,,
44.405,209,177,210,2,1,19,109,,
44.505,209,176,213,2,1,18,109,,
44.606,210,176,212,1,1,16,108,,
44.706,209,177,210,2,1,18,109,,
44.806,210,175,213,1,1,19,109,,
44.907,209,177,212,2,1,18,109,,
45.007,209,176,211,2,2,19,109,,
45.107,210,177,210,2,3,19,108,,
45.208,209,176,212,2,3,18,109,,
45.308,209,176,213,2,3,17,108,,
45.408,210,177,212,6,7,19,109,,
45.508,209,176,213,4,5,19,109,,
45.609,209,177,212,5,7,19,109,,
45.709,259,217,262,3,1,18,109,,
45.81,257,218,261,3,3,18,108,,
45.911,247,209,249,6,8,18,108,,
46.012,257,213,259,4,5,17,109,,
46.112,258,209,260,1,0,18,109,,
46.213,257,276,260,1,0,17,108,,
46.314,256,269,260,1,1,18,110,,
46.415,256,266,261,2,3,18,109,,
46.515,241,267,261,8,11,24,109,,
46.616,248,269,259,5,6,20,109,,
46.717,250,266,259,3,4,31,110,,
46.818,235,250,245,5,5,22,111,,
46.919,250,266,259,4,5,19,110,,
47.019,252,268,260,2,0,20,113,,
47.12,251,266,261,0,1,19,112,,
47.221,245,266,261,1,0,19,113,,
47.321,241,267,258,1,0,19,113,,
47.422,242,265,260,1,0,21,112,,
47.523,234,266,260,2,1,28,115,,
47.624,235,266,260,0,0,20,113,,
47.725,252,266,260,0,0,22,112,,
47.826,232,243,240,0,0,20,105,,
47.926,252,266,261,1,1,24,104,,
48.027,251,265,261,2,3,24,110,,
48.128,249,267,259,2,1,22,112,,
48.229,247,267,259,2,2,22,113,,
48.329,235,267,262,2,1,24,121,,
48.43,228,269,261,1,2,23,124,,
48.531,267,268,260,1,1,24,121,,
48.632,269,270,260,2,1,23,119,,
48.733,268,271,259,3,3,23,115,,
48.834,252,252,243,1,2,21,112,,
48.934,270,270,261,2,3,24,118,,
49.035,270,269,261,3,3,35,132,,
49.136,270,268,261,2,3,31,123,,
49.236,269,269,260,3,2,29,122,,
49.337,268,271,260,5,4,52,141,,
49.438,269,268,260,9,2,180,256,,
49.539,268,269,259,0,0,18,108,,
49.639,270,268,260,1,0,11,104,,
49.74,219,219,212,1,1,12,104,,
49.841,253,253,244,4,1,8,113,,
49.941,269,269,260,47,6,8,894,,
50.042,268,268,261,3,1,8,112,,
50.143,268,267,261,3,2,8,97,,
50.244,267,269,261,2,3,8,110,,
50.344,267,269,261,2,3,9,110,,
50.445,266,270,260,2,3,9,110,,
50.546,267,270,259,2,3,9,105,,
50.647,267,269,260,2,1,10,106,,
50.748,197,219,212,1,1,9,98,,
50.848,223,249,241,2,1,9,107,,
50.949,242,269,262,5,5,9,105,,
51.05,255,270,261,2,3,9,99,,
51.15,255,269,259,2,3,10,101,,
51.251,254,269,261,3,3,10,104,,
51.352,253,269,261,4,3,10,109,,
51.452,253,269,261,2,2,9,103,,
51.553,250,270,260,3,3,7,101,,
51.654,251,268,261,2,1,10,100,,
51.755,249,270,259,2,2,10,99,,
51.856,220,249,239,3,2,8,107,,
51.956,269,269,260,3,2,10,108,,
52.057,270,269,261,2,2,10,103,,
52.158,270,269,260,1,2,9,104,,
52.258,270,269,261,1,2,10,105,,
52.359,268,270,260,0,2,9,102,,
52.46,268,269,260,3,1,9,105,,
52.561,268,270,260,1,1,9,104,,
52.661,269,268,260,2,3,8,103,,
52.762,269,269,261,3,2,9,106,,
52.863,248,247,240,6,5,9,110,,
52.964,268,271,260,4,4,28,129,,
53.065,268,269,261,3,3,72,174,,
53.165,269,269,261,3,3,80,169,,
53.266,269,270,259,5,2,94,180,,
53.367,269,270,261,3,0,67,146,,
53.468,269,269,260,2,4,75,161,,
53.568,268,270,261,3,2,61,183,,
53.669,269,269,259,2,1,79,163,,
53.77,269,269,260,4,3,85,174,,
53.871,247,248,240,3,3,82,175,,
53.971,269,268,260,3,2,85,175,,
54.072,269,268,261,1,1,46,139,,
54.173,268,269,259,4,3,73,165,,
54.274,268,269,261,9,11,63,152,,
54.375,268,267,261,9,13,65,153,,
54.475,267,270,260,4,6,60,146,,
54.576,270,268,260,0,0,64,153,,
54.677,269,269,260,1,0,65,154,,
54.778,268,268,261,0,0,68,159,,
54.879,257,259,251,1,0,66,160,,
54.979,269,269,260,2,1,64,153,,
55.08,270,268,260,1,2,67,147,,
55.181,268,269,260,2,2,68,151,,
55.281,270,268,261,2,1,63,143,,
55.382,269,269,261,3,2,64,153,,
55.483,270,270,261,2,2,64,151,,
55.584,268,270,261,1,2,61,153,,
55.684,269,269,260,3,5,54,137,,
55.785,267,269,259,3,3,64,152,,
55.886,258,258,249,1,2,62,153,,
55.987,268,269,260,2,2,63,154,,
56.087,269,269,261,2,2,58,144,,
56.188,269,270,261,1,3,63,153,,
56.289,269,269,262,3,2,62,155,,
56.39,269,269,261,2,2,62,153,,
56.491,268,270,262,1,2,63,151,,
56.591,268,270,260,2,2,61,153,,
56.692,268,270,259,3,3,64,152,,
56.793,266,269,261,1,2,60,148,,
56.894,252,251,243,1,1,54,138,,
56.995,271,270,259,4,1,60,149,,
57.095,268,268,260,2,2,59,149,,
57.196,268,268,260,1,3,61,149,,
57.297,269,267,261,2,3,63,152,,
57.398,270,268,260,2,3,59,146,,
57.498,269,270,260,1,1,62,155,,
57.599,269,267,260,0,0,61,152,,
57.7,268,268,261,2,3,61,148,,
57.801,263,263,256,1,1,56,143,,
57.902,252,252,244,2,2,66,156,,
58.002,268,269,260,4,3,63,158,,
58.103,268,269,260,2,4,61,148,,
58.204,266,269,261,2,3,56,143,,
58.304,268,269,260,2,3,53,141,,
58.405,269,268,261,2,3,52,136,,
58.506,268,269,259,4,2,61,152,,
58.607,269,269,261,3,1,63,153,,
58.707,268,269,260,3,2,61,150,,
58.808,268,270,260,3,1,62,156,,
58.909,257,256,250,2,1,53,146,,
59.01,268,270,260,2,1,65,148,,
59.111,269,269,261,2,3,53,141,,
59.211,270,269,261,2,2,62,153,,
59.312,270,268,260,1,2,54,146,,
59.413,269,268,261,2,3,53,154,,
59.514,268,269,260,1,1,48,144,,
59.614,267,270,260,1,1,60,147,,
59.715,267,270,260,1,3,53,144,,
59.816,264,263,255,3,2,53,152,,
59.917,262,263,255,2,1,58,155,,
60.018,268,270,261,2,2,54,138,,
60.118,269,270,262,2,1,49,134,,
60.219,269,268,260,2,2,56,144,,
60.32,268,270,259,1,2,55,142,,
60.421,268,270,259,1,2,52,138,,
60.522,269,270,260,1,1,53,136,,
60.622,269,269,261,2,3,55,131,,
60.723,268,269,260,2,2,53,142,,
60.824,258,258,249,1,2,55,143,,
60.925,264,264,255,2,2,55,143,,
61.026,269,269,261,2,2,55,144,,
61.126,268,269,261,2,3,54,142,,
61.227,269,270,257,3,4,56,142,,
61.328,269,270,260,2,2,58,143,,
61.429,268,269,260,2,3,58,147,,
61.53,268,270,261,1,2,58,145,,
61.63,267,269,260,2,2,58,144,,
61.731,268,270,260,2,0,57,144,,
61.832,258,258,249,3,1,61,147,,
61.933,262,264,255,3,2,58,147,,
62.034,268,269,260,3,3,50,139,,
62.134,268,268,261,3,4,59,146,,
62.235,267,269,259,4,4,59,147,,
62.336,268,270,260,4,6,60,149,,
62.437,269,268,260,2,3,63,152,,
62.538,269,268,261,2,2,62,155,,
62.639,268,270,261,1,3,53,155,,
62.739,269,268,261,2,1,66,157,,
62.84,253,251,244,2,1,64,153,,
62.941,268,269,262,1,0,63,151,,
63.042,268,270,259,2,1,70,162,,
63.143,267,268,260,4,2,62,157,,
63.244,269,267,261,4,4,105,190,,
63.344,268,270,260,3,2,94,185,,
63.445,269,269,258,3,1,101,176,,
63.546,268,268,260,2,3,92,182,,
63.647,269,268,262,1,2,91,168,,
63.747,268,270,260,2,3,83,178,,
63.849,253,254,245,3,4,77,164,,
63.949,268,270,261,3,2,82,170,,
64.05,269,268,261,0,1,72,160,,
64.151,269,269,261,1,0,75,158,,
64.252,263,264,253,1,1,68,153,,
64.353,269,270,261,0,2,69,150,,
64.454,268,270,259,1,0,74,166,,
64.555,269,269,259,2,2,68,169,,
64.655,270,266,261,2,3,69,147,,
64.756,270,269,261,2,3,66,154,,
64.857,247,248,240,1,2,69,153,,
64.958,268,269,261,2,2,65,150,,
65.058,268,270,261,2,2,58,144,,
65.159,266,269,261,2,2,69,153,,
65.26,268,270,260,2,3,68,155,,
65.361,268,270,260,1,2,65,157,,
65.461,269,270,259,3,2,73,164,,
65.562,268,270,261,2,2,65,158,,
65.663,269,269,261,3,3,78,160,,
65.764,219,220,211,2,2,81,170,,
65.864,248,249,240,3,3,81,170,,
65.965,270,269,261,2,3,76,167,,
66.066,269,267,261,2,4,74,162,,
66.166,268,269,260,3,3,70,163,,
66.267,269,268,260,1,3,74,164,,
66.368,269,268,262,2,3,75,167,,
66.469,270,269,261,2,3,77,165,,
66.569,268,270,261,3,3,76,166,,
66.67,268,270,260,3,2,74,167,,
66.771,218,219,213,3,2,71,161,,
66.872,253,254,245,3,3,69,166,,
66.972,270,268,261,3,3,70,165,,
67.073,268,270,261,3,4,69,157,,
67.174,269,269,260,3,3,61,162,,
67.274,270,269,260,1,4,58,137,,
67.375,268,269,259,2,2,72,158,,
67.476,262,264,255,3,2,70,153,,
67.577,268,268,259,1,2,74,156,,
67.677,269,269,261,3,4,62,154,,
67.778,261,268,261,2,1,49,143,,
67.879,255,252,245,4,5,61,144,,
67.98,270,268,261,2,4,51,135,,
68.081,267,270,261,4,4,64,154,,
68.181,268,270,260,3,2,67,155,,
68.282,269,271,262,2,1,60,146,,
68.383,268,269,261,2,2,56,146,,
68.484,227,267,261,2,2,68,151,,
68.585,269,269,260,3,3,65,150,,
68.686,267,270,260,1,0,66,144,,
68.787,268,270,259,2,2,67,158,,
68.888,252,256,243,2,2,68,154,,
68.988,268,268,261,4,2,69,154,,
69.089,267,268,262,3,3,64,148,,
69.19,268,269,260,3,3,61,145,,
69.29,267,268,261,3,3,65,148,,
69.391,268,268,261,2,3,61,146,,
69.492,267,269,260,2,3,50,136,,
69.593,267,270,259,3,1,62,145,,
69.693,268,268,261,2,1,72,161,,
69.794,268,267,260,3,4,60,147,,
69.895,248,247,241,1,1,61,145,,
