seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
6.941,564,589,543,,,107,103,295,287
7.042,561,588,542,,,107,108,295,287
7.143,562,587,543,,,109,97,293,287
7.243,562,589,541,,,106,101,295,285
7.344,561,589,541,,,108,104,295,287
7.445,562,589,543,,,110,99,295,287
7.545,562,590,543,,,106,101,295,287
7.646,565,590,543,,,110,104,295,286
7.747,563,588,543,,,110,100,295,286
7.847,562,588,544,,,106,102,294,287
7.948,564,591,543,,,109,101,295,286
8.048,564,590,542,,,109,101,294,287
8.149,563,588,543,,,107,105,296,287
8.249,565,590,543,,,110,98,295,287
8.35,565,591,542,,,106,103,295,287
8.45,562,591,541,,,108,105,295,286
8.551,565,591,544,,,110,98,295,287
8.651,563,589,543,,,106,101,295,287
8.752,565,591,544,,,109,104,295,287
8.852,565,592,543,,,110,100,296,287
8.953,566,591,545,,,106,103,294,287
9.053,565,591,543,,,110,101,296,287
9.154,563,591,542,,,108,102,296,287
9.255,567,588,544,,,108,105,294,287
9.356,565,592,545,,,110,100,295,286
9.457,564,590,544,,,106,103,296,287
9.557,566,593,545,,,107,110,295,287
9.658,566,591,544,,,109,97,296,287
9.759,564,590,546,,,107,104,295,286
9.859,564,592,546,,,107,109,296,286
9.96,566,593,544,,,109,97,295,287
10.06,566,593,544,,,105,102,295,288
10.161,567,592,544,,,109,101,296,286
10.261,567,590,546,,,109,102,295,287
10.362,566,593,545,,,107,105,295,287
10.462,566,594,545,,,111,100,295,287
10.563,567,592,545,,,108,102,295,287
10.663,567,593,544,,,108,109,296,287
10.764,566,592,546,,,111,99,295,286
10.865,567,593,546,,,106,103,295,286
10.965,568,594,545,,,108,109,294,288
11.066,565,592,546,,,109,97,295,287
11.167,566,592,547,,,107,102,295,287
11.267,568,593,544,,,109,107,295,287
11.368,567,592,547,,,110,99,295,288
11.468,566,591,547,,,107,100,296,287
11.568,567,593,545,,,110,100,295,287
11.669,568,595,546,,,108,103,295,286
11.769,567,594,545,,,107,109,295,287
11.87,565,592,547,,,109,97,295,287
11.971,568,595,549,,,108,104,295,287
12.071,566,592,547,,,107,111,296,288
12.172,569,595,544,,,110,96,296,287
12.273,569,595,546,,,105,103,296,287
12.373,569,595,548,,,109,108,295,287
12.474,569,594,546,,,109,98,296,287
12.575,568,595,546,,,106,100,296,287
12.675,569,595,548,,,109,106,295,286
12.776,568,592,548,,,109,98,296,287
12.876,570,595,548,,,106,100,295,287
12.977,570,596,547,,,109,104,296,286
13.077,567,592,549,,,109,100,295,287
13.178,569,595,546,,,107,103,296,287
13.279,570,596,548,,,109,97,296,287
13.379,569,595,547,,,107,101,294,288
13.48,569,594,549,,,107,108,296,287
13.58,569,594,546,,,111,97,295,287
13.681,569,594,549,,,105,100,295,287
13.781,570,596,547,,,109,105,296,287
13.882,570,597,547,,,108,98,296,287
13.982,570,595,547,,,105,99,296,287
14.083,570,597,548,,,108,104,296,287
14.183,570,596,549,,,108,99,295,287
14.284,568,596,549,,,107,102,296,286
14.385,570,597,548,,,110,103,296,287
14.486,572,596,550,,,108,100,295,287
14.587,571,597,550,,,109,103,295,288
14.688,571,597,549,,,110,99,296,286
14.789,568,595,550,,,107,103,296,286
14.889,571,598,550,,,108,109,296,286
14.99,571,597,549,,,111,99,296,287
15.091,571,597,550,,,106,99,297,288
15.191,568,596,551,,,109,104,296,288
15.292,569,596,550,,,110,100,296,288
15.392,572,598,550,,,105,102,297,287
15.493,572,597,551,,,109,101,296,287
15.593,572,599,550,,,108,100,296,287
15.694,570,596,551,,,107,104,297,287
15.794,568,596,551,,,109,101,296,288
15.895,573,598,550,,,109,101,295,287
15.995,572,598,551,,,108,109,296,288
16.096,572,598,550,,,111,98,297,287
16.197,572,598,551,,,105,103,296,288
16.297,573,598,551,,,109,106,296,287
16.398,572,597,551,,,110,99,296,287
16.499,573,599,549,,,104,101,297,287
16.6,572,599,552,,,109,109,297,288
16.701,572,599,552,,,111,98,295,287
16.802,574,600,553,,,106,103,297,288
16.903,574,600,551,,,110,102,297,287
17.003,572,596,552,,,109,101,297,287
17.104,571,600,553,,,107,107,296,288
17.204,573,599,552,,,110,98,297,286
17.305,573,600,551,,,107,103,297,287
17.405,571,597,552,,,108,109,297,288
17.506,573,599,551,,,109,97,297,286
17.606,573,598,553,,,108,103,296,288
17.707,574,599,552,,,108,110,296,288
17.807,573,600,552,,,110,97,296,287
17.908,574,599,552,,,106,102,294,288
18.008,572,599,552,,,109,103,296,288
18.109,574,600,553,,,110,101,296,287
18.21,574,600,552,,,105,106,296,288
18.31,572,598,554,,,110,99,296,287
18.411,575,600,555,,,109,103,296,288
18.512,572,598,554,,,106,108,296,288
18.612,574,598,554,,,110,98,297,287
18.713,574,601,552,,,106,104,296,287
18.814,575,601,554,,,107,110,297,288
18.915,575,601,553,,,109,97,296,287
19.015,575,601,553,,,107,103,296,288
19.116,575,601,552,,,108,110,297,286
19.216,575,602,554,,,109,97,297,287
19.317,573,598,554,,,106,101,296,288
19.417,575,602,554,,,109,107,297,286
19.518,574,602,555,,,110,98,297,288
19.618,575,601,553,,,105,106,296,288
19.719,575,600,555,,,109,99,296,288
19.819,576,602,554,,,108,104,297,287
19.92,574,601,555,,,107,108,297,289
20.02,575,602,554,,,110,98,295,288
20.121,577,602,554,,,107,102,296,288
20.222,576,602,553,,,108,109,296,288
20.322,574,602,554,,,108,97,297,288
20.423,576,603,554,,,106,102,297,287
20.523,577,602,554,,,106,108,296,288
20.624,576,601,556,,,110,96,297,289
20.724,576,603,556,,,106,100,297,288
20.825,577,603,553,,,109,107,296,288
20.925,577,602,553,,,110,98,296,288
21.026,576,603,555,,,106,99,298,287
21.126,577,601,557,,,110,104,296,288
21.227,576,601,557,,,108,103,296,288
21.328,578,602,555,,,108,111,298,288
21.429,577,603,554,,,108,97,297,288
21.529,578,600,555,,,107,103,296,289
21.63,576,604,555,,,107,109,297,288
21.731,578,603,555,,,110,97,297,289
21.831,577,603,555,,,107,101,297,288
21.932,574,603,556,,,108,108,297,288
22.033,576,604,556,,,110,98,298,289
22.133,579,604,555,,,106,101,297,288
22.234,579,604,557,,,111,106,296,289
22.335,578,603,557,,,109,98,297,288
22.435,578,606,557,,,106,101,296,288
22.536,578,603,557,,,109,104,297,287
22.637,579,605,554,,,108,99,297,288
22.737,577,603,557,,,107,103,296,288
22.838,576,602,557,,,110,101,297,289
22.938,579,606,557,,,107,100,297,288
23.039,577,605,557,,,109,107,298,288
23.139,579,604,556,,,110,96,296,288
23.24,577,605,558,,,107,100,297,288
23.34,578,603,558,,,109,106,296,288
23.442,576,602,557,,,109,98,298,288
23.542,579,605,555,,,105,100,296,288
23.643,577,603,558,,,109,103,296,288
23.743,579,605,557,,,109,98,296,289
23.844,578,606,558,,,106,101,297,288
23.944,579,605,555,,,110,102,297,288
24.045,579,606,559,,,108,101,297,288
24.145,579,602,558,,,107,106,297,289
24.246,580,606,558,,,110,97,297,288
24.346,579,605,558,,,107,100,296,287
24.447,578,602,559,,,108,107,297,288
24.547,580,606,556,,,109,97,297,288
24.648,581,606,559,,,107,99,297,289
24.749,581,607,559,,,109,105,298,288
24.849,581,606,558,,,110,98,298,289
24.95,580,605,556,,,105,102,298,288
25.051,578,603,559,,,108,104,297,287
25.152,581,607,559,,,109,100,298,288
25.253,581,607,559,,,106,104,297,288
25.354,581,607,558,,,110,101,298,289
25.454,581,606,557,,,109,101,297,288
25.555,581,607,559,,,107,108,298,288
25.656,581,607,558,,,110,99,297,288
25.756,582,608,559,,,107,103,298,287
25.858,582,607,559,,,107,110,297,289
25.96,582,607,560,,,109,97,297,288
26.062,580,607,559,,,108,103,298,288
26.162,579,607,558,,,107,110,297,288
26.263,581,606,557,,,108,97,297,288
26.366,583,607,557,,,107,101,298,289
26.467,581,608,559,,,109,108,297,289
26.568,580,608,561,,,109,97,298,289
26.668,582,608,560,,,105,100,297,289
26.769,583,608,558,,,108,107,297,289
26.869,580,609,559,,,109,98,297,288
26.97,583,606,561,,,107,101,298,288
27.07,582,608,561,,,109,104,297,289
27.171,582,608,561,,,108,104,298,289
27.271,582,605,561,,,106,109,298,288
27.371,582,606,561,,,111,96,298,288
27.472,583,608,561,,,108,102,298,289
27.574,583,609,561,,,107,109,297,288
27.675,581,609,561,,,109,98,298,289
27.775,583,607,561,,,106,101,298,288
27.876,581,609,561,,,109,108,298,289
27.976,581,608,561,,,109,97,298,289
28.077,582,609,562,,,106,100,297,289
28.177,583,609,560,,,108,105,298,289
28.277,583,607,563,,,110,98,299,288
28.378,583,609,562,,,107,101,298,288
28.478,584,609,562,,,109,104,299,289
28.579,583,608,563,,,108,100,298,288
28.679,583,610,561,,,108,103,297,289
28.779,584,610,560,,,111,96,298,288
28.88,583,611,562,,,106,102,297,289
28.98,584,610,560,,,107,109,297,289
29.08,584,608,562,,,109,97,297,289
29.181,584,609,562,,,107,100,299,288
29.281,584,608,563,,,108,107,298,289
29.381,584,609,563,,,109,98,298,289
29.482,584,611,561,,,105,99,297,289
29.582,583,609,562,,,109,105,298,288
29.683,583,611,563,,,108,99,297,289
29.783,584,610,563,,,107,102,298,289
29.883,585,610,563,,,110,97,298,288
29.984,585,610,563,,,107,101,298,288
30.084,679,705,657,,,107,109,354,344
30.185,586,611,561,,,110,96,298,289
30.286,582,611,563,,,106,100,298,288
30.386,585,612,563,,,109,107,298,288
30.487,584,610,563,,,110,98,298,288
30.588,583,611,564,,,105,100,298,289
30.688,586,611,564,,,108,106,299,288
30.788,583,612,564,,,109,98,297,290
30.889,586,612,563,,,107,101,298,289
30.989,586,611,562,,,111,104,298,290
31.09,585,610,564,,,107,100,298,289
31.19,584,612,564,,,108,110,297,289
31.29,585,610,564,,,111,97,298,288
31.391,585,610,564,,,108,102,298,288
31.491,587,610,564,,,108,109,298,288
31.592,584,613,565,,,110,97,298,289
31.692,587,613,564,,,105,100,299,289
31.792,586,611,565,,,109,108,298,288
31.893,586,612,562,,,110,98,297,289
31.993,587,613,562,,,106,100,296,289
32.094,587,610,565,,,109,105,297,290
32.194,586,613,564,,,109,99,298,289
32.295,587,611,565,,,106,103,299,288
32.395,586,613,564,,,110,97,297,289
32.496,586,610,565,,,108,103,298,289
32.596,587,612,565,,,108,109,298,290
32.696,587,613,565,,,110,96,298,289
32.797,588,612,567,,,106,100,299,289
32.897,588,614,564,,,109,106,298,289
32.998,587,613,565,,,108,96,298,288
33.098,584,610,566,,,107,99,297,290
33.199,586,614,564,,,109,106,299,290
33.299,587,612,566,,,108,99,299,289
33.4,585,614,566,,,107,101,299,289
33.5,587,612,567,,,108,96,299,289
33.601,589,614,566,,,108,104,298,288
33.702,589,615,565,,,108,109,298,290
33.802,588,612,567,,,109,97,298,290
33.903,588,615,566,,,106,101,299,289
34.003,587,614,566,,,108,108,298,289
34.104,588,613,565,,,110,97,299,289
34.204,589,613,566,,,106,100,298,289
34.305,586,615,567,,,109,107,298,288
34.405,588,614,565,,,109,98,297,290
34.506,588,612,567,,,106,100,299,289
34.606,586,615,567,,,109,104,299,289
34.707,589,615,568,,,108,98,298,289
34.807,589,614,565,,,107,101,299,288
34.908,589,615,566,,,110,103,298,289
35.008,589,614,568,,,107,102,299,290
35.109,589,614,568,,,109,108,299,289
35.209,589,615,568,,,109,97,298,289
35.31,709,728,686,,,107,100,376,365
35.412,715,740,697,,,107,107,387,376
35.513,656,686,638,,,110,97,339,328
35.614,671,698,648,,,106,99,347,336
35.715,709,728,687,,,107,105,378,362
35.816,672,697,651,,,110,98,347,337
35.918,590,616,567,,,106,101,299,289
36.019,589,615,568,,,109,105,298,289
36.119,587,615,568,,,109,99,298,289
36.22,591,616,568,,,107,105,299,288
36.32,590,616,569,,,110,101,299,288
36.42,590,616,568,,,108,100,299,290
36.521,590,615,569,,,108,107,300,289
36.621,591,617,569,,,109,99,299,289
36.721,591,615,569,,,107,104,299,288
36.822,591,616,568,,,108,110,300,289
36.922,590,616,570,,,109,96,298,290
37.023,591,616,569,,,106,100,299,288
37.123,591,617,568,,,108,105,299,290
37.223,590,617,567,,,109,98,299,289
37.324,591,618,568,,,106,103,299,290
37.424,591,617,570,,,108,103,300,289
37.525,591,617,567,,,108,101,298,289
37.625,588,617,568,,,108,104,298,290
37.725,591,617,568,,,110,100,298,290
37.826,591,617,568,,,108,102,299,290
37.926,591,617,568,,,107,108,298,290
38.027,590,618,569,,,109,97,298,289
38.127,591,616,570,,,107,103,299,289
38.227,592,618,571,,,108,107,299,289
38.328,591,619,570,,,109,98,299,290
38.428,590,618,570,,,104,101,299,290
38.528,590,614,570,,,109,105,299,290
38.629,591,618,570,,,109,100,299,289
38.729,593,616,570,,,107,102,299,288
38.83,593,617,569,,,110,102,299,290
38.93,590,618,570,,,107,101,299,290
39.031,588,616,572,,,108,106,299,290
39.131,593,616,571,,,109,98,299,289
39.232,591,619,571,,,107,103,299,288
39.332,592,618,571,,,109,108,299,289
39.432,590,619,571,,,109,98,299,290
39.533,591,618,571,,,106,100,300,290
39.633,593,618,570,,,108,105,299,290
39.734,592,619,571,,,108,100,297,291
39.834,592,619,571,,,107,103,299,290
39.934,593,619,570,,,110,103,299,290
40.035,593,619,569,,,109,100,298,290
40.135,592,620,569,,,107,105,299,289
40.236,594,619,572,,,108,100,300,290
40.336,593,619,570,,,107,102,298,290
40.436,594,619,569,,,108,109,300,290
40.537,594,618,573,,,110,97,300,289
40.637,594,617,572,,,107,100,299,290
40.737,592,617,573,,,108,107,299,290
40.838,594,620,572,,,108,98,299,289
40.939,724,747,701,,,107,100,389,375
41.04,594,619,570,,,108,105,299,290
41.14,594,621,571,,,109,99,299,290
41.241,592,619,572,,,107,103,300,289
41.341,594,620,573,,,109,102,299,290
41.442,592,620,573,,,107,102,300,290
41.542,594,619,570,,,108,107,299,290
41.643,594,620,570,,,109,100,299,290
41.743,592,618,573,,,106,102,301,290
41.844,594,619,572,,,109,108,298,290
41.944,595,620,571,,,109,97,299,289
42.045,595,621,572,,,107,100,299,290
42.145,595,621,570,,,109,105,300,290
42.246,595,621,572,,,109,98,299,290
42.346,595,621,572,,,107,101,300,290
42.447,594,619,573,,,109,103,299,290
42.547,594,619,574,,,110,100,299,290
42.648,594,622,574,,,107,105,299,290
42.749,594,618,574,,,110,99,299,290
42.849,595,621,572,,,106,102,300,291
42.95,595,620,573,,,109,107,299,291
43.05,595,621,573,,,109,99,300,290
43.151,594,622,574,,,107,103,300,289
43.251,594,622,575,,,110,111,298,290
43.352,596,620,575,,,108,99,300,290
43.453,595,621,571,,,106,101,300,290
43.554,596,623,575,,,109,106,299,290
43.654,596,620,575,,,109,99,299,290
43.755,595,621,575,,,106,103,299,290
43.856,597,623,572,,,110,102,300,290
43.956,597,623,572,,,108,100,299,290
44.057,595,620,575,,,106,104,299,291
44.157,593,621,575,,,109,100,300,290
44.258,595,621,575,,,107,102,300,290
44.358,597,622,575,,,108,109,299,290
44.459,595,623,575,,,109,96,300,289
44.56,597,623,572,,,107,102,300,289
44.662,596,621,575,,,110,110,299,290
44.763,598,624,574,,,109,95,299,290
44.863,597,621,577,,,106,102,301,290
44.964,597,624,575,,,108,109,300,290
45.064,595,623,576,,,110,96,298,291
45.165,597,624,575,,,107,103,301,291
45.265,598,624,576,,,109,102,301,290
45.366,598,625,576,,,108,102,301,290
45.466,596,623,576,,,107,107,301,290
45.567,597,622,575,,,110,99,300,291
45.667,598,623,576,,,109,103,301,290
45.768,596,622,577,,,106,109,300,290
45.868,597,622,577,,,110,97,300,291
45.969,597,625,576,,,107,103,300,289
46.069,599,625,576,,,108,110,300,289
46.17,598,624,574,,,110,96,299,290
46.271,598,622,577,,,107,103,300,291
46.371,596,624,577,,,109,110,300,291
46.472,598,624,577,,,109,96,300,291
46.572,596,624,577,,,107,100,301,291
46.673,597,623,577,,,110,100,299,290
46.773,598,623,577,,,109,101,300,291
46.874,599,624,576,,,107,106,301,290
46.974,599,624,577,,,110,99,299,291
47.075,599,622,576,,,108,103,301,291
47.176,598,626,577,,,109,110,300,290
47.276,598,625,576,,,109,97,300,291
47.377,599,626,578,,,108,102,301,290
47.477,600,625,576,,,108,110,301,289
47.578,599,626,577,,,109,96,301,290
47.688,596,625,576,,,107,100,300,290
47.789,599,623,578,,,108,106,300,290
47.889,600,625,578,,,109,99,301,291
47.99,599,626,576,,,107,104,301,291
48.091,600,625,578,,,110,110,301,291
48.191,598,627,577,,,106,104,301,290
48.292,600,624,579,,,108,107,300,290
48.393,600,627,579,,,109,101,302,290
48.493,599,627,577,,,108,108,300,291
48.594,597,625,578,,,108,101,301,290
48.695,599,627,577,,,109,100,300,291
48.796,601,628,578,,,107,106,301,290
48.897,602,628,578,,,109,99,301,290
48.997,600,627,578,,,106,103,301,290
49.098,598,626,579,,,109,103,300,291
49.199,601,625,579,,,108,108,301,291
49.3,601,628,580,,,106,101,301,291
49.4,602,627,579,,,110,98,300,291
49.501,598,626,580,,,106,104,301,291
49.602,601,626,578,,,109,102,300,290
49.702,602,626,578,,,108,108,301,291
49.803,602,628,579,,,106,99,301,291
49.903,602,627,581,,,110,101,301,290
50.004,601,629,581,,,105,105,301,291
50.105,600,630,577,,,110,99,301,291
50.205,600,627,580,,,109,109,301,291
50.306,602,626,580,,,108,103,300,291
50.407,602,625,579,,,111,98,301,290
50.507,602,628,581,,,105,105,301,291
50.608,603,625,580,,,109,103,300,291
50.709,602,629,580,,,109,102,302,292
50.809,602,627,580,,,104,92,301,291
50.91,600,627,580,,,107,97,301,291
51.01,601,629,578,,,109,104,300,291
51.111,602,628,582,,,110,104,301,291
51.212,603,626,580,,,107,99,301,291
51.312,603,625,580,,,106,100,300,291
51.413,603,627,580,,,109,104,301,290
51.513,601,630,578,,,109,103,301,290
51.614,603,629,582,,,107,100,301,291
51.715,600,630,579,,,107,100,301,290
51.815,602,629,580,,,111,103,300,291
51.916,600,629,578,,,110,103,301,291
52.017,598,630,580,,,109,100,300,292
52.118,603,629,582,,,108,102,302,292
52.219,602,629,579,,,106,107,301,292
52.319,600,631,580,,,115,103,301,292
52.421,603,631,581,,,107,107,301,291
52.522,605,629,582,,,105,108,300,291
52.622,604,628,581,,,108,105,301,292
52.723,603,631,582,,,107,110,301,290
52.824,604,628,582,,,106,107,300,291
52.924,601,631,580,,,108,100,301,291
53.025,604,631,580,,,110,98,302,290
53.125,605,629,581,,,109,107,301,292
53.226,602,631,580,,,107,101,301,290
53.327,602,631,583,,,110,98,301,291
53.427,605,628,582,,,107,104,301,290
53.529,604,631,581,,,109,101,299,292
53.629,605,631,583,,,110,107,301,290
53.729,603,631,583,,,105,105,301,291
53.83,604,631,582,,,110,102,301,291
53.931,602,631,583,,,107,109,302,290
54.031,605,628,583,,,107,103,301,291
54.132,604,630,583,,,110,98,300,291
54.233,606,627,582,,,106,103,300,291
54.333,605,631,582,,,109,101,302,290
54.434,606,630,584,,,108,105,300,291
54.535,605,629,583,,,106,105,300,291
54.635,605,630,583,,,109,99,301,292
54.736,604,633,584,,,107,105,302,290
54.836,604,632,584,,,106,100,301,291
54.937,605,630,584,,,111,99,300,291
55.038,606,630,583,,,107,106,300,291
55.138,605,632,582,,,110,100,301,291
55.239,607,629,584,,,109,105,300,291
55.34,606,632,583,,,109,100,302,290
55.44,604,633,583,,,108,110,302,290
55.541,604,633,584,,,109,99,301,291
55.641,605,633,583,,,106,102,302,290
55.742,604,632,585,,,110,98,302,290
55.843,607,629,585,,,107,101,300,292
55.943,607,633,585,,,109,101,302,292
56.044,604,633,584,,,107,105,302,290
56.144,606,633,584,,,109,108,301,292
56.245,607,629,585,,,108,99,302,290
56.346,607,633,587,,,109,110,301,291
56.446,608,634,586,,,109,98,301,292
56.547,606,631,587,,,107,102,301,292
56.648,607,634,584,,,108,98,301,291
56.749,607,632,585,,,107,103,301,291
56.849,608,634,586,,,110,98,302,292
56.95,605,634,586,,,105,102,301,292
57.05,608,632,586,,,109,102,301,291
57.151,609,632,586,,,107,105,301,291
57.252,605,633,585,,,109,107,302,292
57.352,609,634,586,,,109,100,302,291
57.453,607,635,584,,,108,109,302,292
57.554,610,632,587,,,109,98,301,290
57.654,607,635,584,,,107,102,302,291
57.755,609,633,587,,,107,99,302,292
57.856,608,634,585,,,106,104,301,292
57.957,610,635,587,,,110,104,301,292
58.058,610,636,586,,,108,102,302,292
58.159,610,635,588,,,108,109,302,291
58.259,608,635,585,,,108,99,301,291
58.36,611,635,588,,,107,107,302,292
58.461,608,636,586,,,110,97,302,291
58.562,608,636,588,,,107,100,302,292
58.662,608,634,587,,,109,100,303,290
58.763,609,634,587,,,107,104,301,291
58.864,610,634,587,,,107,105,301,292
58.964,609,636,586,,,107,102,302,291
59.065,611,633,587,,,109,105,301,291
59.165,610,633,588,,,107,102,300,292
59.266,608,636,586,,,110,111,302,290
59.367,608,635,589,,,109,98,302,292
59.467,610,633,589,,,108,107,302,292
59.568,609,636,586,,,109,97,303,291
59.668,610,635,589,,,107,101,301,292
59.769,609,637,586,,,109,101,302,290
59.87,611,636,587,,,106,104,301,291
59.971,611,634,589,,,111,106,303,292
60.071,608,637,587,,,108,102,301,292
60.172,611,635,589,,,109,110,302,292
60.273,608,635,590,,,109,98,303,292
60.374,611,637,591,,,108,102,303,292
60.475,610,637,590,,,108,99,303,291
60.576,612,636,590,,,106,101,303,292
60.677,612,634,590,,,109,102,302,291
60.778,611,636,588,,,107,101,303,292
60.878,612,637,588,,,110,102,302,291
60.979,611,636,589,,,108,105,302,291
61.079,610,639,588,,,109,107,302,292
61.18,610,638,586,,,109,100,302,291
61.281,613,636,591,,,108,111,301,292
61.381,608,637,591,,,108,99,303,292
61.482,612,637,590,,,107,102,303,291
61.582,612,635,589,,,109,99,301,291
61.683,612,638,588,,,107,102,301,292
61.784,609,639,588,,,109,103,302,291
61.884,610,638,588,,,107,105,301,292
61.986,613,636,590,,,109,110,301,292
62.086,613,636,590,,,108,99,302,291
62.187,613,636,590,,,109,106,302,292
62.287,613,636,591,,,108,97,302,292
62.388,613,639,591,,,106,100,303,292
62.489,614,638,591,,,109,97,303,293
62.589,613,636,591,,,107,100,302,291
62.69,614,638,591,,,109,101,302,292
62.791,611,638,591,,,106,105,302,292
62.891,613,639,591,,,109,104,302,293
62.992,613,637,591,,,108,101,302,291
63.093,611,639,589,,,110,110,302,292
63.193,612,639,592,,,108,98,303,292
63.294,614,637,593,,,108,103,302,291
63.395,614,638,592,,,109,97,303,293
63.496,614,637,591,,,106,101,303,293
63.597,614,639,591,,,108,101,302,291
63.697,611,639,590,,,107,104,302,292
63.798,613,640,590,,,110,109,302,292
63.899,612,641,590,,,110,100,302,291
64.0,615,640,592,,,110,108,303,292
64.101,612,641,590,,,109,99,303,291
64.201,612,639,592,,,108,101,303,291
64.302,614,640,592,,,109,97,303,293
64.403,614,640,591,,,107,101,302,293
64.503,615,639,593,,,109,100,303,292
64.604,614,640,591,,,106,104,302,293
64.704,615,639,593,,,110,103,303,292
64.805,614,641,592,,,108,102,302,292
64.906,615,640,591,,,109,111,302,292
65.006,612,639,594,,,109,100,303,292
65.107,614,639,594,,,106,104,303,292
65.207,614,640,591,,,109,98,302,292
65.308,615,638,593,,,107,101,302,291
65.409,615,640,594,,,109,101,303,293
65.51,616,641,591,,,108,105,302,292
65.61,616,642,594,,,109,106,303,293
65.711,615,640,592,,,108,100,303,292
65.812,616,639,593,,,108,108,302,293
65.913,615,642,591,,,109,99,303,292
66.014,614,640,595,,,108,101,303,293
66.114,614,640,593,,,109,99,303,292
66.215,613,641,594,,,106,103,303,293
66.316,614,641,595,,,108,100,303,292
66.417,615,640,593,,,106,102,302,292
66.517,617,640,593,,,107,101,303,293
66.618,614,642,592,,,108,103,303,292
66.718,613,642,592,,,110,108,304,292
66.819,614,641,595,,,110,100,303,292
66.92,617,640,593,,,107,106,303,292
67.02,617,642,595,,,108,99,303,293
67.121,615,642,592,,,108,101,303,292
67.221,617,643,593,,,109,101,303,292
67.322,617,641,594,,,106,105,301,293
67.423,616,642,595,,,107,105,303,293
67.523,616,640,595,,,109,101,303,292
67.624,614,643,592,,,109,110,303,293
67.725,618,640,595,,,110,99,303,293
67.826,619,643,592,,,107,109,304,293
67.927,618,640,595,,,109,101,303,293
68.028,617,643,592,,,108,103,302,294
68.129,617,644,593,,,109,102,302,293
68.23,616,643,596,,,106,103,303,293
68.331,616,643,594,,,109,102,303,292
68.432,617,642,596,,,109,103,304,293
68.532,616,641,594,,,107,107,303,293
68.633,616,643,593,,,107,100,303,292
68.734,618,643,597,,,106,107,304,293
68.834,616,643,594,,,109,99,304,293
68.935,618,641,596,,,107,101,303,293
69.036,616,644,597,,,109,100,303,292
69.137,618,643,594,,,107,104,303,293
69.237,615,644,597,,,110,104,303,293
69.338,615,643,596,,,109,101,304,293
69.438,617,643,596,,,109,108,302,293
69.539,616,642,596,,,109,98,302,293
69.639,617,643,597,,,107,100,304,293
69.74,617,640,597,,,109,100,303,294
69.84,619,645,597,,,108,102,303,293
