seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
5.134,321,318,325,316,316,101,125,,
5.235,322,320,324,317,316,101,127,,
5.335,322,320,324,317,315,101,126,,
5.436,322,320,324,317,316,100,125,,
5.537,322,320,324,315,316,101,125,,
5.637,321,320,325,316,316,101,125,,
5.738,321,320,325,317,314,101,127,,
5.839,321,319,325,316,316,101,126,,
5.94,321,319,324,317,315,102,125,,
6.04,322,320,324,317,316,101,127,,
6.141,321,320,324,316,316,101,126,,
6.241,321,318,324,315,316,101,126,,
6.342,321,319,325,316,316,100,126,,
6.442,322,319,325,317,316,100,125,,
6.543,321,318,325,315,316,100,125,,
6.643,320,318,325,316,316,99,125,,
6.744,321,319,324,315,316,101,126,,
6.844,322,321,325,317,316,101,125,,
6.945,322,319,324,317,315,101,125,,
7.046,321,319,323,316,315,100,125,,
7.147,322,320,324,316,314,101,124,,
7.247,321,319,324,317,316,101,125,,
7.348,321,320,323,317,316,101,127,,
7.448,322,320,324,317,316,101,126,,
7.549,322,319,325,316,317,101,124,,
7.649,322,321,325,316,315,101,124,,
7.75,322,321,324,316,316,101,126,,
7.85,322,319,324,317,316,101,125,,
7.951,321,320,324,316,316,101,126,,
8.051,320,319,324,315,316,101,125,,
8.152,321,320,324,317,316,100,125,,
8.252,322,319,325,317,316,101,124,,
8.354,321,319,324,317,316,100,125,,
8.454,322,320,324,316,316,101,125,,
8.555,320,320,324,317,316,101,125,,
8.656,322,319,324,316,316,100,126,,
8.756,320,318,325,316,316,101,126,,
8.857,321,320,324,317,316,100,124,,
8.957,321,318,325,316,316,101,126,,
9.058,320,318,325,316,317,101,125,,
9.158,320,318,325,317,315,101,125,,
9.259,321,320,325,316,316,101,127,,
9.359,321,319,324,317,315,101,125,,
9.46,321,318,323,317,316,101,124,,
9.561,321,319,324,316,315,101,126,,
9.662,320,320,325,315,316,101,126,,
9.762,322,320,323,316,315,100,126,,
9.863,321,319,325,315,315,101,126,,
9.963,320,320,325,316,316,100,125,,
10.064,321,320,323,317,315,101,127,,
10.164,321,320,324,317,314,100,126,,
10.265,321,319,325,317,315,100,125,,
10.365,320,320,325,316,316,101,126,,
10.466,320,320,324,317,316,101,126,,
10.566,320,320,324,316,316,101,124,,
10.667,322,318,324,317,316,102,126,,
10.768,321,319,325,316,315,101,125,,
10.869,321,319,324,316,316,100,125,,
10.97,322,320,325,316,316,101,126,,
11.07,322,320,324,317,316,100,124,,
11.171,320,320,325,315,316,100,126,,
11.271,321,320,324,315,316,100,125,,
11.372,321,320,323,316,315,101,127,,
11.472,322,320,323,316,316,100,126,,
11.573,322,321,325,317,316,101,125,,
11.673,320,319,324,316,316,101,125,,
11.774,321,318,325,315,316,100,127,,
11.875,320,319,324,316,316,101,126,,
11.975,320,319,324,316,316,101,125,,
12.076,321,319,325,315,317,101,126,,
12.176,322,319,324,317,314,101,126,,
12.277,320,318,325,316,316,101,124,,
12.377,321,320,324,316,316,101,126,,
12.478,321,320,325,316,316,100,125,,
12.578,320,319,325,316,315,101,125,,
12.679,323,320,323,316,315,101,124,,
12.78,320,320,324,317,316,100,125,,
12.88,320,319,324,317,315,100,125,,
12.981,322,319,323,317,316,101,125,,
13.081,322,319,323,316,315,100,125,,
13.182,322,320,323,315,316,101,125,,
13.283,321,321,325,316,315,100,126,,
13.384,321,319,325,316,314,101,125,,
13.484,322,319,324,316,315,101,126,,
13.585,322,320,325,317,316,100,125,,
13.686,320,320,324,315,316,101,125,,
13.786,321,320,324,316,315,100,126,,
13.887,322,319,324,317,314,101,125,,
13.987,322,320,323,317,314,101,124,,
14.088,322,319,325,317,315,101,125,,
14.188,322,320,324,316,315,100,126,,
14.289,320,319,324,316,317,100,125,,
14.391,322,320,325,317,316,101,126,,
14.495,322,319,325,316,315,99,126,,
14.596,322,320,325,316,315,100,126,,
14.697,322,320,324,316,315,100,126,,
14.797,321,318,325,316,315,100,125,,
14.898,322,320,323,315,316,100,127,,
14.998,322,320,323,315,316,101,125,,
15.099,321,319,325,316,316,100,124,,
15.199,320,319,324,316,314,100,124,,
15.303,321,320,325,316,317,101,125,,
15.404,322,320,323,316,316,101,125,,
15.504,322,319,324,316,316,100,126,,
15.605,322,320,323,316,315,101,127,,
15.705,322,319,324,316,316,101,126,,
15.806,322,320,323,316,317,101,125,,
15.908,321,319,323,316,314,100,126,,
16.009,322,320,324,317,315,101,127,,
16.109,322,320,325,316,316,101,126,,
16.21,322,320,324,316,316,101,125,,
16.31,322,320,324,317,316,100,125,,
16.411,322,320,323,316,315,100,125,,
16.511,321,320,325,314,316,101,126,,
16.612,322,320,323,316,315,101,125,,
16.712,322,320,324,316,315,100,126,,
16.813,322,320,323,316,314,101,126,,
16.914,321,319,324,316,315,100,125,,
17.014,320,320,324,316,317,101,127,,
17.115,320,319,324,317,316,100,126,,
17.215,320,320,324,316,316,101,125,,
17.316,321,320,323,316,315,101,125,,
17.416,321,320,324,316,315,101,125,,
17.518,321,320,325,316,315,101,125,,
17.618,321,320,324,316,316,101,125,,
17.719,322,320,323,316,314,101,126,,
17.819,322,320,324,316,315,101,125,,
17.92,322,320,324,316,316,100,125,,
18.02,321,319,323,316,315,100,126,,
18.121,322,319,323,317,315,101,125,,
18.221,322,318,325,315,315,101,126,,
18.322,322,320,324,315,316,100,127,,
18.423,321,320,324,316,316,100,125,,
18.524,320,320,324,317,316,101,124,,
18.624,321,319,325,316,316,101,127,,
18.725,322,320,324,316,316,102,125,,
18.825,320,320,325,316,316,101,126,,
18.926,321,320,324,316,315,102,126,,
19.026,322,319,324,316,315,101,127,,
19.127,321,320,325,316,316,99,125,,
19.227,322,319,324,317,315,101,127,,
19.328,322,319,324,316,315,101,126,,
19.428,321,319,324,317,316,106,130,,
19.529,322,320,323,316,316,95,124,,
19.629,321,320,324,316,315,104,129,,
19.73,320,320,324,318,316,106,132,,
19.831,321,319,324,316,315,104,127,,
19.931,322,320,324,317,316,107,124,,
20.032,321,319,325,316,315,105,130,,
20.132,322,319,325,317,316,99,128,,
20.233,322,320,325,316,317,106,120,,
20.334,321,318,324,317,314,102,130,,
20.434,321,319,323,317,316,99,124,,
20.535,321,320,323,316,316,105,127,,
20.635,321,318,325,316,316,95,128,,
20.736,322,319,323,316,315,106,124,,
20.836,322,319,324,317,315,95,130,,
20.937,321,321,325,316,316,106,119,,
21.037,321,320,324,316,315,96,129,,
21.138,321,320,324,315,315,103,121,,
21.239,320,320,325,316,315,98,126,,
21.34,321,319,323,316,314,102,122,,
21.44,322,319,324,316,316,99,126,,
21.541,320,320,325,316,315,101,121,,
21.641,322,319,323,316,315,100,127,,
21.742,322,319,324,316,316,101,122,,
21.842,322,320,324,316,315,100,126,,
21.943,322,320,324,316,316,102,124,,
22.044,321,320,324,316,316,99,126,,
22.144,322,320,324,315,316,102,123,,
22.245,320,320,324,315,316,99,125,,
22.345,322,320,324,316,315,102,124,,
22.446,321,318,325,315,315,100,125,,
22.547,322,319,324,316,316,101,124,,
22.647,322,320,324,316,314,101,123,,
22.748,320,320,324,316,315,102,126,,
22.848,322,319,324,316,315,101,124,,
22.949,322,319,325,315,315,101,126,,
23.049,321,320,324,316,315,102,125,,
23.15,322,319,324,315,316,101,125,,
23.25,322,319,323,316,314,102,126,,
23.351,321,319,324,315,316,102,125,,
23.452,322,318,323,316,314,101,124,,
23.553,321,319,325,314,316,102,124,,
23.654,322,320,324,316,315,100,124,,
23.754,322,319,323,317,316,100,125,,
23.855,322,319,324,316,315,100,125,,
23.955,320,319,324,316,315,101,126,,
24.056,321,320,323,316,315,103,124,,
24.156,322,320,324,317,315,100,125,,
24.257,321,320,324,316,315,102,123,,
24.358,322,319,324,316,315,99,125,,
24.458,322,320,322,316,314,102,123,,
24.559,320,319,324,315,316,101,124,,
24.659,320,319,325,316,314,101,126,,
24.76,322,319,323,316,315,102,123,,
24.86,321,319,323,316,315,101,126,,
24.961,320,319,325,316,316,102,124,,
25.062,322,319,324,315,316,101,126,,
25.163,322,318,324,317,314,100,124,,
25.264,321,318,324,315,315,102,126,,
25.364,321,319,324,316,316,101,127,,
25.465,321,320,324,317,316,102,123,,
25.565,321,319,324,316,315,100,125,,
25.666,320,318,325,314,316,101,124,,
25.766,322,320,324,316,314,98,125,,
25.867,322,320,324,317,316,95,122,,
25.967,320,319,324,315,315,96,124,,
26.068,321,320,323,315,314,98,125,,
26.168,321,319,325,316,315,101,126,,
26.269,321,319,324,316,315,103,127,,
26.37,320,318,324,315,316,101,125,,
26.47,320,319,323,316,315,101,125,,
26.571,321,319,323,316,315,99,124,,
26.672,321,319,323,315,314,99,125,,
26.772,320,319,324,316,315,100,126,,
26.873,321,319,323,317,314,101,125,,
26.973,320,318,324,315,314,101,126,,
27.074,321,320,323,316,315,101,126,,
27.175,320,318,324,314,316,101,126,,
27.275,320,319,325,315,315,101,127,,
27.376,321,319,324,316,316,100,125,,
27.476,321,319,324,316,315,101,126,,
27.577,321,319,322,316,314,101,126,,
27.679,321,319,323,316,315,102,127,,
27.779,321,318,323,316,315,102,127,,
27.881,321,319,322,315,315,101,126,,
27.981,321,320,323,316,315,102,127,,
28.082,320,319,324,316,315,101,125,,
28.182,321,319,323,316,315,101,127,,
28.283,321,319,323,317,314,101,125,,
28.383,321,319,322,316,314,102,127,,
28.484,321,320,323,315,313,101,127,,
28.584,320,320,324,316,315,101,125,,
28.685,321,318,324,316,315,100,126,,
28.786,321,319,323,316,315,102,125,,
28.887,321,318,324,314,315,101,126,,
28.987,320,318,324,315,315,102,126,,
29.088,320,319,323,316,314,101,126,,
29.189,321,320,324,315,314,102,125,,
29.289,322,319,324,316,315,101,126,,
29.39,320,317,324,314,315,101,127,,
29.49,320,319,324,316,315,102,127,,
29.591,321,319,324,316,315,101,126,,
29.691,320,319,324,316,314,101,126,,
29.792,321,319,322,316,314,101,125,,
29.892,320,319,325,316,315,101,126,,
29.993,321,319,323,314,315,102,126,,
30.094,321,319,323,316,315,101,125,,
30.195,320,320,324,314,316,101,126,,
30.296,321,319,324,316,314,101,126,,
30.396,320,319,324,315,315,100,126,,
30.497,321,320,324,315,314,101,126,,
30.597,320,318,324,315,315,101,127,,
30.698,321,318,324,315,316,102,126,,
30.798,321,319,323,315,314,101,126,,
30.899,321,319,323,316,315,101,126,,
30.999,320,318,324,315,315,101,127,,
31.1,320,318,324,314,315,101,126,,
31.201,321,319,323,316,313,101,125,,
31.301,320,318,324,315,315,102,127,,
31.402,321,319,324,315,315,101,126,,
31.502,321,319,323,316,315,102,125,,
31.603,320,319,324,316,315,101,126,,
31.704,321,319,322,316,314,100,126,,
31.804,320,319,324,315,315,101,127,,
31.905,320,319,324,315,315,101,124,,
32.005,321,319,323,316,315,100,125,,
32.106,320,319,324,314,316,101,125,,
32.206,321,319,323,316,314,101,126,,
32.307,320,319,324,315,314,102,125,,
32.408,320,318,323,314,316,101,126,,
32.508,321,319,322,316,315,101,125,,
32.609,321,319,324,315,314,101,124,,
32.709,321,319,322,315,315,101,127,,
32.81,320,319,323,316,315,101,125,,
32.911,321,318,322,316,314,100,126,,
33.011,320,318,324,314,315,101,126,,
33.112,318,318,324,315,315,101,126,,
33.212,321,319,323,316,314,102,126,,
33.313,321,319,324,315,314,101,125,,
33.413,321,320,323,316,315,102,127,,
33.514,321,319,324,316,315,101,125,,
33.615,320,318,324,315,316,102,127,,
33.715,321,318,324,314,315,101,126,,
33.816,320,319,322,315,314,102,126,,
33.917,320,320,323,314,315,101,127,,
34.017,320,318,324,314,315,102,126,,
34.118,320,319,324,315,315,101,126,,
34.218,321,319,323,316,315,100,125,,
34.319,321,319,324,316,316,100,127,,
34.42,320,319,323,315,314,101,127,,
34.52,321,319,324,316,315,102,125,,
34.621,320,317,324,315,315,102,125,,
34.721,320,318,323,315,315,101,127,,
34.822,321,319,323,315,315,101,127,,
34.922,321,319,323,316,315,101,127,,
35.023,320,318,324,314,316,101,127,,
35.124,321,319,323,315,314,102,126,,
35.224,321,319,324,315,314,102,128,,
35.325,320,318,323,315,314,101,126,,
35.426,320,319,323,315,314,101,127,,
35.526,320,319,323,315,315,102,125,,
35.627,320,319,323,315,314,101,125,,
35.728,320,319,323,314,316,102,127,,
35.828,321,318,323,316,314,101,128,,
35.929,320,318,323,315,315,101,126,,
36.029,320,317,324,315,315,102,125,,
36.13,321,319,324,314,315,102,127,,
36.231,321,319,322,316,314,102,127,,
36.331,320,318,324,314,315,100,127,,
36.432,320,317,324,315,314,102,126,,
36.532,321,319,323,315,315,101,126,,
36.633,321,319,324,316,315,101,125,,
36.733,321,319,323,316,315,101,126,,
36.834,321,319,323,315,315,101,125,,
36.935,321,319,323,315,314,101,126,,
37.035,321,319,323,315,315,102,127,,
37.136,320,318,323,316,315,102,126,,
37.236,320,318,323,314,315,101,127,,
37.337,321,318,322,315,315,102,126,,
37.437,321,319,323,315,315,101,124,,
37.538,321,319,323,316,313,101,126,,
37.638,321,319,322,316,314,101,125,,
37.739,321,317,324,315,315,101,126,,
37.84,321,319,323,315,315,101,125,,
37.941,320,318,323,314,315,101,126,,
38.041,320,318,324,316,314,102,126,,
38.142,320,317,324,314,315,102,126,,
38.242,320,317,324,315,314,102,126,,
38.343,321,319,322,315,314,102,126,,
38.444,320,317,324,314,315,101,126,,
38.544,320,319,324,315,315,101,126,,
38.645,321,319,323,316,315,101,126,,
38.745,321,319,322,315,313,102,125,,
38.846,320,319,324,315,315,101,125,,
38.946,321,319,322,315,314,101,127,,
39.047,321,319,324,315,315,102,126,,
39.148,321,319,323,315,315,100,125,,
39.248,320,318,323,314,315,102,126,,
39.349,320,319,323,315,313,102,126,,
39.449,320,319,323,315,315,101,126,,
39.55,320,319,324,316,315,101,125,,
39.651,320,319,322,315,315,101,126,,
39.751,320,319,324,315,315,102,125,,
39.852,320,317,323,314,314,101,126,,
39.952,320,318,324,314,315,100,126,,
40.053,320,317,324,315,315,100,126,,
40.153,320,318,324,315,314,101,126,,
40.254,320,318,324,314,315,102,126,,
40.354,321,319,323,314,315,102,126,,
40.455,320,318,322,315,313,101,127,,
40.555,320,319,323,315,315,102,126,,
40.656,320,319,324,315,315,102,125,,
40.757,320,319,322,315,314,101,126,,
40.857,320,318,323,314,315,100,127,,
40.958,320,317,323,314,315,102,125,,
41.058,320,319,322,316,314,102,127,,
41.159,320,319,323,316,315,102,125,,
41.259,321,318,323,315,314,102,125,,
41.36,320,319,323,315,315,102,125,,
41.46,321,319,323,316,314,101,125,,
41.561,320,318,323,314,315,101,127,,
41.662,320,319,323,315,315,101,126,,
41.763,321,318,323,314,315,102,125,,
41.863,320,319,322,315,314,101,126,,
41.964,320,319,322,315,314,102,126,,
42.064,319,317,323,313,314,101,127,,
42.165,321,319,323,316,315,101,125,,
42.266,318,318,323,314,315,102,126,,
42.366,321,319,323,316,315,102,125,,
42.467,319,318,324,315,315,101,126,,
42.567,320,319,322,315,315,102,127,,
42.668,320,318,322,315,313,100,126,,
42.768,320,319,323,316,314,102,127,,
42.869,320,319,323,315,315,101,126,,
42.97,320,319,323,315,314,102,126,,
43.07,320,319,323,315,315,101,126,,
43.171,320,317,323,314,316,102,126,,
43.272,320,319,323,314,314,102,127,,
43.372,320,319,324,315,315,101,125,,
43.473,320,319,323,316,314,102,126,,
43.573,320,318,323,314,315,102,127,,
43.674,321,319,323,315,315,101,125,,
43.775,320,319,323,315,315,101,124,,
43.875,320,319,324,315,315,102,125,,
43.976,321,319,322,315,314,102,126,,
44.076,321,319,323,315,314,101,128,,
44.177,320,317,323,314,315,101,126,,
44.277,320,317,324,314,315,101,126,,
44.378,321,319,322,315,314,102,127,,
44.479,321,319,322,315,314,102,125,,
44.579,321,318,323,315,314,101,125,,
44.68,320,319,322,315,314,101,126,,
44.781,321,319,322,315,314,101,126,,
44.881,320,319,322,315,313,102,125,,
44.982,321,319,323,315,314,101,127,,
45.082,320,317,323,315,315,101,126,,
45.183,320,319,323,314,315,101,126,,
45.284,321,319,322,315,313,101,125,,
45.384,320,318,324,315,315,101,127,,
45.485,321,319,323,315,315,101,125,,
45.587,321,319,323,315,315,101,126,,
45.688,320,319,322,315,313,101,126,,
45.788,320,319,322,315,313,101,126,,
45.889,320,318,323,314,315,102,127,,
45.989,320,319,323,314,315,101,126,,
46.09,321,319,322,315,314,101,126,,
46.19,320,318,324,314,314,102,126,,
46.291,321,319,322,315,314,101,124,,
46.392,320,317,323,315,315,101,126,,
46.492,320,317,323,315,315,102,127,,
46.593,321,319,323,315,314,101,126,,
46.693,320,318,323,314,315,101,126,,
46.794,320,318,324,315,315,101,126,,
46.895,321,319,322,315,313,100,127,,
46.995,321,318,322,315,313,101,125,,
47.096,321,319,324,315,314,101,126,,
47.196,321,319,323,315,314,101,125,,
47.297,321,319,321,314,313,100,126,,
47.398,320,318,324,315,315,101,127,,
47.498,321,319,323,315,315,102,126,,
47.599,320,317,323,314,314,101,126,,
47.699,320,317,323,313,315,102,126,,
47.8,320,319,322,315,314,101,126,,
47.9,321,319,323,315,313,101,126,,
48.001,320,318,323,315,314,102,126,,
48.102,321,318,323,315,315,101,125,,
48.202,321,319,322,315,314,101,127,,
48.303,320,319,322,314,315,101,126,,
48.403,320,318,323,314,315,101,127,,
48.504,321,319,323,315,313,101,126,,
48.605,320,318,324,314,315,101,125,,
48.705,321,318,323,315,314,102,126,,
48.806,319,317,323,313,315,101,125,,
48.906,320,317,324,314,314,101,126,,
49.007,320,318,323,314,315,101,127,,
49.107,320,319,323,315,313,102,126,,
49.208,321,319,322,315,313,102,126,,
49.309,320,319,323,314,315,101,126,,
49.41,320,319,323,315,315,101,126,,
49.51,320,319,321,315,313,102,125,,
49.611,321,318,322,314,314,102,126,,
49.711,320,318,322,315,314,100,126,,
49.812,320,318,323,314,314,101,126,,
49.912,320,318,322,315,313,101,125,,
50.013,321,318,323,314,313,102,126,,
50.114,319,319,323,314,315,102,126,,
50.214,320,319,323,314,314,101,126,,
50.315,320,318,323,315,315,101,126,,
50.415,320,318,323,314,315,101,126,,
50.516,320,319,322,314,314,102,127,,
50.616,320,317,323,314,315,101,126,,
50.717,320,318,323,315,314,102,126,,
50.818,320,319,323,315,314,101,126,,
50.918,320,319,322,315,315,102,126,,
51.019,321,319,323,315,315,101,127,,
51.12,320,319,323,315,314,101,126,,
51.22,320,318,323,315,314,102,126,,
51.321,320,319,322,315,314,102,126,,
51.421,320,318,322,314,314,101,126,,
51.522,320,317,323,314,315,101,126,,
51.623,320,318,322,315,314,101,126,,
51.723,320,319,323,313,315,101,126,,
51.825,320,319,323,315,315,101,126,,
51.926,320,318,323,315,314,101,126,,
52.026,320,319,323,315,315,101,126,,
52.127,321,319,323,315,314,101,126,,
52.227,321,319,323,313,315,101,127,,
52.328,320,318,323,313,315,101,127,,
52.428,318,319,323,314,314,101,127,,
52.529,320,318,322,314,315,102,125,,
52.63,320,319,323,314,314,101,126,,
52.73,319,318,322,313,314,102,127,,
52.831,320,318,323,315,314,101,126,,
52.931,320,318,323,314,314,101,127,,
53.032,321,319,323,315,314,102,127,,
53.132,321,319,324,315,315,102,126,,
53.234,320,319,323,315,314,101,126,,
53.335,320,318,323,315,314,101,125,,
53.435,320,318,323,315,315,102,125,,
53.536,319,318,323,313,314,102,126,,
53.636,320,318,323,314,314,102,126,,
53.737,320,318,323,315,314,101,125,,
53.837,320,319,323,314,314,102,126,,
53.938,321,318,322,315,313,101,126,,
54.038,320,318,323,314,315,101,125,,
54.139,320,319,323,314,314,102,126,,
54.239,320,317,323,314,315,101,127,,
54.34,320,319,323,315,314,101,126,,
54.441,320,317,323,314,315,102,125,,
54.541,321,319,322,315,314,101,126,,
54.642,320,318,323,315,314,102,125,,
54.742,321,319,322,315,314,102,127,,
54.843,320,318,323,314,315,102,125,,
54.943,321,319,322,315,315,101,124,,
55.044,319,317,323,315,315,101,125,,
55.145,319,317,323,315,313,102,126,,
55.245,321,319,322,315,313,101,126,,
55.346,321,319,323,314,314,101,127,,
55.446,320,319,323,315,315,100,126,,
55.547,320,319,323,314,315,100,125,,
55.647,321,318,322,314,313,101,128,,
55.748,320,318,323,314,314,101,124,,
55.848,321,319,323,314,315,101,125,,
55.949,320,318,322,314,314,101,127,,
56.049,320,318,323,313,315,102,126,,
56.15,320,318,322,314,314,102,125,,
56.25,320,318,323,313,314,102,126,,
56.351,320,318,323,315,315,101,125,,
56.452,320,319,321,315,314,101,126,,
56.552,320,318,323,315,314,101,126,,
56.653,319,318,323,314,314,102,126,,
56.753,318,318,323,314,314,100,125,,
56.854,321,318,323,315,314,101,124,,
56.954,320,318,323,315,315,100,126,,
57.055,320,316,322,314,314,101,125,,
57.157,320,318,322,315,313,101,126,,
57.258,320,317,323,314,314,101,127,,
57.358,320,318,323,315,315,101,126,,
57.459,320,318,323,314,314,101,126,,
57.559,320,318,321,315,313,101,125,,
57.66,320,318,323,315,314,101,127,,
57.76,319,317,323,314,314,102,125,,
57.861,320,318,322,314,313,102,126,,
57.962,320,318,322,315,315,101,126,,
58.062,320,319,323,314,314,101,126,,
58.163,319,318,321,314,314,102,127,,
58.263,320,318,323,313,314,100,126,,
58.364,320,319,322,315,313,101,127,,
58.464,320,318,323,315,313,101,126,,
58.565,320,319,323,314,313,100,127,,
58.666,321,318,323,315,314,102,126,,
58.766,321,318,321,314,313,101,126,,
58.867,320,319,321,315,314,101,126,,
58.967,320,319,323,315,314,100,126,,
59.068,320,318,323,313,314,102,126,,
59.169,321,319,322,314,313,102,127,,
59.269,320,319,323,314,315,100,125,,
59.37,320,317,322,314,314,101,125,,
59.47,320,319,322,314,315,100,126,,
59.571,320,318,322,314,314,102,126,,
59.672,321,319,322,314,315,101,126,,
59.772,320,318,323,314,314,101,127,,
59.873,320,318,323,315,315,103,126,,
59.973,320,319,323,314,314,100,125,,
60.074,320,319,323,314,314,101,126,,
60.175,319,317,323,314,315,102,126,,
60.275,320,319,323,314,315,102,126,,
60.376,319,316,323,313,315,102,125,,
60.476,320,319,323,315,313,101,125,,
60.577,318,319,323,314,314,101,125,,
60.677,321,318,323,314,314,102,125,,
60.778,320,317,323,314,314,100,126,,
60.879,321,318,323,313,315,102,127,,
60.98,320,319,323,313,315,100,126,,
61.081,320,318,323,314,313,101,126,,
61.181,320,317,322,313,315,102,126,,
61.282,320,319,322,315,313,101,126,,
61.382,319,319,323,315,314,101,126,,
61.483,320,318,321,314,313,102,126,,
61.583,320,319,323,315,314,101,125,,
61.684,320,319,323,314,314,101,125,,
61.784,319,317,323,313,314,100,125,,
61.885,320,317,323,313,314,102,127,,
61.986,320,317,323,314,314,101,126,,
62.086,319,318,322,314,314,102,126,,
62.187,320,318,323,314,314,101,126,,
62.287,321,318,321,314,313,102,127,,
62.388,320,317,321,314,314,101,126,,
62.488,320,317,323,314,314,102,126,,
62.59,320,318,323,314,315,101,126,,
62.69,320,318,323,315,314,102,127,,
62.791,320,319,321,315,313,102,127,,
62.891,320,319,323,314,314,101,126,,
62.992,320,319,323,314,315,101,126,,
63.092,320,318,323,313,315,101,126,,
63.193,320,318,323,314,315,101,126,,
63.293,321,318,322,314,313,101,126,,
63.394,320,318,323,315,314,102,127,,
63.495,319,317,323,314,314,101,125,,
63.595,320,318,323,314,315,101,125,,
63.696,320,319,322,315,313,102,127,,
63.799,320,319,322,314,315,101,126,,
63.9,320,318,323,314,314,101,125,,
64.002,320,319,323,315,314,101,125,,
64.103,320,318,323,314,315,101,126,,
64.205,320,319,323,313,315,101,126,,
64.305,320,318,323,314,315,102,126,,
64.406,321,319,324,313,315,101,126,,
64.507,320,317,323,314,315,102,126,,
64.607,320,318,321,315,314,100,127,,
64.708,320,318,323,314,315,101,126,,
64.808,319,318,323,314,316,102,126,,
64.909,320,319,323,314,314,101,125,,
65.01,318,318,324,312,314,101,125,,
65.11,320,319,324,315,315,102,125,,
65.211,320,319,324,314,315,102,126,,
65.312,320,317,324,314,314,101,127,,
65.413,320,319,323,314,314,102,125,,
65.514,320,318,324,314,315,101,125,,
65.614,320,319,324,314,315,101,126,,
65.715,320,317,324,314,314,101,126,,
65.815,319,319,324,314,314,101,125,,
65.916,319,318,325,313,314,101,125,,
66.016,320,318,325,313,314,102,125,,
66.117,319,319,324,314,313,101,126,,
66.219,319,319,325,313,314,101,126,,
66.32,320,318,323,314,314,100,126,,
66.421,321,318,324,315,314,100,126,,
66.522,320,318,325,314,314,101,125,,
66.622,321,319,324,315,313,100,124,,
66.723,321,319,324,315,314,101,126,,
66.824,320,317,326,313,314,102,126,,
66.924,320,319,325,313,314,101,125,,
67.025,320,319,326,315,314,100,126,,
67.125,320,318,325,313,315,100,126,,
67.226,320,317,326,313,315,102,127,,
67.326,320,320,325,313,314,102,126,,
67.427,320,319,325,314,312,100,127,,
67.528,321,320,325,314,314,101,126,,
67.629,320,319,326,315,313,101,126,,
67.729,321,319,325,314,314,100,126,,
67.83,320,319,327,314,314,101,127,,
67.93,320,320,326,314,314,101,126,,
68.031,321,319,326,315,314,100,126,,
68.131,320,320,326,314,313,101,126,,
68.232,321,319,326,314,314,101,126,,
68.332,321,320,326,315,314,100,126,,
68.433,321,320,327,313,314,101,126,,
68.533,321,320,327,314,314,101,126,,
68.634,321,319,326,314,313,102,125,,
68.734,320,320,327,314,313,101,127,,
68.835,320,320,327,313,314,100,127,,
68.935,320,320,327,314,314,102,125,,
69.036,321,320,326,314,313,101,126,,
69.136,321,320,328,314,314,101,125,,
69.237,320,321,328,313,314,101,126,,
69.337,321,321,327,314,313,102,125,,
69.438,321,320,327,313,314,101,127,,
69.538,321,321,328,315,313,101,125,,
69.639,321,320,329,313,314,101,126,,
69.74,321,320,328,314,314,101,125,,
69.84,322,321,327,314,313,102,126,,
