seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
19.092,1,1,1,2,2,,,,
19.193,2,1,2,2,2,,,,
19.293,1,2,2,1,3,,,,
19.393,1,1,2,2,3,,,,
19.494,1,2,1,2,3,,,,
19.594,0,2,3,1,3,,,,
19.695,1,1,2,2,3,,,,
19.795,1,1,1,2,4,,,,
19.896,2,1,2,2,3,,,,
19.996,2,2,1,2,3,,,,
20.097,1,2,2,2,2,,,,
20.197,1,3,2,2,2,,,,
20.297,2,2,3,2,3,,,,
20.398,2,1,2,2,2,,,,
20.499,2,2,2,0,2,,,,
20.599,0,2,2,1,2,,,,
20.7,1,2,1,2,3,,,,
20.8,2,1,1,0,1,,,,
20.9,1,1,1,2,2,,,,
21.001,1,1,2,1,0,,,,
21.101,1,2,1,2,1,,,,
21.202,1,1,1,1,0,,,,
21.303,1,1,2,1,2,,,,
21.404,1,2,3,0,1,,,,
21.504,1,2,2,1,2,,,,
21.605,2,2,2,0,1,,,,
21.705,1,2,2,1,2,,,,
21.806,2,1,2,1,1,,,,
21.906,1,0,1,1,2,,,,
22.007,1,2,2,2,2,,,,
22.107,1,1,1,0,1,,,,
22.207,1,2,2,1,1,,,,
22.308,2,2,2,1,1,,,,
22.408,2,1,1,1,2,,,,
22.51,2,3,2,1,2,,,,
22.61,1,1,2,2,3,,,,
22.711,1,2,3,1,3,,,,
22.811,0,2,3,2,4,,,,
22.911,1,1,1,2,4,,,,
23.012,1,1,2,2,4,,,,
23.112,1,1,3,2,2,,,,
23.213,1,2,2,2,3,,,,
23.313,0,1,1,1,4,,,,
23.414,2,2,1,2,3,,,,
23.514,2,1,3,2,3,,,,
23.615,3,1,2,2,3,,,,
23.715,2,2,3,2,2,,,,
23.816,1,2,2,1,2,,,,
23.916,2,2,1,2,2,,,,
24.017,1,1,2,2,2,,,,
24.117,2,1,2,1,1,,,,
24.218,1,2,2,1,1,,,,
24.318,2,1,3,1,0,,,,
24.419,2,2,2,2,1,,,,
24.519,1,2,2,1,1,,,,
24.62,0,2,2,1,0,,,,
24.72,1,1,2,0,1,,,,
24.821,2,2,2,0,1,,,,
24.921,1,2,3,1,1,,,,
25.022,1,2,1,1,1,,,,
25.122,2,1,2,1,1,,,,
25.223,2,3,3,2,2,,,,
25.323,2,1,2,2,2,,,,
25.424,1,2,2,1,2,,,,
25.524,2,1,1,1,1,,,,
25.625,2,1,2,1,2,,,,
25.725,1,2,2,1,2,,,,
25.825,1,1,2,1,2,,,,
25.926,2,1,1,1,2,,,,
26.026,1,2,2,1,3,,,,
26.127,1,2,2,1,2,,,,
26.227,2,1,1,1,2,,,,
26.328,2,2,0,2,3,,,,
26.428,1,1,2,2,4,,,,
26.529,1,0,2,1,3,,,,
26.629,2,2,2,2,4,,,,
26.73,2,1,1,2,4,,,,
26.83,1,1,2,1,3,,,,
26.931,2,1,1,2,3,,,,
27.031,1,1,3,2,3,,,,
27.131,1,2,2,1,3,,,,
27.232,1,2,1,2,2,,,,
27.332,0,2,2,1,2,,,,
27.433,2,2,2,1,2,,,,
27.533,1,2,3,1,2,,,,
27.634,2,2,2,1,2,,,,
27.734,2,0,1,1,2,,,,
27.835,1,1,1,0,1,,,,
27.936,2,1,2,1,0,,,,
28.036,1,2,1,0,2,,,,
28.137,1,2,2,1,1,,,,
28.237,1,1,1,0,1,,,,
28.338,1,0,1,0,1,,,,
28.438,1,2,4,1,1,,,,
28.538,2,1,1,0,1,,,,
28.639,2,2,2,1,1,,,,
28.739,2,2,1,1,1,,,,
28.84,2,2,2,1,1,,,,
28.941,1,2,1,1,1,,,,
29.041,1,2,2,0,1,,,,
29.142,1,1,3,2,2,,,,
29.242,2,1,2,1,2,,,,
29.343,1,2,2,1,2,,,,
29.443,2,1,2,1,2,,,,
29.543,1,2,2,2,3,,,,
29.644,1,1,2,1,2,,,,
29.744,2,2,2,2,3,,,,
29.845,0,1,2,1,3,,,,
29.945,2,1,2,2,3,,,,
30.046,0,2,2,2,4,,,,
30.147,1,1,2,2,3,,,,
30.249,1,1,2,2,4,,,,
30.349,1,1,1,2,3,,,,
30.45,1,2,3,1,2,,,,
30.55,2,2,1,2,2,,,,
30.651,0,1,1,1,1,,,,
30.751,3,1,1,0,2,,,,
30.852,1,2,2,2,2,,,,
30.952,2,2,1,1,2,,,,
31.053,2,1,1,1,1,,,,
31.153,2,2,1,1,1,,,,
31.254,1,2,1,0,2,,,,
31.354,0,2,2,0,0,,,,
31.455,1,2,2,1,1,,,,
31.555,1,1,1,0,1,,,,
31.655,1,1,2,0,1,,,,
31.756,2,0,1,0,1,,,,
31.856,2,1,1,1,0,,,,
31.957,2,1,2,1,1,,,,
32.057,1,2,2,1,1,,,,
32.158,1,2,2,1,1,,,,
32.258,3,3,2,1,2,,,,
32.359,1,2,2,1,1,,,,
32.459,2,2,2,1,2,,,,
32.56,1,1,3,0,2,,,,
32.66,2,2,2,1,2,,,,
32.761,1,1,1,2,3,,,,
32.861,1,2,1,1,2,,,,
32.962,2,1,2,2,3,,,,
33.063,1,1,1,2,3,,,,
33.163,2,1,2,1,3,,,,
33.263,2,1,2,3,3,,,,
33.364,1,1,2,2,4,,,,
33.464,2,2,2,2,4,,,,
33.565,2,1,2,1,4,,,,
33.665,2,1,2,1,3,,,,
33.766,2,2,2,3,3,,,,
33.866,2,1,2,2,4,,,,
33.967,1,1,2,2,2,,,,
34.067,0,2,1,1,3,,,,
34.168,2,1,3,1,2,,,,
34.268,2,1,1,1,1,,,,
34.368,1,2,1,2,2,,,,
34.469,1,0,2,2,2,,,,
34.569,2,2,1,1,2,,,,
34.669,0,1,1,2,2,,,,
34.769,2,2,2,1,2,,,,
34.87,1,2,1,1,2,,,,
34.97,1,1,2,1,2,,,,
35.07,2,1,1,1,1,,,,
35.171,2,2,1,1,1,,,,
35.271,2,1,2,1,1,,,,
35.371,1,1,2,1,1,,,,
35.472,0,1,2,1,1,,,,
35.572,1,1,2,0,1,,,,
35.672,2,1,2,1,1,,,,
35.772,2,2,2,0,1,,,,
35.873,1,1,1,1,1,,,,
35.973,1,3,2,0,1,,,,
36.073,2,1,1,1,1,,,,
36.174,2,2,2,1,1,,,,
36.274,1,1,1,1,1,,,,
36.375,2,2,2,1,1,,,,
36.475,2,1,1,2,1,,,,
36.575,2,2,1,1,1,,,,
36.676,1,2,1,1,2,,,,
36.776,1,1,2,1,2,,,,
36.876,1,2,1,1,2,,,,
36.977,2,1,2,1,1,,,,
37.077,2,2,2,1,2,,,,
37.179,3,2,2,2,3,,,,
37.28,1,1,2,2,2,,,,
37.38,2,2,1,2,2,,,,
37.48,1,2,1,1,3,,,,
37.581,1,2,2,2,3,,,,
37.681,1,2,1,2,3,,,,
37.781,2,2,2,1,3,,,,
37.882,2,2,2,2,3,,,,
37.983,1,1,2,2,4,,,,
38.083,2,2,2,2,3,,,,
38.184,1,1,2,2,3,,,,
38.284,0,2,1,2,2,,,,
38.385,1,1,1,1,2,,,,
38.485,1,2,1,1,2,,,,
38.586,1,2,3,1,2,,,,
38.686,0,2,1,1,2,,,,
38.786,1,1,1,1,1,,,,
38.887,2,1,2,1,2,,,,
38.987,1,2,1,1,1,,,,
39.087,1,1,2,1,1,,,,
39.188,2,1,1,1,2,,,,
39.288,1,1,0,1,2,,,,
39.389,1,0,2,1,1,,,,
39.49,1,0,1,2,1,,,,
39.59,1,1,1,2,1,,,,
39.691,2,1,1,2,1,,,,
39.792,1,1,1,1,1,,,,
39.893,2,1,1,1,1,,,,
39.993,1,1,2,1,2,,,,
40.094,1,1,2,1,2,,,,
40.195,1,1,0,1,2,,,,
40.296,1,1,2,2,2,,,,
40.396,2,1,1,2,2,,,,
40.497,1,1,1,2,3,,,,
40.598,1,1,2,2,2,,,,
40.698,1,1,1,2,3,,,,
40.799,1,2,2,2,4,,,,
40.9,0,1,1,2,3,,,,
41.0,1,1,1,2,3,,,,
41.101,1,1,2,3,2,,,,
41.202,2,1,1,1,2,,,,
41.303,1,0,2,2,1,,,,
41.403,2,1,2,2,1,,,,
41.504,1,1,1,1,0,,,,
41.605,0,1,2,2,1,,,,
41.705,1,1,1,2,2,,,,
41.806,0,1,0,1,1,,,,
41.907,1,1,2,1,2,,,,
42.008,1,1,3,0,0,,,,
42.108,1,1,2,1,1,,,,
42.209,1,2,2,2,3,,,,
42.31,1,2,1,1,2,,,,
42.411,1,1,1,2,3,,,,
42.511,1,2,2,1,1,,,,
42.612,1,1,2,2,3,,,,
42.713,1,2,1,2,4,,,,
42.814,2,0,1,1,3,,,,
42.914,2,1,1,3,4,,,,
43.015,2,1,1,2,4,,,,
43.116,0,1,2,2,3,,,,
43.216,3,1,1,3,4,,,,
43.317,2,1,1,3,4,,,,
43.418,0,2,2,3,4,,,,
43.519,1,1,2,2,3,,,,
43.619,1,1,2,2,3,,,,
43.72,1,1,1,1,2,,,,
43.821,1,1,0,2,2,,,,
43.922,0,2,1,2,2,,,,
44.023,1,2,1,1,2,,,,
44.124,3,0,0,1,2,,,,
44.225,1,0,2,1,1,,,,
44.326,1,1,2,1,2,,,,
44.427,1,1,2,2,2,,,,
44.528,2,2,2,2,2,,,,
44.628,1,1,3,2,1,,,,
44.729,1,1,1,1,2,,,,
44.83,1,1,1,2,3,,,,
44.93,1,1,1,2,4,,,,
45.031,1,0,2,2,3,,,,
45.132,0,1,2,2,4,,,,
45.233,1,1,1,3,4,,,,
45.333,1,2,1,2,4,,,,
45.434,1,1,2,2,3,,,,
45.535,1,1,1,2,3,,,,
45.635,2,2,1,2,3,,,,
45.736,1,1,1,1,2,,,,
45.837,0,1,1,2,2,,,,
45.938,1,1,2,2,2,,,,
46.038,2,1,0,2,2,,,,
46.139,0,1,1,1,1,,,,
46.24,1,3,1,1,1,,,,
46.34,2,0,1,2,1,,,,
46.441,1,1,1,1,1,,,,
46.542,2,1,1,2,2,,,,
46.643,1,1,1,1,1,,,,
46.743,1,1,1,1,1,,,,
46.844,1,2,1,1,2,,,,
46.945,1,1,2,2,3,,,,
47.045,0,2,1,2,2,,,,
47.146,1,1,2,2,2,,,,
47.247,1,1,1,2,2,,,,
47.348,2,2,1,2,3,,,,
47.448,0,1,1,3,3,,,,
47.549,1,0,1,2,4,,,,
47.65,1,0,2,2,4,,,,
47.75,1,1,1,2,4,,,,
47.851,0,1,1,2,3,,,,
47.952,1,1,2,2,2,,,,
48.053,2,1,2,1,2,,,,
48.154,1,0,1,1,2,,,,
48.255,2,1,1,2,2,,,,
48.356,1,2,1,1,1,,,,
48.456,2,2,7,1,0,,,,
48.557,1,1,1,1,2,,,,
48.658,2,2,0,1,1,,,,
48.758,2,1,1,1,1,,,,
48.859,2,2,2,1,1,,,,
48.96,2,1,1,2,2,,,,
49.061,1,1,2,1,3,,,,
49.162,1,1,1,2,2,,,,
49.263,1,2,2,2,2,,,,
49.364,1,1,2,2,3,,,,
49.464,1,1,1,2,3,,,,
49.565,1,2,1,3,3,,,,
49.666,1,1,1,2,3,,,,
49.766,2,2,1,2,4,,,,
49.867,1,1,2,3,3,,,,
49.968,1,2,1,2,4,,,,
50.069,1,1,3,2,2,,,,
50.17,0,1,2,1,1,,,,
50.272,0,2,2,1,1,,,,
50.373,1,2,2,1,1,,,,
50.474,0,1,2,1,1,,,,
50.577,1,1,2,0,1,,,,
50.678,2,1,2,2,2,,,,
50.778,2,2,2,1,2,,,,
50.879,1,2,2,1,2,,,,
50.979,2,2,2,1,1,,,,
51.08,1,2,2,1,2,,,,
51.181,2,2,2,1,3,,,,
51.281,1,2,2,2,3,,,,
51.382,1,2,1,2,3,,,,
51.482,1,2,1,2,2,,,,
51.583,2,1,1,2,4,,,,
51.683,1,2,3,1,3,,,,
51.784,1,2,2,2,4,,,,
51.884,2,2,2,2,4,,,,
51.984,0,2,2,2,3,,,,
52.085,1,2,1,1,4,,,,
52.185,1,2,2,2,3,,,,
52.286,1,1,1,2,3,,,,
52.386,2,1,2,1,2,,,,
52.487,1,2,3,1,2,,,,
52.587,2,2,2,1,2,,,,
52.688,0,2,2,1,1,,,,
52.788,5,2,2,1,2,,,,
52.889,2,2,1,2,2,,,,
52.989,1,2,2,1,2,,,,
53.09,3,2,1,1,2,,,,
53.19,2,2,2,2,0,,,,
53.291,2,2,1,1,1,,,,
53.391,1,2,2,0,0,,,,
53.495,2,1,2,1,3,,,,
53.596,2,1,1,1,2,,,,
53.697,2,2,2,1,2,,,,
53.798,1,2,2,1,3,,,,
53.898,2,2,0,1,3,,,,
53.999,1,2,2,2,2,,,,
54.099,1,2,2,2,3,,,,
54.2,2,1,2,2,3,,,,
54.3,1,2,1,2,4,,,,
54.401,1,1,3,2,4,,,,
54.501,2,2,2,2,3,,,,
54.602,2,1,2,1,3,,,,
54.703,1,1,2,2,3,,,,
54.803,1,1,1,2,3,,,,
54.904,2,2,1,2,2,,,,
55.004,2,1,1,1,1,,,,
55.105,1,1,2,2,2,,,,
55.205,0,1,2,2,2,,,,
55.306,1,2,2,2,2,,,,
55.406,0,2,1,1,1,,,,
55.506,2,1,2,0,1,,,,
55.607,0,2,2,2,1,,,,
55.707,1,2,2,2,1,,,,
55.808,2,2,0,1,0,,,,
55.908,2,1,2,1,1,,,,
56.009,2,1,1,0,1,,,,
56.109,2,0,2,1,1,,,,
56.21,2,1,1,1,2,,,,
56.31,2,1,2,0,2,,,,
56.411,2,2,2,2,2,,,,
56.513,2,2,2,1,2,,,,
56.614,0,1,1,1,2,,,,
56.715,2,2,2,2,3,,,,
56.815,1,2,1,2,2,,,,
56.916,1,1,2,2,3,,,,
57.019,0,2,3,2,3,,,,
57.119,1,2,2,1,3,,,,
57.22,1,2,1,2,3,,,,
57.32,1,1,2,2,2,,,,
57.42,2,1,2,2,2,,,,
57.521,1,1,2,1,2,,,,
57.621,1,1,2,1,2,,,,
57.721,2,1,2,1,2,,,,
57.822,2,0,2,1,2,,,,
57.922,1,1,1,1,2,,,,
58.022,2,2,2,1,1,,,,
58.123,2,2,2,2,2,,,,
58.223,2,1,2,1,2,,,,
58.324,2,1,2,0,1,,,,
58.424,2,1,2,1,1,,,,
58.524,2,2,2,1,1,,,,
58.625,1,1,2,1,1,,,,
58.725,0,1,2,0,0,,,,
58.826,1,2,2,0,1,,,,
58.926,1,2,1,1,1,,,,
59.026,2,2,2,1,2,,,,
59.127,1,2,1,1,1,,,,
59.227,2,2,2,1,1,,,,
59.328,1,2,1,1,1,,,,
59.429,2,2,1,1,1,,,,
59.529,2,2,2,1,1,,,,
59.629,1,2,2,2,2,,,,
59.73,1,1,2,2,2,,,,
59.83,2,1,2,1,1,,,,
59.931,2,2,1,1,2,,,,
60.031,1,1,1,1,2,,,,
60.131,2,0,3,1,2,,,,
60.232,2,1,1,2,3,,,,
60.335,2,2,2,3,4,,,,
60.436,1,1,2,2,3,,,,
60.537,0,1,2,1,3,,,,
60.638,2,2,1,2,2,,,,
60.739,0,1,1,2,2,,,,
60.84,1,1,2,1,1,,,,
60.94,1,1,2,1,1,,,,
61.041,1,2,1,1,0,,,,
61.142,1,2,1,1,0,,,,
61.243,2,2,1,2,1,,,,
61.344,2,1,2,1,1,,,,
61.445,1,1,1,1,2,,,,
61.546,1,1,1,2,3,,,,
61.647,2,2,1,2,3,,,,
61.747,1,1,2,2,2,,,,
61.848,0,2,1,1,3,,,,
61.949,1,1,1,2,3,,,,
62.05,2,1,2,2,3,,,,
62.151,1,2,1,2,3,,,,
62.251,2,1,1,2,4,,,,
62.352,1,2,2,2,4,,,,
62.453,1,1,2,3,3,,,,
62.554,1,1,1,2,2,,,,
62.655,1,2,2,1,1,,,,
62.756,2,2,1,1,2,,,,
62.857,2,1,1,1,2,,,,
62.958,2,1,2,1,1,,,,
63.059,2,1,1,1,1,,,,
63.16,1,1,0,1,1,,,,
63.261,2,2,1,1,1,,,,
63.362,1,1,1,2,2,,,,
63.463,2,2,2,2,2,,,,
63.564,1,1,2,2,2,,,,
63.665,1,1,0,2,2,,,,
63.765,1,1,1,2,3,,,,
63.866,2,0,2,2,3,,,,
63.967,2,1,1,2,4,,,,
64.068,1,1,2,3,3,,,,
64.172,1,1,2,1,1,,,,
64.273,2,1,1,1,2,,,,
64.374,2,2,1,1,1,,,,
64.475,1,1,2,1,2,,,,
64.576,1,1,1,1,1,,,,
64.676,1,2,2,1,1,,,,
64.777,1,1,1,2,2,,,,
64.878,2,1,1,1,2,,,,
64.979,1,1,1,1,2,,,,
65.08,1,1,1,1,2,,,,
65.181,1,1,1,1,2,,,,
65.282,1,1,1,2,3,,,,
65.383,2,2,2,2,3,,,,
65.484,1,1,1,2,4,,,,
65.585,1,2,0,2,3,,,,
65.686,1,2,2,2,3,,,,
65.787,1,1,1,2,3,,,,
65.887,1,1,1,2,2,,,,
65.988,1,1,2,2,1,,,,
66.089,1,1,2,1,2,,,,
66.19,1,1,2,1,1,,,,
66.291,1,2,1,1,1,,,,
66.392,1,1,1,1,0,,,,
66.493,0,1,1,1,0,,,,
66.593,1,1,1,1,0,,,,
66.694,1,1,1,1,2,,,,
66.795,2,1,1,1,2,,,,
66.896,2,1,1,1,2,,,,
66.997,1,1,1,1,3,,,,
67.097,2,1,1,1,1,,,,
67.198,1,2,1,2,2,,,,
67.299,2,1,2,2,3,,,,
67.4,1,1,2,2,4,,,,
67.501,2,1,3,3,4,,,,
67.602,2,1,1,2,4,,,,
67.702,1,1,0,2,4,,,,
67.804,1,1,1,3,4,,,,
67.904,1,2,2,2,3,,,,
68.005,1,1,1,2,2,,,,
68.106,1,2,1,1,2,,,,
68.207,1,1,0,2,2,,,,
68.308,2,1,2,1,2,,,,
68.408,1,1,1,1,1,,,,
68.509,1,1,1,1,0,,,,
68.61,0,1,2,1,1,,,,
68.711,1,1,1,1,1,,,,
68.812,1,2,1,1,2,,,,
68.913,1,1,1,1,2,,,,
69.014,1,2,2,2,3,,,,
69.114,1,2,2,1,3,,,,
69.215,1,1,2,2,3,,,,
69.316,2,1,0,2,3,,,,
69.417,1,1,1,3,3,,,,
69.517,1,1,1,2,4,,,,
69.618,3,1,2,3,4,,,,
69.719,1,1,0,2,3,,,,
69.819,1,1,1,2,4,,,,
69.92,1,2,1,2,3,,,,
70.021,1,1,1,2,3,,,,
70.122,0,1,2,2,2,,,,
70.223,1,1,1,1,2,,,,
70.324,1,1,1,2,2,,,,
70.425,1,1,2,1,1,,,,
70.525,1,1,2,1,1,,,,
70.626,0,1,0,1,1,,,,
70.727,2,1,1,1,1,,,,
70.828,1,1,1,1,1,,,,
70.929,1,2,1,1,2,,,,
71.03,1,1,1,2,3,,,,
71.131,1,2,1,2,3,,,,
71.232,1,1,2,1,2,,,,
71.333,1,2,2,2,3,,,,
71.434,1,1,2,2,4,,,,
71.535,1,1,2,2,4,,,,
71.635,1,1,5,3,4,,,,
71.736,1,2,1,2,4,,,,
71.837,1,1,1,2,3,,,,
71.938,1,1,1,1,3,,,,
72.039,1,1,1,2,2,,,,
72.14,1,1,2,2,2,,,,
72.241,1,1,1,2,1,,,,
72.342,1,2,2,1,1,,,,
72.443,1,1,3,2,1,,,,
72.543,1,1,0,1,1,,,,
72.644,1,3,2,0,0,,,,
72.745,1,1,1,1,1,,,,
72.845,1,2,2,1,2,,,,
72.946,0,2,1,1,2,,,,
73.047,1,1,2,1,2,,,,
73.148,1,1,1,2,2,,,,
73.249,2,1,1,2,2,,,,
73.35,1,1,2,2,3,,,,
73.451,1,1,1,2,3,,,,
73.551,2,1,1,2,3,,,,
73.652,2,2,2,2,4,,,,
73.753,1,0,2,3,4,,,,
73.854,1,2,1,2,3,,,,
73.955,1,1,2,2,3,,,,
74.056,1,1,2,1,2,,,,
74.156,1,1,1,1,2,,,,
74.257,1,1,1,1,2,,,,
74.358,1,1,1,1,2,,,,
74.459,2,1,1,1,1,,,,
74.559,1,1,1,1,0,,,,
74.66,0,1,1,1,1,,,,
74.761,1,2,2,1,1,,,,
74.862,1,1,2,1,1,,,,
74.962,1,2,1,2,1,,,,
75.063,1,2,1,2,2,,,,
75.164,1,1,2,2,2,,,,
75.264,1,1,2,2,2,,,,
75.365,1,1,2,2,2,,,,
75.466,1,1,1,2,3,,,,
75.567,1,2,1,2,3,,,,
75.667,1,1,2,2,3,,,,
75.768,1,1,1,2,3,,,,
75.869,2,1,2,2,4,,,,
75.969,1,2,1,2,4,,,,
76.07,1,1,2,2,4,,,,
76.171,1,1,1,2,4,,,,
76.272,1,1,1,2,3,,,,
76.372,1,1,1,2,3,,,,
76.473,1,2,0,2,2,,,,
76.574,1,1,1,2,2,,,,
76.674,1,1,1,1,2,,,,
76.775,1,1,1,1,2,,,,
76.876,0,2,2,1,1,,,,
76.976,1,0,1,1,1,,,,
77.077,1,1,1,1,1,,,,
77.178,2,1,2,1,2,,,,
77.279,1,2,1,2,2,,,,
77.38,2,2,2,1,2,,,,
77.481,1,1,1,2,2,,,,
77.582,2,1,1,1,2,,,,
77.682,1,1,1,1,3,,,,
