seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
48.239,2,2,3,14,3,,,,
48.34,2,2,2,5,5,,,,
48.441,1,1,2,3,4,,,,
48.542,1,2,3,4,5,,,,
48.642,2,1,3,3,5,,,,
48.743,2,2,3,0,5,,,,
48.844,1,2,1,0,5,,,,
48.945,1,1,2,0,5,,,,
49.046,0,1,2,0,3,,,,
49.146,1,1,2,0,2,,,,
49.247,2,2,3,2,3,,,,
49.348,2,2,2,4,8,,,,
49.449,2,2,3,2,6,,,,
49.55,2,2,2,3,6,,,,
49.65,1,2,3,1,1,,,,
49.751,2,2,3,1,0,,,,
49.852,2,1,2,7,4,,,,
49.953,2,2,2,2,4,,,,
50.054,2,2,2,75,11,,,,
50.154,1,1,3,16,7,,,,
50.255,2,2,3,146,3,,,,
50.356,2,2,2,147,6,,,,
50.457,1,3,3,41,4,,,,
50.558,1,1,2,10,1,,,,
50.658,2,2,2,0,2,,,,
50.759,2,2,2,0,3,,,,
50.86,2,3,2,0,2,,,,
50.961,2,2,3,3,4,,,,
51.061,2,2,3,0,4,,,,
51.162,0,2,3,0,5,,,,
51.263,2,1,4,0,4,,,,
51.364,2,3,2,5,2,,,,
51.465,2,2,2,6,5,,,,
51.565,2,2,2,2,3,,,,
51.666,2,2,2,3,1,,,,
51.767,2,2,2,4,2,,,,
51.868,2,2,2,8,3,,,,
51.968,2,1,3,5,1,,,,
52.069,2,2,3,4,2,,,,
52.17,4,2,2,5,5,,,,
52.271,2,1,4,5,5,,,,
52.371,2,3,3,11,10,,,,
52.472,2,2,2,11,8,,,,
52.573,2,2,2,13,5,,,,
52.674,1,2,2,5,3,,,,
52.775,1,2,3,0,3,,,,
52.875,2,2,3,1,3,,,,
52.976,2,2,3,8,6,,,,
53.077,2,3,3,12,7,,,,
53.178,1,1,2,34,9,,,,
53.279,1,2,3,16,5,,,,
53.379,2,2,2,1,3,,,,
53.48,1,3,2,0,4,,,,
53.581,2,1,3,10,6,,,,
53.682,2,2,2,14,6,,,,
53.783,1,2,3,0,5,,,,
53.883,1,2,3,3,5,,,,
53.984,2,2,1,0,3,,,,
54.085,1,3,2,35,4,,,,
54.186,2,1,2,24,3,,,,
54.287,0,1,2,10,3,,,,
54.387,2,3,3,0,5,,,,
54.488,0,0,3,0,6,,,,
54.589,3,1,3,2,5,,,,
54.69,2,2,3,1,6,,,,
54.79,2,2,3,5,4,,,,
54.891,1,2,2,1,6,,,,
54.992,0,0,3,4,4,,,,
55.093,3,2,3,3,5,,,,
55.194,2,2,4,8,5,,,,
55.294,2,1,3,3,5,,,,
55.395,3,2,2,2,4,,,,
55.496,3,2,3,0,2,,,,
55.597,2,1,1,8,3,,,,
55.697,2,2,2,47,2,,,,
55.798,2,2,3,0,1,,,,
55.899,2,3,2,0,7,,,,
56.0,2,2,3,3,7,,,,
56.101,2,2,2,4,6,,,,
56.201,0,4,1,1,1,,,,
56.302,1,2,3,0,2,,,,
56.403,1,3,2,5,3,,,,
56.504,2,2,3,1,2,,,,
56.604,2,2,2,2,4,,,,
56.705,2,2,3,3,4,,,,
56.806,2,1,2,1,5,,,,
56.907,1,2,2,5,6,,,,
57.007,1,2,2,4,5,,,,
57.108,1,2,2,3,5,,,,
57.209,1,3,2,3,5,,,,
57.31,2,2,3,13,7,,,,
57.411,3,2,2,11,5,,,,
57.511,1,1,2,5,5,,,,
57.612,1,1,2,0,6,,,,
57.713,0,0,0,0,1,,,,
57.814,0,0,1,1,1,,,,
57.914,0,0,0,0,0,,,,
58.015,0,0,0,1,2,,,,
58.116,0,0,1,7,10,,,,
58.217,1,1,2,8,12,,,,
58.318,1,1,2,17,10,,,,
58.419,1,0,0,0,0,,,,
58.52,0,1,2,7,6,,,,
58.62,1,2,3,4,3,,,,
58.721,2,1,2,4,5,,,,
58.822,2,2,2,4,5,,,,
58.923,1,1,3,4,4,,,,
59.024,1,2,2,4,5,,,,
59.125,1,2,3,4,4,,,,
59.225,1,2,2,3,3,,,,
59.326,1,2,1,11,5,,,,
59.427,3,1,3,7,6,,,,
59.528,1,2,3,2,5,,,,
59.629,2,3,3,0,2,,,,
59.73,0,1,2,3,3,,,,
59.831,0,1,2,6,2,,,,
59.931,0,0,2,5,3,,,,
60.032,0,1,2,3,5,,,,
60.133,0,1,1,4,4,,,,
60.234,0,1,2,6,4,,,,
60.335,0,0,2,3,3,,,,
60.436,1,1,2,3,2,,,,
60.536,0,1,2,3,3,,,,
60.637,0,2,1,7,10,,,,
60.738,0,2,3,10,9,,,,
60.839,0,2,1,4,5,,,,
60.94,1,2,2,4,5,,,,
61.041,1,2,2,1,5,,,,
61.142,1,1,1,4,6,,,,
61.242,1,0,2,3,5,,,,
61.343,0,1,2,4,6,,,,
61.444,1,2,2,9,5,,,,
61.545,1,0,2,7,4,,,,
61.646,1,3,1,4,4,,,,
61.747,2,0,1,2,4,,,,
61.847,0,0,2,3,2,,,,
61.948,0,0,0,3,3,,,,
62.049,0,2,2,1,4,,,,
62.15,1,0,2,0,3,,,,
62.251,2,1,1,10,8,,,,
62.351,0,1,0,3,4,,,,
62.452,0,2,3,0,3,,,,
62.553,1,2,2,11,4,,,,
62.654,0,1,1,9,5,,,,
62.755,0,2,2,12,5,,,,
62.856,1,3,2,1,9,,,,
62.956,1,2,2,3,5,,,,
63.057,0,1,2,2,4,,,,
63.158,0,1,3,4,5,,,,
63.259,0,2,2,4,4,,,,
63.36,1,2,2,3,5,,,,
63.461,0,2,2,6,7,,,,
63.562,2,1,3,3,3,,,,
63.663,1,2,1,2,1,,,,
63.763,1,1,3,2,0,,,,
63.864,1,1,2,0,0,,,,
63.965,0,2,3,0,0,,,,
64.066,1,2,3,3,2,,,,
64.166,1,1,3,3,4,,,,
64.267,1,2,3,4,5,,,,
64.368,1,2,2,4,5,,,,
64.469,0,2,3,4,5,,,,
64.57,1,3,3,3,5,,,,
64.67,1,2,3,4,5,,,,
64.771,2,2,2,4,7,,,,
64.872,0,2,3,4,7,,,,
64.973,0,3,2,4,6,,,,
65.073,1,2,3,4,6,,,,
65.174,1,2,2,3,4,,,,
65.275,1,2,3,4,4,,,,
65.376,1,2,3,4,4,,,,
65.477,1,2,2,3,4,,,,
65.577,1,2,2,3,4,,,,
65.678,1,2,2,3,4,,,,
65.779,1,3,2,3,3,,,,
65.88,1,1,2,3,4,,,,
65.98,0,2,3,2,2,,,,
66.081,2,3,3,1,2,,,,
66.182,1,2,3,4,4,,,,
66.283,2,2,2,4,5,,,,
66.383,1,2,3,4,5,,,,
66.484,1,2,3,3,4,,,,
66.585,2,3,4,4,5,,,,
66.686,0,3,2,4,6,,,,
66.787,3,1,2,5,8,,,,
66.887,0,2,2,3,4,,,,
66.988,2,2,2,2,3,,,,
67.089,2,3,3,4,5,,,,
67.19,2,3,3,3,4,,,,
67.291,2,2,3,1,4,,,,
67.391,2,2,3,6,7,,,,
67.492,1,2,2,2,1,,,,
67.593,0,3,3,2,3,,,,
67.694,2,3,4,5,10,,,,
67.795,1,2,3,5,9,,,,
67.895,1,3,3,2,4,,,,
67.996,2,3,3,3,3,,,,
68.097,1,2,2,2,0,,,,
68.198,2,3,1,1,0,,,,
68.299,2,2,3,2,1,,,,
68.4,3,2,2,4,6,,,,
68.5,2,2,3,4,5,,,,
68.604,2,3,3,5,8,,,,
68.705,2,4,3,6,11,,,,
68.806,3,0,2,3,5,,,,
68.907,1,3,2,3,3,,,,
69.008,1,2,3,3,4,,,,
69.108,2,3,3,3,2,,,,
69.209,1,3,2,3,4,,,,
69.31,1,2,3,1,0,,,,
69.411,1,3,3,5,9,,,,
69.512,1,2,2,2,2,,,,
69.612,1,2,3,4,5,,,,
69.713,2,2,3,3,4,,,,
69.814,0,2,2,1,0,,,,
69.915,2,3,3,2,3,,,,
70.016,2,3,2,2,1,,,,
70.116,2,2,3,3,4,,,,
70.217,2,3,2,4,5,,,,
70.318,1,2,3,5,8,,,,
70.419,1,3,2,2,1,,,,
70.52,1,2,2,3,5,,,,
70.62,2,2,2,2,2,,,,
70.72,0,2,2,3,6,,,,
70.821,1,2,3,2,3,,,,
70.922,2,2,2,2,3,,,,
71.022,1,2,3,1,0,,,,
71.123,2,2,3,4,4,,,,
71.223,2,2,4,2,5,,,,
71.323,1,2,3,5,10,,,,
71.424,2,3,4,3,7,,,,
71.524,1,2,2,5,8,,,,
71.625,2,3,3,3,7,,,,
71.725,2,3,3,3,4,,,,
71.826,0,2,2,1,1,,,,
71.928,3,3,3,1,1,,,,
72.028,1,2,3,2,2,,,,
72.129,3,2,3,4,6,,,,
72.229,2,3,7,0,0,,,,
72.33,3,2,2,1,1,,,,
72.43,2,1,2,2,3,,,,
72.531,2,3,3,7,11,,,,
72.631,2,2,4,11,19,,,,
72.731,0,2,3,3,8,,,,
72.832,1,3,2,0,5,,,,
72.932,2,2,3,2,3,,,,
73.033,2,2,3,2,3,,,,
73.133,2,3,3,2,3,,,,
73.234,1,3,3,0,1,,,,
73.334,2,2,3,0,1,,,,
73.435,1,3,3,2,1,,,,
73.535,2,2,2,3,3,,,,
73.636,2,3,2,2,3,,,,
73.736,2,3,3,2,2,,,,
73.837,2,3,3,2,3,,,,
73.937,2,2,2,2,3,,,,
74.038,2,4,2,3,2,,,,
74.138,3,3,3,2,3,,,,
74.239,2,2,3,2,2,,,,
74.339,2,2,3,2,3,,,,
74.44,2,3,2,4,4,,,,
74.54,2,4,3,3,5,,,,
74.641,2,2,3,3,4,,,,
74.741,1,2,2,2,4,,,,
74.842,1,2,3,3,4,,,,
74.942,2,2,3,2,3,,,,
75.042,2,3,3,6,8,,,,
75.143,2,2,3,1,2,,,,
75.243,1,3,2,2,2,,,,
75.344,2,2,3,5,5,,,,
75.444,2,3,2,7,11,,,,
75.545,2,3,2,0,1,,,,
75.646,1,2,3,3,2,,,,
75.747,1,3,3,3,2,,,,
75.848,2,2,3,8,11,,,,
75.949,2,2,3,5,9,,,,
76.05,2,2,3,2,6,,,,
76.15,2,2,3,3,5,,,,
76.251,2,2,3,2,4,,,,
76.352,3,2,3,3,6,,,,
76.453,2,2,2,4,5,,,,
76.554,1,2,3,7,8,,,,
76.655,1,2,2,2,2,,,,
76.755,2,2,2,1,1,,,,
76.856,2,2,3,1,2,,,,
76.957,2,3,3,3,5,,,,
77.058,1,3,2,2,3,,,,
77.159,1,2,2,3,3,,,,
77.26,2,2,3,3,4,,,,
77.361,1,2,2,3,4,,,,
77.461,2,2,3,2,2,,,,
77.562,2,3,3,4,6,,,,
77.663,1,2,4,3,4,,,,
77.764,1,2,3,0,0,,,,
