seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
5.932,703,715,725,485,496,104,114,,
6.033,705,717,729,484,498,97,116,,
6.133,705,717,728,485,497,101,112,,
6.234,704,715,727,486,496,106,114,,
6.334,704,716,727,486,496,100,112,,
6.435,703,716,725,485,496,107,112,,
6.535,703,713,729,486,496,98,113,,
6.636,703,716,728,486,497,104,114,,
6.736,701,712,729,485,496,97,113,,
6.837,703,715,727,485,497,102,112,,
6.937,704,716,727,486,497,107,113,,
7.038,703,715,728,486,498,98,112,,
7.138,702,716,727,486,497,103,114,,
7.239,704,715,727,486,497,95,114,,
7.339,701,712,727,486,496,103,112,,
7.44,703,716,724,485,496,96,114,,
7.541,704,716,726,485,497,100,113,,
7.641,700,712,727,482,498,104,114,,
7.742,700,711,727,484,497,101,113,,
7.842,703,715,726,486,498,108,112,,
7.943,703,715,726,485,496,96,114,,
8.043,703,714,727,483,498,100,111,,
8.144,703,715,727,486,496,98,113,,
8.245,701,716,724,484,497,101,112,,
8.345,702,714,726,486,497,99,113,,
8.446,703,715,725,484,498,101,112,,
8.546,699,713,727,486,497,107,114,,
8.647,701,712,726,484,498,99,115,,
8.747,703,715,728,485,497,106,111,,
8.848,700,713,727,485,497,95,113,,
8.949,702,713,726,484,497,100,114,,
9.049,698,714,727,483,497,103,113,,
9.15,702,713,724,485,496,100,112,,
9.25,702,715,725,486,496,108,114,,
9.351,700,712,727,484,498,95,114,,
9.452,701,714,726,486,496,106,113,,
9.553,703,713,722,486,496,93,114,,
9.654,698,710,725,486,496,101,112,,
9.754,700,712,726,485,496,100,114,,
9.855,701,714,726,486,497,101,112,,
9.955,700,714,725,486,497,107,113,,
10.057,698,713,725,486,497,99,113,,
10.157,698,710,726,484,497,107,114,,
10.258,701,713,724,485,496,96,113,,
10.359,700,710,725,484,497,104,113,,
10.459,702,714,722,486,496,96,114,,
10.56,703,715,725,486,497,105,114,,
10.66,698,710,725,486,497,96,114,,
10.761,700,712,722,486,496,102,112,,
10.862,702,714,722,486,496,96,114,,
10.962,701,713,721,485,496,101,110,,
11.063,703,713,724,485,496,104,116,,
11.164,701,713,724,486,497,99,111,,
11.264,702,713,721,485,495,108,113,,
11.365,701,713,724,487,496,96,115,,
11.466,701,712,724,484,497,102,113,,
11.566,702,713,723,486,496,96,114,,
11.667,701,712,722,486,496,101,114,,
11.767,701,713,725,487,497,96,113,,
11.868,701,713,723,486,496,100,113,,
11.968,701,713,723,484,497,104,115,,
12.069,699,710,725,484,498,100,114,,
12.17,700,710,723,485,497,109,113,,
12.27,701,712,725,486,497,98,113,,
12.371,699,710,724,484,497,104,114,,
12.471,700,711,724,487,497,96,113,,
12.572,701,713,723,487,497,101,112,,
12.673,698,708,724,485,498,98,114,,
12.773,700,712,720,486,497,101,112,,
12.874,697,708,724,486,496,98,115,,
12.974,698,709,724,485,497,100,111,,
13.075,700,712,723,486,496,105,114,,
13.175,700,712,722,485,496,101,113,,
13.276,697,711,722,486,498,107,114,,
13.377,699,709,724,486,497,96,114,,
13.478,700,712,723,486,496,100,112,,
13.578,696,710,724,486,497,99,113,,
13.679,699,709,723,484,498,101,111,,
13.779,699,710,720,486,494,108,114,,
13.88,699,711,720,486,496,98,113,,
13.98,700,711,722,487,496,107,113,,
14.081,700,711,723,486,497,95,114,,
14.182,696,710,723,486,495,101,111,,
14.282,699,710,723,487,496,102,113,,
14.383,699,710,722,486,496,100,112,,
14.483,697,707,723,484,497,108,113,,
14.584,698,710,719,487,496,93,115,,
14.684,698,710,722,487,497,101,113,,
14.785,696,709,722,485,497,105,114,,
14.886,699,710,722,487,497,99,113,,
14.986,697,708,723,484,497,107,113,,
15.087,699,711,719,485,497,98,114,,
15.187,696,708,723,484,497,105,112,,
15.288,698,711,722,486,497,97,112,,
15.388,696,710,720,486,497,101,112,,
15.489,697,709,722,485,498,108,114,,
15.589,696,710,722,487,497,97,114,,
15.69,696,708,722,486,497,103,114,,
15.791,696,707,722,486,497,99,114,,
15.891,696,706,722,485,497,101,112,,
15.992,696,706,723,484,497,103,114,,
16.092,698,709,720,486,498,100,112,,
16.193,698,708,722,484,497,107,114,,
16.293,696,708,722,484,497,94,115,,
16.394,698,710,720,486,496,100,112,,
16.494,696,709,722,485,498,104,114,,
16.595,697,709,719,487,494,98,112,,
16.696,698,710,721,487,496,107,113,,
16.796,697,709,719,486,495,95,114,,
16.897,697,706,722,487,498,101,112,,
16.997,698,709,720,484,497,96,113,,
17.098,697,708,721,487,496,101,112,,
17.199,698,710,719,486,496,107,114,,
17.3,697,709,721,486,497,99,113,,
17.4,695,705,722,485,498,106,113,,
17.501,696,709,721,486,496,94,112,,
17.601,696,707,721,486,496,100,113,,
17.702,694,709,722,487,496,103,114,,
17.802,696,710,720,487,498,100,113,,
17.903,698,710,721,487,496,107,112,,
18.003,693,706,721,485,496,96,113,,
18.104,694,707,720,485,497,106,114,,
18.204,696,705,721,485,497,94,114,,
18.305,695,709,720,485,497,100,113,,
18.406,697,709,719,487,496,101,114,,
18.506,697,708,717,487,495,101,113,,
18.607,695,706,720,485,497,107,114,,
18.707,696,705,720,486,497,98,113,,
18.808,696,706,720,486,497,104,112,,
18.909,696,707,720,486,496,95,115,,
19.009,696,708,716,487,494,100,113,,
19.11,697,708,720,485,496,105,114,,
19.21,695,707,717,487,496,101,112,,
19.311,693,704,719,485,497,108,113,,
19.411,696,707,718,487,496,97,113,,
19.512,695,707,718,486,496,103,112,,
19.612,695,707,718,487,497,97,115,,
19.714,696,707,719,488,497,101,112,,
19.814,694,708,719,486,497,108,114,,
19.915,696,708,720,486,497,96,113,,
20.015,695,707,716,487,494,102,114,,
20.116,694,705,719,485,497,99,115,,
20.216,695,704,720,487,497,101,112,,
20.317,695,707,716,487,496,104,113,,
20.417,696,707,719,487,496,100,113,,
20.518,695,707,716,487,494,108,112,,
20.619,693,704,719,485,498,97,115,,
20.719,696,706,719,484,497,104,113,,
20.82,692,706,719,487,497,96,114,,
20.922,695,707,716,487,497,101,112,,
21.023,694,706,718,487,496,98,114,,
21.124,692,704,719,485,498,101,111,,
21.224,692,704,719,487,496,106,114,,
21.325,692,704,718,485,497,100,112,,
21.425,695,707,716,487,495,105,113,,
21.526,694,706,716,487,494,95,114,,
21.626,695,705,718,488,498,105,112,,
21.727,693,706,715,487,496,96,113,,
21.828,694,706,714,487,496,99,110,,
21.928,693,707,717,487,496,99,113,,
22.029,694,705,718,486,497,101,112,,
22.129,694,704,719,485,498,108,113,,
22.23,692,704,718,486,497,97,114,,
22.33,694,705,716,487,496,102,113,,
22.431,694,707,717,485,496,98,114,,
22.532,693,704,719,485,497,101,112,,
22.632,694,706,716,487,495,101,112,,
22.733,691,705,718,486,497,100,114,,
22.833,693,706,717,487,496,108,113,,
22.934,691,704,718,486,497,97,115,,
23.034,693,706,716,488,496,104,113,,
23.135,692,706,718,485,496,95,114,,
23.236,694,706,717,487,496,101,112,,
23.336,689,705,716,485,496,98,115,,
23.437,691,704,717,486,497,101,111,,
23.538,693,706,717,487,495,97,113,,
23.638,689,702,717,486,496,102,112,,
23.739,693,706,715,487,495,105,114,,
23.839,692,706,718,487,497,99,113,,
23.94,692,705,714,487,494,107,114,,
24.04,691,701,717,485,497,96,113,,
24.141,695,704,714,487,496,101,113,,
24.242,692,703,717,485,497,97,114,,
24.342,693,704,713,487,494,101,113,,
24.443,692,705,713,488,494,104,115,,
24.543,693,705,716,486,497,101,113,,
24.646,692,705,716,485,497,107,113,,
24.747,693,704,716,486,497,95,114,,
24.847,692,703,716,487,496,105,113,,
24.948,692,700,716,487,496,95,114,,
25.048,693,705,716,487,496,100,111,,
25.149,692,704,715,486,497,104,114,,
25.249,692,705,715,487,497,99,112,,
25.35,689,702,715,485,496,108,114,,
25.451,693,705,716,488,496,96,114,,
25.551,692,703,713,487,496,100,112,,
25.652,692,701,716,485,497,104,114,,
25.752,693,705,714,487,496,99,113,,
25.853,689,703,716,486,497,106,114,,
25.953,689,704,715,486,497,98,114,,
26.054,692,704,714,487,496,105,112,,
26.155,693,703,712,485,496,96,114,,
26.256,689,701,715,486,496,101,112,,
26.356,692,703,714,488,494,108,115,,
26.457,692,704,715,488,496,96,112,,
26.557,689,700,715,486,497,102,114,,
26.658,690,700,715,485,496,97,115,,
26.758,688,702,715,486,497,101,111,,
26.859,692,703,713,488,494,102,113,,
26.96,691,703,712,487,495,100,113,,
27.06,690,700,715,487,497,108,112,,
27.161,692,702,712,488,496,94,114,,
27.262,691,703,715,487,496,101,111,,
27.362,688,702,715,488,496,103,114,,
27.463,691,703,715,487,496,99,112,,
27.563,692,703,714,488,496,107,114,,
27.664,692,703,714,487,496,94,114,,
27.765,691,703,712,487,496,100,112,,
27.865,691,703,711,487,495,104,114,,
27.966,689,699,715,487,496,99,112,,
28.066,691,703,713,488,497,107,112,,
28.167,691,701,714,485,496,98,114,,
28.267,691,703,712,487,496,103,113,,
28.368,691,702,713,487,494,97,115,,
28.469,692,702,714,487,495,101,112,,
28.569,690,700,714,486,494,108,114,,
28.67,691,701,710,488,494,98,113,,
28.77,689,702,712,488,497,106,113,,
28.871,689,700,713,485,496,96,113,,
28.972,691,703,713,488,496,100,113,,
29.072,690,702,713,486,497,94,114,,
29.173,688,703,713,487,497,100,111,,
29.273,689,700,713,486,497,100,114,,
29.374,688,700,713,485,496,101,112,,
29.474,688,698,714,487,496,106,113,,
29.575,688,700,713,489,496,99,112,,
29.676,689,702,713,487,494,107,114,,
29.777,691,703,713,487,495,96,115,,
29.878,691,701,713,487,495,101,113,,
29.978,686,700,714,488,496,98,114,,
30.079,689,702,710,487,495,99,111,,
30.18,690,702,714,488,496,99,109,,
30.28,688,698,713,487,496,95,109,,
30.381,689,702,713,488,496,101,113,,
30.481,690,702,713,488,496,101,114,,
30.582,689,701,711,488,495,99,113,,
30.683,690,701,712,488,497,99,112,,
30.783,689,699,712,488,496,100,113,,
30.884,688,701,713,487,496,101,113,,
30.984,689,701,710,488,496,101,113,,
31.085,688,701,712,488,497,100,113,,
31.186,689,700,709,488,494,100,115,,
31.286,689,700,712,487,494,100,116,,
31.387,688,698,713,486,497,101,114,,
31.487,688,700,712,487,496,100,115,,
31.588,685,697,712,486,497,101,115,,
31.689,689,701,711,488,496,100,113,,
31.789,688,700,711,488,496,101,113,,
31.89,688,700,712,488,496,100,114,,
31.99,685,698,712,486,497,101,114,,
32.091,685,696,712,486,496,101,114,,
32.192,685,701,712,487,496,101,114,,
32.293,688,700,712,487,493,101,113,,
32.393,687,697,712,487,496,101,114,,
32.494,684,698,712,487,496,100,112,,
32.594,685,696,711,486,496,101,113,,
32.695,687,699,709,487,494,101,115,,
32.796,688,698,712,487,496,101,115,,
32.896,687,699,708,488,494,101,114,,
32.997,689,699,708,487,494,99,114,,
33.097,688,699,708,488,494,101,115,,
33.198,687,698,711,487,494,100,115,,
33.298,684,697,711,486,496,100,114,,
33.399,687,699,710,488,495,101,113,,
33.5,688,699,707,487,494,101,114,,
33.6,686,696,711,486,496,100,113,,
33.701,688,700,708,488,495,100,115,,
33.801,687,700,711,488,496,100,113,,
33.902,687,699,708,488,494,100,114,,
34.003,688,699,708,488,495,100,115,,
34.103,687,699,711,488,496,100,112,,
34.204,684,698,711,488,496,101,114,,
34.305,688,699,710,487,493,101,113,,
34.405,687,698,707,487,492,101,115,,
34.506,687,697,711,486,495,100,115,,
34.606,684,698,711,486,496,100,115,,
34.707,687,699,710,487,494,100,114,,
34.808,687,698,706,487,493,101,114,,
34.908,685,696,710,487,496,100,115,,
35.009,688,698,707,488,495,101,114,,
35.109,688,699,708,488,494,100,113,,
35.21,688,699,707,487,494,100,113,,
35.311,687,699,707,487,495,101,115,,
35.411,687,697,709,488,495,101,114,,
35.512,688,699,710,488,495,101,113,,
35.613,688,698,710,488,495,100,114,,
35.713,687,699,709,487,495,99,113,,
35.814,688,698,709,488,494,101,114,,
35.915,687,696,706,488,493,100,113,,
36.016,687,697,708,487,494,101,113,,
36.117,685,696,710,486,495,101,115,,
36.218,686,695,709,486,495,101,114,,
36.318,687,698,708,488,493,101,113,,
36.419,688,696,709,486,494,101,116,,
36.52,687,699,709,488,493,100,115,,
36.62,687,697,706,487,495,101,115,,
36.721,687,698,706,487,493,101,113,,
36.821,687,697,710,486,495,102,114,,
36.922,688,697,708,488,494,101,115,,
37.023,687,695,710,485,495,101,116,,
37.123,688,697,706,487,493,101,114,,
37.224,687,696,710,487,494,101,114,,
37.324,688,697,709,485,495,101,113,,
37.425,684,695,709,486,495,101,114,,
37.526,688,697,709,487,494,101,114,,
37.626,688,698,708,487,495,100,114,,
37.727,688,697,705,487,492,100,113,,
37.827,688,697,706,487,492,100,115,,
37.928,687,697,709,487,495,100,115,,
38.029,686,697,707,488,494,101,113,,
38.129,688,697,708,487,493,101,113,,
38.23,687,698,707,487,494,101,112,,
38.331,688,697,708,488,493,100,113,,
38.431,687,697,705,488,492,101,114,,
38.532,687,697,708,487,494,101,114,,
38.632,688,698,708,488,494,101,114,,
38.733,687,696,708,488,492,100,113,,
38.834,685,696,708,487,493,101,114,,
38.934,684,698,709,488,493,101,115,,
39.035,688,698,707,487,492,101,113,,
39.135,688,697,704,487,492,100,114,,
39.236,685,697,708,486,494,100,114,,
39.337,684,696,708,488,493,101,114,,
39.437,687,698,707,487,492,101,114,,
39.538,687,698,707,488,493,101,113,,
39.638,688,697,705,487,492,100,114,,
39.739,686,694,708,488,494,101,114,,
39.84,684,694,708,486,494,101,114,,
39.94,684,697,708,486,495,100,114,,
40.041,685,694,708,486,493,100,114,,
40.141,687,697,706,487,492,100,115,,
40.242,685,697,708,487,493,100,113,,
40.342,687,697,705,487,492,101,115,,
40.443,686,696,707,485,494,100,114,,
40.544,688,698,706,488,491,100,114,,
40.644,687,695,708,485,494,101,114,,
40.745,687,697,705,487,491,100,114,,
40.845,688,697,705,487,493,100,115,,
40.946,687,697,707,487,493,100,116,,
41.046,687,696,708,486,493,101,114,,
41.147,687,697,708,484,494,101,115,,
41.248,684,696,708,486,493,101,114,,
41.348,687,699,708,487,490,101,114,,
41.449,687,698,708,488,493,100,113,,
41.549,685,696,708,485,493,101,115,,
41.65,686,697,707,485,493,101,115,,
41.75,686,696,705,486,493,101,114,,
41.851,688,697,707,487,492,100,114,,
41.952,689,698,706,488,492,100,114,,
42.052,688,697,707,487,493,101,114,,
42.153,688,697,707,488,494,100,114,,
42.253,686,695,704,488,494,101,114,,
42.355,687,695,707,486,492,101,114,,
42.456,686,696,707,486,493,100,115,,
42.557,687,698,707,488,493,100,114,,
42.657,688,697,704,488,491,100,115,,
42.758,684,696,707,488,492,101,113,,
42.859,687,696,704,487,492,100,115,,
42.959,687,697,707,488,492,101,115,,
43.06,685,694,707,484,493,101,114,,
43.16,685,698,707,488,492,100,114,,
43.261,688,697,704,486,492,101,114,,
43.361,688,697,706,487,491,100,114,,
43.462,688,698,707,487,492,100,114,,
43.562,688,696,708,487,491,101,115,,
43.663,687,698,704,488,490,101,113,,
43.764,688,699,707,487,492,100,114,,
43.864,687,696,704,487,490,101,115,,
43.965,689,698,706,488,492,100,113,,
44.066,688,698,707,487,492,101,114,,
44.166,685,693,707,485,492,101,113,,
44.267,687,697,704,486,490,100,114,,
44.367,687,695,706,484,492,101,114,,
44.468,684,697,707,486,493,100,114,,
44.568,685,695,707,487,492,100,115,,
44.669,688,696,704,487,490,100,114,,
44.77,686,696,707,487,492,100,116,,
44.871,687,696,705,487,491,101,112,,
44.972,688,696,705,487,489,101,114,,
45.072,686,694,707,486,492,101,113,,
45.173,688,697,704,487,491,100,115,,
45.273,688,697,706,487,490,100,115,,
45.374,687,695,707,485,492,101,114,,
45.474,688,698,707,486,491,101,112,,
45.575,688,698,707,487,492,100,113,,
45.676,688,696,707,487,489,101,113,,
45.776,687,697,704,487,489,100,114,,
45.877,689,697,708,486,491,101,113,,
45.977,687,697,706,487,491,100,115,,
46.078,688,698,706,487,491,100,114,,
46.179,688,697,704,486,488,101,114,,
46.279,687,694,707,486,490,101,114,,
46.38,688,697,706,487,491,101,114,,
46.481,687,698,704,486,489,100,115,,
46.581,687,695,707,484,491,101,114,,
46.682,686,697,707,487,491,100,113,,
46.782,687,695,707,485,491,101,115,,
46.883,687,697,706,486,489,101,115,,
46.984,685,693,707,486,491,101,114,,
47.084,688,697,704,486,488,101,114,,
47.185,689,697,705,486,490,101,113,,
47.285,686,698,705,485,489,101,114,,
47.387,689,697,705,485,488,101,113,,
47.487,689,697,706,486,490,101,115,,
47.588,688,698,707,485,491,101,114,,
47.689,685,696,706,484,491,101,115,,
47.789,687,694,707,484,491,100,114,,
47.89,689,695,707,485,491,101,113,,
47.99,688,698,704,485,491,101,114,,
48.091,688,698,705,487,491,101,114,,
48.191,686,694,707,484,492,100,113,,
48.292,687,694,706,484,491,101,113,,
48.393,688,696,707,484,491,101,115,,
48.493,689,698,707,486,490,100,115,,
48.594,688,695,706,485,490,101,113,,
48.695,685,698,704,484,491,101,113,,
48.795,689,697,706,484,491,101,114,,
48.896,688,697,706,486,491,101,116,,
48.997,689,697,704,486,488,101,115,,
49.097,689,697,704,486,489,101,114,,
49.198,689,697,707,486,490,100,114,,
49.298,688,698,706,486,491,100,113,,
49.399,686,695,707,484,490,102,114,,
49.5,686,696,707,484,491,101,114,,
49.6,688,695,707,485,491,101,116,,
49.701,686,696,706,485,490,101,114,,
49.801,688,694,706,484,491,101,114,,
49.902,690,697,704,486,488,101,114,,
50.002,687,697,704,484,490,102,115,,
50.103,689,697,705,486,490,101,114,,
50.204,686,696,707,486,491,101,113,,
50.304,690,694,706,486,489,100,114,,
50.405,689,697,705,485,490,101,114,,
50.506,688,694,706,486,489,101,115,,
50.606,686,695,707,483,491,101,115,,
50.707,688,696,704,485,489,101,113,,
50.807,689,697,704,485,488,101,115,,
50.908,689,698,705,486,490,101,113,,
51.009,687,694,706,484,490,101,114,,
51.109,686,696,707,485,490,101,113,,
51.21,686,697,704,485,488,100,115,,
51.311,689,698,704,485,490,100,113,,
51.411,688,697,706,486,489,100,115,,
51.512,689,697,704,485,489,100,114,,
51.613,686,696,706,486,489,101,114,,
51.713,687,694,706,485,490,101,115,,
51.814,690,698,705,485,489,101,113,,
51.914,686,697,705,486,490,101,113,,
52.015,689,698,704,486,487,101,114,,
52.116,687,695,706,485,490,101,114,,
52.216,689,696,704,486,489,101,114,,
52.317,689,697,704,485,488,101,114,,
52.417,689,698,707,485,489,101,113,,
52.518,689,697,705,485,489,101,114,,
52.618,688,695,706,485,488,101,114,,
52.719,689,697,704,486,488,101,115,,
52.82,690,696,705,484,490,101,113,,
52.921,685,696,706,485,490,101,115,,
53.021,688,697,704,485,487,101,113,,
53.122,688,696,704,485,488,101,114,,
53.222,689,696,704,485,488,100,114,,
53.323,687,694,706,483,489,102,113,,
53.423,687,694,705,484,489,102,116,,
53.524,689,698,705,485,486,102,114,,
53.625,686,696,705,485,489,101,113,,
53.725,689,697,703,484,489,101,114,,
53.826,687,697,704,486,488,102,114,,
53.927,689,696,705,484,489,102,113,,
54.028,688,695,707,486,489,101,112,,
54.128,686,693,706,484,489,101,114,,
54.229,686,697,706,483,489,102,116,,
54.329,687,694,705,484,489,101,115,,
54.43,689,697,705,485,488,101,114,,
54.53,688,696,704,484,488,101,115,,
54.631,687,695,705,485,489,101,115,,
54.732,689,697,704,485,487,101,114,,
54.832,689,697,705,486,488,101,114,,
54.933,689,696,704,485,486,101,114,,
55.034,688,696,706,485,489,103,114,,
55.135,686,695,704,485,489,101,115,,
55.236,690,697,705,485,488,102,115,,
55.336,686,694,705,484,488,102,114,,
55.437,688,697,702,485,486,102,114,,
55.538,687,698,705,485,488,101,114,,
55.638,684,696,706,483,488,101,114,,
55.739,689,697,704,486,487,101,114,,
55.839,689,697,705,485,487,101,113,,
55.94,686,696,705,483,488,100,113,,
56.041,688,696,704,483,488,101,114,,
56.141,685,696,706,484,488,101,114,,
56.242,689,698,704,484,486,101,115,,
56.342,689,697,705,484,487,101,113,,
56.443,689,697,704,484,486,101,115,,
56.544,686,697,705,482,488,100,116,,
56.644,689,696,703,485,488,102,114,,
56.745,689,697,705,485,488,101,114,,
56.845,689,697,705,485,488,102,113,,
56.946,689,697,705,485,487,101,112,,
57.047,689,698,702,484,485,101,114,,
57.147,687,694,705,483,488,101,114,,
57.248,687,695,706,485,487,102,115,,
57.348,689,697,704,485,487,101,116,,
57.449,688,697,705,485,487,101,114,,
57.549,688,697,703,484,487,101,114,,
57.65,688,697,705,485,487,101,115,,
57.751,685,694,705,483,489,101,113,,
57.851,687,694,705,484,486,101,114,,
57.952,688,697,705,484,488,101,114,,
58.052,688,696,704,484,485,101,114,,
58.153,688,697,705,483,487,102,115,,
58.253,689,696,704,483,488,102,115,,
58.354,686,693,705,483,488,101,114,,
58.455,687,695,705,483,489,101,114,,
58.555,688,697,705,485,487,102,114,,
58.656,688,694,706,482,488,102,115,,
58.756,688,697,705,484,487,101,115,,
58.857,689,697,701,482,487,100,114,,
58.957,686,695,702,484,487,102,114,,
59.059,689,696,705,481,487,102,115,,
59.16,687,695,705,484,486,101,113,,
59.26,687,695,705,485,486,102,112,,
59.361,688,697,705,484,487,101,114,,
59.461,688,697,704,485,487,101,113,,
59.562,689,698,704,484,484,101,114,,
59.662,688,697,701,484,487,101,114,,
59.763,687,697,703,485,485,102,113,,
59.863,686,694,705,482,486,101,115,,
59.964,688,697,702,484,486,101,114,,
60.065,689,698,704,483,486,102,114,,
60.165,685,694,705,484,486,101,113,,
60.266,687,695,704,483,487,101,114,,
60.366,687,695,704,483,487,101,114,,
60.467,689,696,704,484,486,101,115,,
60.567,685,697,704,484,487,102,115,,
60.668,687,696,704,484,484,102,113,,
60.769,688,696,701,483,485,102,114,,
60.869,686,694,705,484,487,102,114,,
60.97,686,694,705,483,487,101,114,,
61.071,688,697,704,484,486,102,113,,
61.171,684,696,705,484,487,102,113,,
61.272,688,695,701,483,485,102,115,,
61.372,688,696,704,483,484,102,115,,
61.473,686,692,705,483,487,102,114,,
61.573,687,697,703,484,485,102,115,,
61.674,687,696,701,484,485,103,115,,
61.775,688,697,705,484,486,102,113,,
61.875,689,697,703,484,487,102,112,,
61.976,686,693,705,483,486,102,115,,
62.077,687,693,704,483,486,102,115,,
62.177,687,696,702,484,484,102,114,,
62.278,688,697,704,484,486,101,113,,
62.378,684,694,704,484,486,102,113,,
62.479,689,697,704,484,486,101,114,,
62.579,687,694,705,482,487,102,115,,
62.68,688,695,702,484,486,101,114,,
62.781,687,693,702,483,486,102,115,,
62.882,685,696,705,482,486,101,115,,
62.982,687,697,704,484,485,101,114,,
63.083,687,696,701,484,485,102,115,,
63.184,686,696,706,484,486,101,113,,
63.284,688,696,702,484,483,101,115,,
63.385,685,693,704,482,487,101,114,,
63.485,688,695,704,482,486,102,113,,
63.586,688,696,704,483,485,102,114,,
63.686,688,696,702,483,484,101,115,,
63.787,688,696,703,484,486,101,114,,
63.888,687,693,704,482,486,101,114,,
63.988,688,695,704,483,486,101,113,,
64.089,685,693,704,484,485,102,114,,
64.189,688,696,700,483,485,102,115,,
64.29,688,696,702,483,484,102,113,,
64.39,687,695,704,483,486,103,115,,
64.491,688,696,704,483,485,101,114,,
64.592,686,696,705,481,486,101,114,,
64.692,687,697,703,483,485,100,113,,
64.793,688,696,702,483,483,102,114,,
64.893,688,697,702,483,485,102,114,,
64.994,689,697,703,482,486,102,113,,
65.095,687,694,705,481,486,101,115,,
65.195,686,693,705,480,486,101,115,,
65.296,687,693,705,483,485,102,114,,
65.396,684,693,705,484,485,102,113,,
65.497,689,697,703,483,484,102,114,,
65.598,685,693,704,484,485,102,114,,
65.698,688,696,702,483,485,101,116,,
65.799,689,697,703,483,485,101,114,,
65.899,687,693,705,482,486,102,113,,
66.0,688,697,704,483,485,101,113,,
66.101,688,696,702,483,484,102,114,,
66.201,684,694,705,480,485,102,115,,
66.302,687,696,700,483,485,101,114,,
66.402,689,697,702,483,485,101,114,,
66.503,689,696,701,483,483,101,115,,
66.603,688,696,704,483,485,101,114,,
66.704,689,696,703,483,485,102,113,,
66.805,688,696,704,484,486,102,113,,
66.905,688,696,703,483,485,102,114,,
67.006,685,696,703,483,485,102,114,,
67.106,686,696,703,481,485,102,115,,
67.207,687,696,703,484,482,102,114,,
67.307,688,697,703,483,485,101,114,,
67.408,687,692,704,481,486,101,114,,
67.509,687,693,705,481,485,102,113,,
67.609,686,696,703,483,485,102,113,,
67.71,687,696,704,481,485,101,114,,
67.81,685,696,700,482,485,102,113,,
67.911,685,696,705,480,485,101,114,,
68.011,689,697,703,483,484,101,114,,
68.112,688,696,700,483,483,101,115,,
68.213,688,696,703,483,485,102,114,,
68.313,688,696,703,481,485,102,114,,
68.414,688,697,703,483,484,101,114,,
68.514,688,696,704,482,484,101,114,,
68.615,688,696,703,482,484,102,113,,
68.716,688,696,704,482,484,102,115,,
68.816,687,693,704,481,484,102,114,,
68.917,685,696,703,483,485,101,114,,
69.017,688,695,702,482,483,102,114,,
69.118,689,693,703,480,485,102,114,,
69.218,689,697,703,480,484,102,113,,
69.32,688,695,704,483,484,102,116,,
69.421,687,694,703,480,484,102,115,,
69.522,689,697,704,483,484,101,112,,
69.622,688,695,704,482,482,102,114,,
69.723,687,694,704,481,484,101,115,,
69.823,689,697,703,482,483,102,114,,
