seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
6.029,315,318,315,,,104,104,309,310
6.129,313,318,316,,,111,98,310,310
6.229,315,318,316,,,105,102,310,310
6.33,314,317,315,,,112,97,308,311
6.43,314,318,316,,,108,103,309,311
6.531,376,376,375,,,110,102,368,368
6.632,314,318,315,,,110,101,309,311
6.732,314,318,317,,,108,104,309,310
6.833,313,318,317,,,112,99,310,311
6.933,314,318,316,,,105,104,308,309
7.034,314,318,316,,,112,98,308,310
7.136,315,319,315,,,107,103,310,310
7.237,315,318,316,,,109,99,308,311
7.337,315,319,316,,,112,102,310,309
7.438,315,318,316,,,108,106,308,311
7.539,315,318,315,,,112,99,310,310
7.639,314,319,316,,,106,102,309,311
7.74,314,318,315,,,111,98,308,311
7.84,315,318,316,,,110,103,310,311
7.941,314,317,317,,,107,107,310,309
8.041,314,317,316,,,112,99,310,310
8.141,314,318,316,,,106,102,310,311
8.242,314,318,316,,,112,100,308,310
8.342,314,317,316,,,109,101,309,310
8.442,315,317,316,,,111,102,310,311
8.543,314,317,316,,,111,101,309,311
8.643,314,318,315,,,108,104,309,310
8.743,315,318,316,,,112,98,309,310
8.844,313,317,316,,,106,102,309,310
8.944,314,318,315,,,111,99,309,310
9.045,314,318,315,,,111,102,310,310
9.145,312,318,315,,,107,107,310,310
9.246,315,318,316,,,111,98,309,309
9.346,314,318,316,,,106,101,309,311
9.447,315,318,315,,,111,97,308,311
9.547,315,316,315,,,109,103,310,310
9.648,313,317,316,,,107,102,309,310
9.748,315,318,315,,,112,101,308,311
9.848,315,317,316,,,105,104,308,309
9.949,315,318,316,,,112,100,309,311
10.049,315,318,314,,,107,103,308,309
10.15,315,319,315,,,112,102,309,311
10.251,314,319,316,,,112,101,310,311
10.351,315,317,315,,,107,105,308,309
10.452,314,317,316,,,112,99,309,311
10.552,315,319,316,,,106,103,309,310
10.653,314,318,315,,,111,100,308,310
10.754,314,318,314,,,110,102,309,310
10.854,313,318,315,,,110,104,308,310
10.955,314,318,315,,,112,101,310,310
11.056,314,318,315,,,107,104,310,311
11.156,314,318,314,,,110,99,308,308
11.257,315,317,315,,,109,103,309,309
11.357,315,317,316,,,110,105,310,310
11.458,315,318,314,,,112,100,309,311
11.559,314,319,315,,,106,102,309,310
11.659,387,387,386,,,111,98,379,379
11.761,410,410,410,,,107,102,399,403
11.862,409,409,411,,,109,100,400,403
11.964,399,399,398,,,112,101,387,388
12.065,408,410,411,,,108,105,399,403
12.167,408,409,410,,,112,101,401,400
12.268,397,396,396,,,106,105,390,392
12.37,410,410,410,,,112,97,402,400
12.471,410,411,408,,,104,103,400,403
12.573,408,411,409,,,112,97,401,403
12.675,411,410,408,,,104,102,399,403
12.776,411,409,408,,,111,96,402,401
12.877,409,411,411,,,105,102,400,403
12.978,408,411,409,,,111,97,400,403
13.08,409,411,409,,,106,102,399,403
13.181,411,411,408,,,111,97,401,401
13.282,408,411,410,,,109,103,399,403
13.384,410,409,410,,,110,100,402,400
13.485,409,409,411,,,111,101,402,402
13.587,408,410,410,,,110,103,402,403
13.688,408,411,410,,,112,101,400,400
13.79,409,410,409,,,106,107,400,403
13.892,408,410,410,,,111,100,401,401
13.993,410,411,410,,,105,102,400,403
14.095,408,409,411,,,111,98,402,400
14.196,410,410,408,,,109,102,402,403
14.298,410,408,411,,,109,104,402,401
14.399,408,410,409,,,112,99,400,403
14.5,408,409,410,,,105,102,402,400
14.602,408,411,409,,,110,98,399,404
14.703,408,411,409,,,109,101,402,402
14.805,408,410,410,,,108,104,398,403
14.906,410,409,411,,,111,100,399,403
15.008,411,410,410,,,106,101,402,403
15.109,410,411,407,,,110,103,400,403
15.211,410,410,410,,,111,100,399,404
15.312,410,410,410,,,107,105,402,400
15.414,410,409,410,,,113,98,402,402
15.515,410,411,408,,,107,103,402,402
15.617,410,409,411,,,111,102,401,401
15.718,410,408,410,,,111,102,400,402
15.819,410,410,410,,,107,106,402,402
15.92,410,411,408,,,112,98,401,402
16.022,408,412,408,,,105,102,400,403
16.123,411,409,410,,,110,100,402,402
16.224,410,411,408,,,111,102,401,403
16.325,409,410,410,,,109,106,400,403
16.426,407,408,411,,,112,97,402,400
16.527,411,408,410,,,106,101,402,402
16.628,410,409,410,,,111,98,401,401
16.729,409,411,410,,,110,102,400,403
16.83,409,411,408,,,108,103,399,403
16.931,411,410,409,,,111,102,402,401
17.032,408,412,408,,,106,107,400,403
17.133,408,411,408,,,112,99,399,403
17.234,411,409,411,,,106,101,399,403
17.335,410,410,409,,,112,97,401,401
17.436,410,411,410,,,109,103,402,400
17.538,410,411,409,,,110,102,399,403
17.639,408,411,408,,,113,101,402,401
17.74,409,410,411,,,106,106,400,402
17.841,408,410,411,,,112,98,400,403
17.942,398,397,398,,,105,102,387,390
18.043,410,409,411,,,111,98,400,402
18.143,409,411,410,,,111,103,399,403
18.244,411,408,409,,,110,103,402,402
18.345,411,410,407,,,112,101,402,401
18.446,409,411,409,,,106,103,399,403
18.547,410,411,408,,,111,98,399,403
18.649,411,408,410,,,106,102,402,402
18.75,408,409,410,,,111,102,402,400
18.851,409,411,408,,,112,101,400,403
18.952,408,411,408,,,106,102,398,402
19.053,411,409,410,,,111,98,402,401
19.154,408,411,408,,,107,103,399,403
19.255,410,408,411,,,111,99,403,400
19.356,410,411,408,,,110,102,401,402
19.457,410,409,407,,,110,103,400,403
19.558,410,409,410,,,112,101,402,402
19.659,408,411,411,,,107,106,402,401
19.76,411,409,410,,,112,99,402,401
19.862,408,410,409,,,106,101,399,403
19.963,409,411,410,,,112,99,402,402
20.064,411,409,410,,,107,102,402,400
20.165,397,399,398,,,109,105,389,391
20.266,411,409,410,,,110,98,401,401
20.367,409,411,408,,,107,101,402,402
20.469,410,409,410,,,110,97,402,401
20.57,408,411,408,,,107,102,401,403
20.671,411,409,411,,,110,100,400,402
20.772,410,410,409,,,109,103,401,400
20.873,409,411,409,,,111,106,401,403
20.974,409,410,407,,,113,101,399,402
21.075,409,411,410,,,106,105,400,402
21.176,410,411,407,,,112,99,401,403
21.277,409,410,408,,,105,107,399,403
21.378,411,409,410,,,111,99,402,401
21.479,410,410,411,,,104,102,402,401
21.58,409,411,409,,,110,99,401,401
21.681,408,411,409,,,110,103,402,402
21.782,409,411,410,,,107,103,400,402
21.883,411,408,410,,,112,100,401,402
21.985,409,411,409,,,106,102,401,401
22.086,409,409,410,,,110,98,400,403
22.187,410,409,409,,,108,102,401,404
22.288,410,409,410,,,108,101,402,401
22.389,410,411,410,,,110,101,402,402
22.49,408,411,409,,,105,105,402,400
22.591,410,409,410,,,111,97,401,403
22.692,408,411,410,,,106,101,399,402
22.793,408,410,410,,,110,98,402,400
22.894,408,411,407,,,112,102,400,403
22.995,408,410,409,,,108,106,401,402
23.097,408,410,410,,,112,99,401,402
23.198,410,411,407,,,106,101,399,403
23.299,408,411,408,,,112,98,401,402
23.4,408,411,410,,,111,102,400,403
23.501,408,411,411,,,108,107,401,403
23.602,410,411,410,,,111,98,400,403
23.703,410,408,410,,,106,101,402,401
23.804,408,411,410,,,110,101,400,402
23.905,410,409,411,,,110,101,400,401
24.006,407,411,408,,,108,106,398,402
24.107,411,409,410,,,114,98,402,402
24.208,408,411,410,,,104,101,402,401
24.309,408,410,410,,,112,98,402,401
24.41,410,409,410,,,107,103,402,401
24.511,411,408,410,,,110,100,402,401
24.612,410,411,407,,,110,101,400,402
24.713,408,411,410,,,109,106,401,401
24.814,411,409,409,,,111,100,401,402
24.915,411,411,408,,,106,104,399,403
25.016,411,408,409,,,113,98,402,401
25.118,410,409,410,,,104,102,402,402
25.219,411,410,409,,,112,98,401,403
25.32,410,410,409,,,109,102,401,403
25.421,409,411,408,,,110,104,400,401
25.522,409,412,408,,,113,99,401,403
25.623,411,409,410,,,108,102,401,403
25.724,409,409,411,,,112,98,402,400
25.825,408,412,408,,,104,102,399,403
25.926,411,409,410,,,112,97,402,400
26.027,410,409,409,,,109,103,401,402
26.128,409,410,411,,,109,99,400,402
26.229,410,410,410,,,112,102,402,404
26.33,409,409,410,,,106,101,402,400
26.431,411,410,409,,,111,97,403,401
26.532,411,410,409,,,105,102,399,403
26.633,410,409,410,,,110,98,402,400
26.734,411,409,411,,,107,103,402,402
26.835,410,410,408,,,110,99,401,403
26.937,410,411,410,,,110,102,401,400
27.038,409,411,408,,,108,104,399,403
27.139,411,409,410,,,110,100,400,402
27.24,411,409,410,,,106,106,401,402
27.341,410,408,410,,,112,98,401,400
27.442,410,410,410,,,106,102,402,401
27.543,411,409,409,,,111,97,402,404
27.644,408,411,408,,,107,103,400,403
27.745,408,411,408,,,112,98,402,402
27.846,411,409,410,,,110,103,400,403
27.947,410,408,409,,,109,103,402,401
28.048,409,411,411,,,111,101,402,400
28.149,409,410,409,,,106,103,402,400
28.251,408,411,411,,,112,97,401,402
28.352,410,409,410,,,107,102,401,403
28.453,407,411,410,,,109,102,402,401
28.554,410,411,411,,,110,101,402,401
28.655,409,412,409,,,109,106,401,403
28.756,409,410,409,,,113,98,401,403
28.857,411,411,411,,,105,102,402,401
28.958,408,411,410,,,112,98,400,403
29.059,410,408,410,,,105,102,401,402
29.16,409,411,408,,,112,98,400,403
29.261,410,411,408,,,109,103,401,403
29.362,409,411,407,,,109,102,399,402
29.463,408,411,408,,,110,101,399,403
29.564,410,409,410,,,107,105,402,401
29.665,409,411,408,,,113,98,400,403
29.766,410,409,410,,,104,101,402,401
29.868,410,409,411,,,110,98,401,402
29.969,411,409,409,,,109,102,401,401
30.07,411,409,410,,,109,106,402,400
30.171,397,399,399,,,112,98,389,390
30.272,411,408,410,,,106,102,401,401
30.373,411,408,410,,,112,100,400,401
30.474,408,411,410,,,108,102,402,400
30.575,409,411,409,,,109,102,399,403
30.676,409,410,408,,,112,102,401,403
30.777,410,409,410,,,107,103,402,400
30.878,410,409,410,,,111,99,401,401
30.979,409,411,409,,,109,101,401,403
31.08,408,411,407,,,109,106,401,403
31.182,408,411,408,,,113,101,401,402
31.283,411,408,409,,,107,106,401,403
31.384,411,410,410,,,112,99,400,402
31.485,357,358,359,,,106,102,352,353
31.586,387,387,387,,,110,98,379,380
31.687,377,379,376,,,109,103,369,369
31.788,398,397,397,,,110,104,390,391
31.889,314,316,316,,,113,99,309,311
31.99,367,369,367,,,104,102,359,361
32.091,376,378,376,,,109,99,369,370
32.192,377,378,377,,,110,102,369,370
32.293,409,410,408,,,109,106,399,403
32.394,366,368,367,,,112,99,360,360
32.495,411,410,410,,,105,102,402,400
32.596,409,411,410,,,112,98,400,403
32.697,410,411,410,,,110,102,401,401
32.799,349,353,351,,,108,105,344,345
32.9,410,410,407,,,111,100,401,402
33.001,409,411,407,,,105,104,402,400
33.102,410,408,409,,,112,98,401,403
33.203,410,408,410,,,106,102,400,402
33.304,410,411,408,,,112,98,400,402
33.405,409,411,408,,,111,103,400,402
33.507,409,409,410,,,109,105,401,403
33.608,409,409,410,,,112,99,402,402
33.709,408,411,408,,,106,103,399,403
33.81,314,317,314,,,111,99,309,310
33.911,386,385,384,,,108,103,378,380
34.011,398,399,397,,,110,105,390,391
34.113,375,377,375,,,113,100,368,370
34.214,410,409,410,,,106,101,402,402
34.315,408,411,408,,,110,97,399,403
34.416,411,410,409,,,107,103,399,403
34.517,411,409,410,,,108,101,400,402
34.618,408,411,408,,,110,102,398,402
34.719,398,398,397,,,108,105,387,390
34.82,376,376,376,,,112,98,368,370
34.921,376,376,375,,,106,102,368,368
35.021,411,410,409,,,112,99,401,401
35.122,409,409,409,,,110,102,401,400
35.223,409,411,407,,,108,100,399,403
35.324,408,410,410,,,112,103,399,403
35.426,358,359,357,,,107,106,351,352
35.526,387,388,385,,,112,98,378,378
35.627,411,409,411,,,107,102,401,403
35.728,410,408,410,,,110,98,399,403
35.829,408,411,408,,,108,102,400,403
35.929,408,409,409,,,108,105,400,402
36.03,406,410,408,,,111,100,400,403
36.131,408,410,409,,,104,103,398,402
36.232,409,409,410,,,111,98,400,403
36.333,411,411,408,,,108,102,400,403
36.434,398,397,396,,,110,104,390,391
36.535,410,411,410,,,111,100,400,403
36.636,410,409,410,,,106,101,401,401
36.737,408,411,408,,,111,99,399,403
36.838,385,385,386,,,108,104,379,379
36.939,314,318,314,,,109,106,308,310
37.04,314,318,316,,,112,99,309,310
37.14,314,317,316,,,104,102,308,309
37.24,314,317,315,,,113,99,310,310
37.341,314,318,316,,,106,103,308,310
37.441,314,317,315,,,109,100,309,310
37.542,314,318,316,,,111,102,308,309
37.642,314,317,316,,,107,105,309,310
37.742,314,317,315,,,112,98,309,309
37.843,314,318,316,,,106,103,309,311
37.943,315,317,316,,,110,101,309,309
38.043,315,318,315,,,110,101,309,311
38.144,315,316,316,,,106,102,308,311
38.244,314,318,315,,,110,98,309,310
38.344,314,317,316,,,107,103,308,309
38.445,314,316,315,,,111,98,309,310
38.545,314,317,315,,,108,102,309,310
38.646,314,317,314,,,111,98,309,310
38.746,314,317,315,,,112,103,308,310
38.846,313,318,314,,,108,106,308,310
38.947,315,317,316,,,111,99,309,310
39.047,314,318,314,,,106,102,309,310
39.148,312,317,315,,,111,100,308,310
39.249,313,318,316,,,106,103,309,310
39.349,313,319,315,,,110,105,309,310
39.45,314,318,316,,,112,100,309,310
39.55,314,318,315,,,108,103,309,311
39.651,314,318,314,,,113,99,309,311
39.751,313,318,315,,,107,102,309,310
39.852,313,317,314,,,110,100,309,311
39.952,314,318,314,,,112,102,309,310
40.053,314,317,316,,,108,107,309,310
40.153,314,319,314,,,113,98,308,308
40.253,314,317,315,,,105,102,309,309
40.354,314,318,315,,,111,98,309,310
40.454,314,318,316,,,107,104,310,310
40.555,314,319,316,,,111,100,309,310
40.655,313,316,316,,,109,103,308,309
40.756,313,316,315,,,110,104,309,310
40.856,315,318,315,,,111,105,309,310
40.957,314,316,316,,,110,99,310,308
41.057,314,318,316,,,110,103,309,310
41.158,315,317,313,,,110,102,309,310
41.258,315,317,315,,,112,102,308,309
41.359,314,317,316,,,108,107,309,310
41.459,315,318,314,,,111,98,310,310
41.56,314,319,314,,,106,103,309,310
41.66,314,317,315,,,110,99,308,310
41.761,315,318,315,,,107,103,310,310
41.861,313,318,316,,,110,105,309,310
41.962,410,411,406,,,111,101,401,403
42.063,406,411,410,,,108,105,400,403
42.164,410,411,407,,,111,100,402,401
42.265,410,410,408,,,105,104,401,403
42.366,398,396,395,,,113,99,389,391
42.467,398,399,395,,,105,103,390,390
42.568,410,408,407,,,111,98,401,403
42.67,409,411,407,,,107,102,401,404
42.771,410,409,410,,,111,97,402,400
42.872,407,411,407,,,107,102,400,403
42.973,409,411,407,,,111,97,398,402
43.074,410,408,410,,,109,103,402,400
43.175,410,408,410,,,110,96,400,402
43.276,314,317,315,,,109,104,310,309
43.377,315,318,316,,,110,101,309,310
43.477,313,317,316,,,112,102,309,310
43.578,314,316,314,,,107,107,309,308
43.678,314,317,316,,,112,99,309,310
43.779,315,318,314,,,106,104,310,310
43.879,315,317,315,,,112,98,309,310
43.979,314,318,314,,,106,103,310,310
44.08,315,318,316,,,112,98,309,309
44.18,314,316,315,,,108,103,308,311
44.281,314,318,315,,,111,98,310,310
44.381,314,318,314,,,108,104,309,310
44.482,315,317,315,,,109,103,309,311
44.582,314,318,315,,,112,102,309,311
44.683,314,318,314,,,108,106,308,308
44.783,314,317,316,,,111,101,309,310
44.884,314,317,315,,,106,104,309,310
44.984,314,318,315,,,112,99,309,309
45.084,314,317,315,,,104,104,310,309
45.185,314,317,315,,,111,102,309,310
45.285,314,318,314,,,111,102,308,309
45.386,312,317,315,,,109,103,309,310
45.486,314,316,315,,,110,103,310,308
45.587,314,318,316,,,105,108,309,309
45.687,312,319,315,,,112,100,310,309
45.788,314,317,316,,,106,102,309,310
45.888,314,319,316,,,111,98,308,309
45.988,315,317,315,,,109,104,309,309
46.089,314,317,314,,,108,105,309,309
46.189,315,316,316,,,112,100,309,311
46.29,313,318,315,,,106,104,309,309
46.39,314,317,316,,,113,100,309,310
46.49,314,318,317,,,105,102,308,310
46.591,315,318,315,,,110,99,308,310
46.691,313,318,316,,,108,104,309,309
46.792,314,318,314,,,110,103,310,309
46.892,314,316,314,,,111,102,307,309
46.993,313,317,315,,,106,106,308,309
47.093,314,317,316,,,112,100,310,310
47.194,314,317,316,,,105,104,309,309
47.294,314,317,316,,,112,98,309,309
47.395,314,318,314,,,105,103,309,310
47.495,314,317,313,,,112,99,308,309
47.596,315,318,314,,,105,103,309,310
47.696,313,317,314,,,112,99,309,310
47.797,315,316,315,,,107,103,309,308
47.897,314,318,315,,,111,99,309,310
47.998,315,316,315,,,110,103,309,309
48.098,314,316,315,,,109,107,308,309
48.198,314,318,316,,,112,100,309,311
48.299,407,409,410,,,104,102,400,401
48.4,410,408,407,,,111,99,399,403
48.501,409,408,409,,,109,103,401,400
48.602,410,411,406,,,110,104,399,403
48.703,409,410,411,,,110,100,402,400
48.804,409,411,408,,,107,105,400,401
48.905,408,410,408,,,111,99,399,402
49.006,409,409,410,,,105,104,401,400
49.107,408,410,408,,,111,101,399,403
49.209,410,410,409,,,112,101,402,400
49.31,410,408,409,,,109,105,401,400
49.411,409,409,410,,,113,98,401,401
49.512,409,412,409,,,106,102,398,403
49.613,409,411,407,,,112,100,401,400
49.714,411,407,409,,,112,100,401,401
49.815,410,408,410,,,108,104,402,403
49.916,410,408,409,,,112,98,401,400
50.017,411,409,410,,,106,103,402,399
50.118,410,410,409,,,109,100,401,403
50.22,408,410,408,,,111,101,399,403
50.321,411,410,406,,,107,103,401,403
50.422,410,409,410,,,112,97,401,400
50.523,409,411,409,,,106,103,400,403
50.624,364,369,364,,,111,101,359,360
50.725,410,411,407,,,111,101,398,402
50.826,410,409,407,,,109,102,400,402
50.928,408,411,407,,,110,100,401,403
51.029,409,410,409,,,105,103,401,402
51.13,410,408,408,,,111,99,401,402
51.231,409,407,409,,,108,101,402,399
51.332,409,411,407,,,108,105,401,403
51.433,409,411,408,,,111,100,401,401
51.534,410,408,409,,,105,103,402,400
51.635,410,408,409,,,110,98,402,401
51.736,408,411,407,,,109,102,398,403
51.837,409,411,409,,,109,103,401,400
51.938,410,410,409,,,111,101,400,402
52.04,410,410,410,,,105,101,401,400
52.141,407,411,410,,,109,99,400,402
52.242,408,411,408,,,110,102,401,402
52.343,409,410,408,,,108,105,400,402
52.444,408,409,410,,,112,100,402,401
52.545,407,411,410,,,107,102,402,400
52.646,410,410,409,,,111,99,401,403
52.747,410,409,410,,,110,102,402,401
52.849,409,410,410,,,107,105,401,400
52.95,409,409,410,,,111,99,400,402
53.051,410,408,409,,,107,102,401,401
53.152,408,411,408,,,112,100,399,403
53.253,408,410,407,,,109,102,401,401
53.354,410,408,410,,,108,106,401,400
53.455,409,408,409,,,113,98,400,403
53.556,409,412,408,,,106,102,400,403
53.657,411,409,406,,,110,100,399,403
53.758,407,409,410,,,111,101,402,403
53.86,407,410,408,,,106,105,402,401
53.961,398,398,397,,,111,97,387,391
54.062,407,411,407,,,106,102,400,403
54.163,408,410,408,,,111,98,399,402
54.264,410,409,410,,,109,103,400,402
54.365,410,410,406,,,110,103,401,402
54.466,409,411,408,,,111,102,399,403
54.567,408,411,408,,,108,106,400,402
54.668,408,410,405,,,113,98,400,403
54.769,410,409,407,,,106,100,401,400
54.87,408,411,408,,,112,100,399,403
54.972,409,408,410,,,108,101,401,400
55.073,410,409,409,,,108,105,402,402
55.174,409,410,409,,,113,98,400,402
55.275,410,410,407,,,106,102,400,403
55.376,410,409,410,,,110,101,402,403
55.477,408,410,408,,,112,100,398,403
55.578,410,409,410,,,107,103,402,400
55.679,410,410,410,,,111,98,398,403
55.78,410,408,410,,,106,101,401,401
55.881,407,409,408,,,112,98,401,402
55.983,409,409,410,,,106,104,399,403
56.084,398,396,395,,,111,103,387,389
56.185,396,399,397,,,110,102,390,389
56.286,410,408,410,,,107,105,401,402
56.387,407,409,410,,,114,98,401,400
56.488,409,410,408,,,107,101,399,403
56.589,409,407,409,,,112,99,400,403
56.69,407,410,408,,,109,102,401,403
56.792,366,369,366,,,111,100,357,360
56.893,374,377,377,,,110,101,368,370
56.996,312,318,315,,,106,102,309,310
57.097,374,375,377,,,112,97,367,367
57.198,375,375,374,,,106,103,368,368
57.299,408,410,411,,,110,104,401,400
57.4,366,368,364,,,112,100,359,360
57.501,410,409,410,,,106,102,401,400
57.602,365,368,367,,,113,99,359,358
57.703,384,385,386,,,107,103,378,379
57.804,397,398,397,,,109,100,389,388
57.906,313,317,315,,,112,102,308,308
58.006,313,318,315,,,107,106,309,309
58.107,315,318,313,,,112,99,308,309
58.207,313,317,316,,,107,103,308,308
58.308,314,317,316,,,109,99,309,310
58.408,313,317,314,,,111,104,308,308
58.509,314,318,315,,,109,104,310,309
58.609,312,317,315,,,112,101,309,310
58.71,314,316,314,,,106,107,309,310
58.81,315,317,315,,,111,100,309,309
58.911,314,317,314,,,104,104,309,308
59.011,313,319,316,,,111,97,308,309
59.112,314,318,315,,,104,107,309,308
59.212,313,319,316,,,112,101,309,311
59.313,314,319,315,,,104,105,309,310
59.413,314,319,316,,,112,98,309,311
59.514,315,317,315,,,106,103,309,310
59.614,314,318,315,,,111,99,310,310
59.715,313,316,314,,,109,104,308,308
59.815,314,317,316,,,109,107,309,309
59.916,314,317,315,,,112,101,308,310
60.016,314,317,316,,,106,103,309,308
60.117,313,317,315,,,111,98,309,310
60.217,315,317,315,,,106,104,308,310
60.318,313,317,314,,,110,101,309,309
60.418,314,316,315,,,110,103,308,310
60.519,313,317,315,,,108,106,309,309
60.619,312,316,315,,,112,100,308,310
60.72,313,318,313,,,106,101,309,310
60.82,313,317,315,,,110,100,309,310
60.921,314,317,315,,,110,103,310,310
61.022,313,318,314,,,108,107,309,310
61.122,313,318,316,,,112,98,309,310
61.223,312,318,315,,,105,102,309,310
61.323,312,316,315,,,111,102,309,309
61.424,314,318,316,,,111,102,309,310
61.525,314,318,315,,,108,106,309,310
61.625,314,317,316,,,112,99,308,310
61.726,313,317,315,,,106,102,308,311
61.826,314,317,315,,,112,101,309,310
61.927,314,318,314,,,108,103,309,311
62.032,314,318,315,,,108,107,309,310
62.133,315,318,315,,,110,100,309,310
62.233,314,316,315,,,106,102,309,309
62.333,314,317,315,,,113,98,309,310
62.434,314,317,315,,,106,103,310,308
62.534,314,316,315,,,111,97,309,309
62.634,314,317,314,,,109,103,309,310
62.735,314,317,315,,,111,102,309,309
62.835,410,410,408,,,110,100,400,401
62.936,410,410,407,,,107,106,400,402
63.037,409,408,410,,,112,97,399,402
63.137,409,407,409,,,106,103,399,403
63.238,350,352,350,,,112,100,344,345
63.339,385,387,386,,,109,101,378,380
63.44,376,375,374,,,110,106,369,370
63.54,375,377,375,,,112,99,369,369
63.641,384,387,384,,,107,106,376,378
63.742,395,398,397,,,113,98,387,391
63.843,395,398,408,,,106,100,402,400
63.943,407,410,407,,,110,98,368,369
64.044,373,386,385,,,110,102,377,379
64.145,386,384,384,,,107,105,378,379
64.246,410,407,409,,,112,99,399,402
64.346,409,407,409,,,106,101,400,402
64.447,409,410,407,,,110,99,401,400
64.548,408,410,407,,,108,102,401,401
64.649,314,316,315,,,109,102,310,309
64.751,312,317,315,,,112,101,308,310
64.851,314,317,314,,,106,103,308,310
64.951,313,317,315,,,112,97,307,310
65.052,314,317,315,,,106,102,309,309
65.152,313,317,315,,,110,102,307,310
65.253,314,316,315,,,110,101,309,310
65.353,314,318,316,,,107,106,309,310
65.453,314,317,315,,,112,100,309,310
65.554,313,317,315,,,106,102,308,310
65.654,314,318,315,,,112,98,308,310
65.754,313,318,315,,,108,103,309,310
65.855,314,318,315,,,110,99,308,310
65.955,314,318,316,,,109,102,310,309
66.055,314,317,314,,,111,104,308,310
66.156,313,317,315,,,111,102,309,310
66.256,314,317,314,,,108,106,309,309
66.356,314,316,315,,,112,98,309,310
66.457,314,317,315,,,106,107,309,310
66.557,313,317,316,,,111,99,309,309
66.657,314,317,314,,,106,102,309,309
66.758,314,317,316,,,111,100,309,308
66.858,315,317,316,,,110,102,310,310
66.959,313,317,315,,,110,105,308,311
67.061,313,318,316,,,112,100,308,310
67.162,314,317,315,,,105,102,308,309
67.262,313,317,316,,,110,98,309,310
67.362,313,317,315,,,109,102,308,310
67.463,314,316,316,,,111,106,309,309
67.563,314,317,314,,,113,98,309,310
67.664,313,318,315,,,106,106,308,310
67.764,314,317,314,,,111,98,309,310
67.864,314,318,315,,,106,102,309,309
67.965,313,317,315,,,110,100,309,310
68.065,314,317,315,,,110,102,309,308
68.165,314,317,314,,,109,106,308,310
68.266,314,317,315,,,113,100,309,309
68.366,315,316,316,,,107,104,309,309
68.466,313,317,316,,,113,98,309,310
68.567,313,318,315,,,105,103,308,310
68.667,313,319,315,,,111,98,308,310
68.767,315,318,314,,,104,103,309,310
68.868,314,317,314,,,112,98,310,310
68.968,314,318,315,,,108,103,308,310
69.068,314,318,315,,,110,103,309,309
69.169,315,317,315,,,113,101,309,309
69.269,314,317,315,,,106,105,309,309
69.369,314,316,316,,,112,98,309,309
69.47,314,318,314,,,106,103,308,310
69.57,314,317,315,,,110,103,308,310
69.671,314,318,314,,,111,103,309,310
69.771,409,409,409,,,108,104,401,401
69.872,408,410,408,,,113,99,402,401
69.973,313,316,316,,,104,103,309,310
