seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
18.412,296,300,299,,,107,99,301,286
18.513,297,299,298,,,106,99,301,287
18.613,296,299,299,,,106,100,300,288
18.714,296,299,298,,,107,99,301,286
18.814,296,299,297,,,106,99,301,288
18.915,296,300,299,,,107,100,301,289
19.016,297,299,299,,,107,100,302,289
19.117,297,299,298,,,106,100,302,288
19.217,297,299,299,,,107,100,302,288
19.318,297,300,298,,,106,99,301,287
19.418,297,299,298,,,105,100,300,290
19.519,296,299,299,,,106,99,302,287
19.62,297,300,299,,,107,100,301,287
19.72,297,300,298,,,106,100,301,287
19.821,297,299,297,,,107,100,302,288
19.921,297,300,298,,,105,100,301,287
20.022,297,300,299,,,108,99,300,287
20.122,297,300,299,,,106,100,302,289
20.223,297,300,297,,,105,99,301,288
20.323,297,300,299,,,106,100,302,285
20.424,297,300,298,,,106,100,300,288
20.524,297,300,298,,,106,99,302,289
20.625,296,299,298,,,106,100,302,290
20.725,296,300,299,,,107,99,301,290
20.826,296,299,298,,,107,100,302,289
20.927,297,300,298,,,107,100,299,287
21.028,297,300,299,,,106,99,301,288
21.128,296,299,299,,,106,100,301,286
21.229,297,299,298,,,105,100,302,288
21.33,297,300,297,,,106,99,300,287
21.43,296,300,297,,,106,100,298,285
21.531,295,300,297,,,107,100,299,287
21.631,296,299,299,,,106,100,302,289
21.732,297,301,299,,,106,100,302,290
21.832,297,301,298,,,105,99,300,287
21.933,296,300,299,,,107,100,302,289
22.033,297,299,299,,,106,99,301,289
22.134,297,300,298,,,107,99,301,288
22.234,297,299,298,,,106,99,301,289
22.335,297,298,299,,,106,99,301,288
22.435,297,300,299,,,107,100,302,289
22.536,297,299,299,,,107,100,302,288
22.638,298,299,298,,,105,99,302,289
22.738,297,300,297,,,107,100,300,288
22.839,296,300,298,,,107,100,302,290
22.939,297,300,298,,,107,100,300,289
23.04,296,300,299,,,105,100,300,289
23.14,296,300,299,,,105,100,301,289
23.241,296,300,299,,,107,99,302,289
23.341,296,299,299,,,106,99,302,288
23.442,296,300,299,,,106,99,303,289
23.542,297,299,299,,,106,99,302,288
23.643,296,298,299,,,107,100,301,286
23.743,296,299,299,,,106,100,301,286
23.845,297,300,299,,,106,99,302,289
23.946,296,295,297,,,107,100,300,288
24.047,297,299,298,,,107,100,301,285
24.148,297,300,297,,,106,100,301,289
24.248,297,300,299,,,106,99,301,287
24.349,297,300,297,,,106,100,302,289
24.45,297,299,298,,,107,100,302,289
24.551,296,300,299,,,107,100,301,290
24.652,297,300,298,,,106,99,301,289
24.752,297,300,298,,,106,99,301,288
24.853,297,300,299,,,106,100,300,287
24.953,296,300,299,,,106,100,302,289
25.054,296,298,299,,,107,99,302,288
25.154,298,299,299,,,106,100,301,288
25.255,296,300,297,,,106,98,300,288
25.355,297,300,298,,,106,99,302,289
25.456,297,298,299,,,107,99,301,289
25.556,297,300,299,,,105,99,301,289
25.657,296,300,299,,,107,100,300,288
25.758,297,300,299,,,106,99,301,286
25.858,297,300,299,,,105,99,302,284
25.959,296,299,297,,,106,100,301,287
26.06,297,301,299,,,107,100,301,287
26.161,298,300,299,,,106,100,302,288
26.262,297,300,299,,,106,100,302,289
26.362,296,298,298,,,106,99,302,286
26.463,293,296,297,,,106,100,300,286
26.565,296,300,298,,,106,99,302,287
26.665,298,299,299,,,106,99,301,288
26.766,296,299,299,,,106,100,301,288
26.867,297,299,298,,,106,100,302,285
26.967,297,300,299,,,106,99,302,287
27.068,296,301,299,,,105,100,302,286
27.168,297,300,298,,,107,100,300,288
27.269,298,299,298,,,107,99,301,288
27.369,298,299,299,,,107,99,302,288
27.47,296,299,299,,,106,99,301,287
27.57,296,300,299,,,105,99,302,288
27.671,297,299,298,,,106,100,300,289
27.771,296,300,298,,,106,99,300,289
27.872,296,300,298,,,106,100,301,287
27.972,297,299,299,,,106,100,302,289
28.073,297,300,299,,,107,99,301,290
28.173,297,301,298,,,106,100,302,289
28.274,297,299,299,,,107,100,302,289
28.375,297,300,298,,,107,100,302,287
28.476,295,300,299,,,106,100,302,289
28.576,297,299,297,,,105,100,301,289
28.677,296,300,298,,,105,100,302,289
28.778,297,300,298,,,108,100,302,289
28.878,297,298,297,,,106,100,298,286
28.979,293,300,299,,,106,100,299,286
29.079,296,298,299,,,106,99,301,289
29.18,297,300,299,,,106,99,302,288
29.28,297,299,298,,,107,100,302,287
29.381,297,300,298,,,106,100,301,288
29.481,297,300,299,,,105,99,301,287
29.582,297,300,297,,,105,100,300,289
29.682,296,300,298,,,107,99,301,288
29.783,296,298,299,,,105,100,301,288
29.884,297,299,298,,,106,100,301,290
29.984,297,300,299,,,106,99,301,288
30.085,297,299,298,,,106,100,302,288
30.186,297,300,297,,,107,100,302,287
30.286,297,299,299,,,106,100,301,287
30.387,296,300,299,,,105,100,300,288
30.488,297,300,298,,,106,99,302,288
30.588,297,300,299,,,106,100,302,289
30.689,297,300,298,,,106,100,301,287
30.789,297,300,299,,,105,99,302,288
30.89,298,300,298,,,107,100,301,290
30.99,297,300,297,,,105,100,300,288
31.091,294,300,298,,,106,100,301,286
31.191,297,298,298,,,106,100,302,289
31.292,297,299,298,,,106,99,300,287
31.392,296,299,298,,,106,100,301,289
31.493,297,300,298,,,107,100,300,287
31.594,296,300,297,,,106,100,302,287
31.695,295,298,298,,,106,100,301,288
31.795,296,300,298,,,104,99,301,287
31.896,297,301,299,,,106,100,302,289
31.997,297,299,299,,,106,99,301,288
32.098,296,298,299,,,106,100,301,288
32.198,296,300,299,,,106,99,302,288
32.299,297,298,299,,,105,100,301,289
32.399,297,300,299,,,106,100,302,288
32.5,297,300,297,,,106,99,302,290
32.601,296,300,299,,,107,99,301,288
32.701,297,300,298,,,107,100,301,287
32.802,296,298,299,,,106,99,303,289
32.902,297,300,298,,,107,99,301,288
33.003,297,300,298,,,106,100,301,288
33.103,296,299,299,,,106,99,301,288
33.204,297,300,298,,,106,99,303,290
33.304,297,300,298,,,107,99,300,287
33.405,297,300,298,,,105,99,302,287
33.505,297,300,297,,,106,99,301,286
33.606,296,299,298,,,105,99,301,289
33.707,295,300,296,,,107,99,300,288
33.808,295,299,298,,,107,100,301,286
33.908,296,299,298,,,106,99,300,288
34.009,296,300,299,,,106,99,301,288
34.11,297,300,299,,,106,99,301,289
34.21,297,299,298,,,107,100,300,287
34.311,297,300,298,,,105,99,298,286
34.412,297,298,297,,,106,100,301,288
34.512,298,300,299,,,106,99,302,289
34.612,297,299,299,,,107,100,301,287
34.713,296,300,299,,,106,100,301,287
34.814,296,300,299,,,107,99,302,288
34.914,297,299,299,,,106,99,301,288
35.015,296,300,299,,,106,100,301,288
35.115,297,300,298,,,107,100,300,289
35.216,298,300,299,,,106,101,301,288
35.316,297,299,299,,,105,99,301,288
35.417,295,300,298,,,105,99,302,287
35.517,297,300,298,,,107,100,302,289
35.618,297,300,298,,,107,99,301,289
35.719,296,301,299,,,106,100,302,288
35.82,296,300,298,,,107,101,301,292
35.92,297,300,299,,,107,100,301,288
36.021,297,299,299,,,107,99,300,289
36.122,297,300,298,,,107,99,302,288
36.222,297,300,299,,,104,100,302,289
36.323,296,298,299,,,106,100,302,287
36.423,295,297,298,,,106,100,302,288
36.524,297,299,299,,,105,100,301,288
36.625,296,298,298,,,104,100,301,287
36.725,297,300,299,,,107,99,302,286
36.826,297,300,298,,,107,100,302,289
36.926,296,298,299,,,108,100,302,290
37.027,295,298,299,,,107,100,299,286
37.127,296,298,298,,,107,99,301,288
37.228,295,298,296,,,106,100,299,289
37.328,297,299,299,,,106,100,302,289
37.429,297,299,298,,,107,100,301,286
37.53,297,300,299,,,105,100,302,289
37.63,296,299,299,,,107,99,302,287
37.731,296,298,299,,,107,100,303,289
37.832,296,300,298,,,107,100,302,287
37.932,297,300,299,,,105,100,302,288
38.033,296,298,299,,,105,99,302,289
38.133,296,300,299,,,107,100,302,288
38.234,297,300,298,,,104,100,302,288
38.334,297,300,298,,,105,100,302,289
38.435,297,300,296,,,106,99,300,289
38.535,296,299,298,,,107,100,301,288
38.636,296,299,299,,,106,99,302,290
38.736,297,299,299,,,106,99,302,287
38.837,297,299,298,,,107,99,300,290
38.937,296,300,299,,,106,100,302,287
39.038,297,299,298,,,106,100,302,289
39.139,296,300,298,,,108,100,301,286
39.239,297,298,297,,,107,100,300,290
39.34,296,300,298,,,106,100,300,288
39.44,294,298,299,,,107,100,301,286
39.541,297,300,299,,,106,99,301,288
39.641,297,299,298,,,107,99,301,290
39.742,297,300,299,,,107,99,302,289
39.842,297,300,298,,,106,100,301,288
39.943,296,299,299,,,105,100,299,284
40.044,296,300,294,,,106,99,300,288
40.144,294,300,299,,,107,99,300,287
40.245,297,299,299,,,107,100,302,288
40.345,297,300,299,,,107,100,300,290
40.446,297,300,298,,,106,100,302,289
40.547,296,299,298,,,105,100,302,287
40.648,296,299,297,,,107,100,302,286
40.748,297,300,299,,,106,99,301,286
40.849,296,299,298,,,106,100,301,289
40.95,296,300,298,,,105,99,302,289
41.051,297,300,299,,,106,100,301,289
41.151,296,299,299,,,107,99,301,289
41.252,296,300,299,,,106,100,300,289
41.352,297,300,298,,,107,100,301,289
41.453,296,300,299,,,106,100,302,288
41.553,297,300,298,,,105,100,301,288
41.654,297,300,297,,,107,99,301,290
41.754,297,299,298,,,106,100,301,285
41.855,297,299,298,,,105,99,301,288
41.955,295,295,298,,,107,100,302,288
42.056,296,299,298,,,106,99,301,287
42.156,296,299,298,,,106,99,301,286
42.257,296,300,299,,,105,100,300,286
42.358,297,300,298,,,106,100,301,287
42.459,296,299,299,,,107,99,303,289
42.559,297,299,296,,,106,100,301,284
42.66,296,298,299,,,108,99,299,287
42.76,297,299,299,,,106,99,301,285
42.861,296,299,299,,,106,99,302,288
42.961,296,300,299,,,108,99,302,288
43.062,296,299,299,,,106,99,300,287
43.162,296,300,298,,,106,99,300,289
43.263,297,300,298,,,107,100,301,290
43.363,297,301,299,,,107,99,302,292
43.464,297,299,299,,,106,100,300,287
43.564,297,300,298,,,106,100,301,288
43.666,297,299,298,,,106,99,301,290
43.766,297,299,298,,,107,99,301,289
43.867,297,299,298,,,106,99,301,289
43.967,297,299,299,,,107,100,302,288
44.068,297,298,299,,,107,99,302,288
44.168,296,300,298,,,107,100,302,289
44.269,297,300,299,,,106,100,301,287
44.369,297,299,298,,,107,99,300,290
44.47,296,300,299,,,107,100,302,287
44.57,297,300,299,,,106,100,302,286
44.671,296,299,299,,,106,100,300,289
44.771,296,299,299,,,105,99,301,287
44.872,295,298,299,,,107,100,302,287
44.973,297,300,299,,,106,100,301,287
45.073,297,300,298,,,106,100,301,289
45.174,297,301,299,,,106,99,300,288
45.275,297,299,296,,,106,100,301,285
45.376,296,300,295,,,106,100,301,287
45.476,292,298,298,,,106,100,302,286
45.577,297,300,299,,,105,98,301,288
45.678,297,299,299,,,107,99,301,289
45.778,297,300,299,,,105,99,303,288
45.879,297,300,297,,,106,100,302,285
45.98,297,300,298,,,105,100,301,286
46.08,297,300,298,,,105,100,302,288
46.181,298,300,299,,,106,100,300,287
46.281,297,300,298,,,106,99,300,287
46.382,297,300,299,,,106,100,302,286
46.482,297,300,298,,,106,100,301,288
46.583,295,300,299,,,107,100,301,288
46.683,297,300,299,,,107,100,302,289
46.784,297,300,299,,,107,100,302,289
46.884,297,299,299,,,107,100,302,288
46.985,297,300,298,,,106,100,301,286
47.085,298,300,299,,,105,99,300,288
47.186,297,300,298,,,104,100,302,288
47.286,297,300,299,,,105,100,301,289
47.387,296,300,298,,,106,101,302,290
47.488,296,299,299,,,106,100,299,287
47.589,296,300,299,,,106,100,302,288
47.689,297,300,299,,,107,100,301,289
47.79,296,300,298,,,107,99,301,289
47.89,297,299,299,,,106,100,301,286
47.991,297,299,299,,,107,101,302,287
48.092,296,299,297,,,105,99,301,288
48.192,296,299,297,,,106,100,302,288
48.293,296,298,294,,,108,99,301,288
48.393,297,300,297,,,106,100,301,289
48.494,297,300,298,,,105,99,302,289
48.594,297,300,299,,,107,100,301,287
48.695,296,300,297,,,107,100,300,287
48.795,296,299,299,,,106,100,302,288
48.896,297,301,298,,,106,99,302,287
48.996,297,300,298,,,106,100,301,289
49.097,296,300,298,,,105,100,302,288
49.198,297,300,299,,,105,100,302,287
49.298,297,299,297,,,105,101,302,289
49.399,297,299,299,,,106,100,302,289
49.5,297,300,299,,,105,100,302,289
49.601,297,300,298,,,106,100,302,289
49.702,297,299,299,,,106,99,301,288
49.802,296,300,298,,,106,99,302,289
49.903,297,300,298,,,105,100,301,286
50.003,297,300,299,,,107,99,302,289
50.104,297,300,298,,,105,99,301,288
50.204,296,299,296,,,105,99,301,290
50.305,297,298,297,,,106,100,301,289
50.405,297,300,296,,,106,100,300,289
50.506,296,300,298,,,106,99,302,287
50.606,296,299,298,,,107,99,301,287
50.707,297,299,299,,,107,100,301,288
50.807,296,298,299,,,107,99,302,287
50.908,297,299,299,,,106,100,302,287
51.008,297,299,297,,,107,100,301,288
51.109,296,297,298,,,106,99,302,288
51.21,296,299,298,,,106,100,303,289
51.31,296,299,298,,,107,99,302,289
51.411,296,300,299,,,106,99,302,287
51.512,297,299,299,,,107,100,301,289
51.613,297,300,298,,,105,99,301,289
51.713,297,300,299,,,105,99,302,290
51.814,297,300,298,,,107,99,301,289
51.914,296,300,299,,,106,100,302,288
52.015,296,300,298,,,106,100,301,288
52.115,296,300,299,,,106,99,302,287
52.216,296,300,299,,,107,100,302,288
52.316,297,300,299,,,106,100,302,289
52.417,297,300,298,,,106,100,302,288
52.517,296,300,297,,,106,100,301,290
52.618,298,299,299,,,106,99,300,289
52.718,297,299,298,,,106,99,300,289
52.819,297,300,300,,,106,100,301,287
52.92,297,300,299,,,106,100,300,290
53.02,297,300,298,,,104,99,302,288
53.121,297,300,296,,,105,100,300,287
53.221,296,299,298,,,107,99,300,287
53.322,296,299,298,,,106,99,300,287
53.422,296,299,298,,,106,99,302,288
53.523,297,299,298,,,107,100,300,289
53.623,297,299,298,,,106,99,300,289
53.724,297,300,299,,,106,100,302,288
53.824,296,299,298,,,106,99,302,288
53.925,297,300,296,,,107,100,299,286
54.025,293,298,296,,,107,100,300,287
54.126,295,299,298,,,107,100,301,289
54.227,297,300,299,,,104,100,302,288
54.327,296,299,299,,,106,99,302,288
54.428,297,300,298,,,106,99,300,287
54.528,297,299,298,,,107,99,302,290
54.629,297,300,298,,,106,100,301,287
54.729,296,301,299,,,106,100,302,288
54.83,297,300,299,,,106,100,301,286
54.93,296,299,299,,,106,99,302,289
55.031,297,299,299,,,107,99,301,288
55.131,297,300,299,,,106,99,302,289
55.232,298,299,299,,,106,100,302,290
55.332,297,299,299,,,105,100,302,289
55.433,297,300,297,,,106,99,302,290
55.534,295,299,300,,,106,100,301,290
55.634,297,299,299,,,108,99,300,288
55.735,298,299,299,,,106,100,301,288
55.836,298,300,299,,,107,99,301,289
55.937,296,300,299,,,105,100,301,285
56.038,297,298,298,,,107,98,301,289
56.139,297,299,299,,,106,100,302,287
56.239,297,300,298,,,106,99,300,288
56.34,296,300,297,,,106,100,301,289
56.44,296,300,299,,,106,99,301,287
56.541,297,300,298,,,105,100,301,287
56.641,296,300,299,,,106,100,300,287
56.742,294,298,299,,,107,99,300,286
56.842,297,299,298,,,106,101,300,286
56.943,297,299,298,,,106,100,301,288
57.043,296,300,299,,,107,99,302,288
57.144,297,299,299,,,105,100,302,290
57.244,297,299,299,,,107,99,301,289
57.345,296,299,299,,,106,100,302,289
57.446,296,300,299,,,105,100,302,288
57.547,297,300,299,,,106,100,301,289
57.647,297,300,298,,,107,100,302,288
57.748,296,298,299,,,106,100,301,288
57.848,297,300,298,,,106,99,301,289
57.949,296,300,299,,,107,100,301,288
58.049,297,300,299,,,105,99,302,289
58.15,297,299,299,,,105,99,302,288
58.25,296,300,299,,,107,99,302,289
58.351,297,300,298,,,106,100,300,289
58.451,297,300,298,,,107,100,302,290
58.552,296,299,299,,,106,99,302,289
58.652,297,300,299,,,106,99,302,287
58.753,297,300,299,,,105,99,302,287
58.854,297,300,294,,,105,99,301,290
58.954,297,299,298,,,107,100,301,288
59.055,296,300,298,,,106,100,301,288
59.155,296,300,297,,,106,99,301,289
59.256,297,300,299,,,105,99,301,286
59.356,296,299,299,,,107,99,302,289
59.457,297,299,299,,,107,100,303,289
59.56,297,300,299,,,106,99,301,290
59.661,297,299,298,,,106,100,301,290
59.762,297,300,299,,,107,100,302,290
59.862,297,300,299,,,106,99,302,287
59.963,297,301,299,,,106,99,302,287
60.063,297,300,299,,,106,100,301,290
60.164,296,299,299,,,106,99,302,289
60.265,297,299,298,,,106,99,301,289
60.365,297,300,299,,,106,100,302,288
60.466,296,300,299,,,105,100,302,289
60.566,297,300,298,,,107,100,302,289
60.666,297,300,298,,,107,100,302,286
60.767,297,299,297,,,106,99,301,289
60.868,297,299,299,,,106,99,302,288
60.968,297,300,299,,,107,100,302,291
61.069,297,300,299,,,106,100,301,287
61.17,297,300,298,,,107,99,301,286
61.271,295,299,299,,,106,100,301,286
61.371,297,300,299,,,105,100,302,289
61.472,297,299,298,,,107,100,301,287
61.579,297,300,299,,,106,100,301,287
61.68,297,300,298,,,106,99,302,290
61.781,297,300,299,,,106,101,302,289
61.881,296,299,299,,,105,99,302,288
61.982,297,300,299,,,106,100,302,287
62.082,298,298,298,,,106,100,301,289
62.183,298,300,299,,,106,100,302,288
62.283,298,300,298,,,105,101,301,286
62.384,297,299,299,,,106,99,299,288
62.484,297,300,298,,,105,100,301,287
62.585,297,300,298,,,107,100,301,287
62.685,297,300,299,,,107,99,302,289
62.786,297,298,297,,,106,100,301,287
62.886,298,299,298,,,107,100,302,290
62.987,296,299,298,,,106,100,301,287
63.087,296,300,299,,,107,100,302,288
63.189,297,300,299,,,106,100,301,287
63.289,297,299,298,,,107,100,300,289
63.39,297,301,298,,,107,100,299,285
63.491,297,298,299,,,106,100,297,287
63.592,297,300,298,,,107,99,302,287
63.693,297,299,299,,,107,98,301,289
63.794,297,300,299,,,107,100,301,288
63.894,298,300,299,,,107,99,301,287
63.995,297,299,299,,,105,99,301,288
64.095,296,300,299,,,106,100,302,287
64.196,297,300,297,,,106,99,301,287
64.296,296,300,299,,,106,100,301,289
64.397,296,300,299,,,107,100,301,289
64.497,296,300,299,,,107,99,302,288
64.598,297,299,299,,,106,99,302,289
64.698,296,299,298,,,105,100,301,288
64.799,297,300,298,,,107,100,301,290
64.899,297,298,299,,,106,99,302,289
65.0,297,299,299,,,107,99,302,287
65.101,297,299,299,,,105,99,302,288
65.202,297,300,298,,,106,100,303,288
65.302,297,300,300,,,107,99,302,286
65.403,296,299,297,,,106,99,301,286
65.504,297,300,299,,,107,100,300,287
65.605,296,300,298,,,105,100,301,285
65.706,297,300,299,,,107,100,300,289
65.806,297,300,299,,,106,100,302,287
65.907,297,299,298,,,107,99,299,287
66.008,295,298,298,,,106,100,302,287
66.108,297,300,299,,,106,100,302,289
66.209,297,300,299,,,106,99,302,289
66.309,297,300,299,,,107,100,301,288
66.41,298,300,300,,,107,100,301,289
66.51,297,300,298,,,106,99,303,289
66.615,296,300,299,,,105,100,301,287
66.715,297,300,299,,,107,99,301,290
66.816,297,300,298,,,106,100,301,288
66.916,296,300,299,,,106,100,302,286
67.017,297,299,299,,,106,99,300,290
67.117,297,299,297,,,105,99,302,289
67.218,297,300,299,,,107,100,301,290
67.32,297,299,298,,,105,100,300,286
67.422,296,299,298,,,106,100,301,286
67.524,297,297,298,,,107,99,301,287
67.625,297,298,299,,,107,99,302,288
67.726,298,299,299,,,107,99,301,287
67.827,297,300,299,,,106,99,301,288
67.928,297,300,299,,,108,100,302,289
68.028,297,301,298,,,107,100,300,289
68.129,297,298,298,,,107,100,301,288
68.229,298,300,299,,,105,99,301,288
68.33,296,300,299,,,107,100,300,289
68.43,296,299,299,,,105,99,301,288
68.53,297,300,299,,,106,100,301,288
68.631,297,300,299,,,105,100,300,288
68.731,297,300,299,,,107,100,301,288
68.832,297,299,299,,,107,100,301,288
68.932,296,300,299,,,105,100,301,287
69.033,297,300,299,,,107,99,302,289
69.133,297,300,299,,,107,100,302,288
69.234,297,300,299,,,107,99,302,288
69.335,297,301,298,,,107,99,301,287
69.435,297,300,299,,,105,100,302,288
