seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
12.989,741,751,758,309,378,103,126,,
13.09,740,751,760,309,380,104,127,,
13.19,741,751,761,309,380,103,127,,
13.291,738,748,761,308,380,104,127,,
13.392,739,748,760,308,380,104,127,,
13.492,741,750,756,309,378,103,127,,
13.593,737,750,761,310,380,103,128,,
13.693,739,748,760,308,380,104,129,,
13.794,738,748,760,310,380,103,127,,
13.894,737,751,760,310,380,103,129,,
13.995,741,749,757,309,379,104,127,,
14.096,741,749,760,308,381,104,129,,
14.196,740,750,757,309,380,103,128,,
14.297,740,751,756,309,381,103,128,,
14.397,737,746,760,308,381,103,129,,
14.498,738,748,761,310,379,105,128,,
14.599,739,748,760,309,380,103,127,,
14.699,740,749,756,309,380,104,128,,
14.8,739,748,760,309,381,103,126,,
14.901,741,750,757,309,380,103,128,,
15.001,740,750,759,309,381,103,128,,
15.102,740,750,759,309,380,103,128,,
15.202,738,750,759,309,381,103,126,,
15.303,740,749,758,309,381,104,127,,
15.403,740,751,759,309,379,103,128,,
15.504,740,749,760,308,380,104,128,,
15.605,741,750,756,309,379,104,128,,
15.705,740,748,759,309,381,103,128,,
15.806,737,748,758,308,381,103,129,,
15.906,739,747,759,308,381,103,128,,
16.007,740,750,756,309,381,103,127,,
16.108,740,751,759,309,381,104,128,,
16.208,740,750,758,310,382,103,129,,
16.309,741,750,758,310,380,103,128,,
16.41,737,750,758,310,382,102,126,,
16.51,740,749,759,309,380,103,128,,
16.611,741,751,758,309,380,103,128,,
16.711,738,748,758,309,380,103,128,,
16.812,739,747,759,308,381,102,129,,
16.913,738,750,759,309,381,102,127,,
17.014,738,747,759,309,381,103,127,,
17.114,737,748,759,309,381,103,128,,
17.215,739,750,759,310,381,103,127,,
17.315,739,749,756,309,380,103,128,,
17.416,740,750,757,309,381,102,127,,
17.517,739,747,759,309,381,104,128,,
17.617,738,747,759,309,381,104,128,,
17.718,737,745,759,308,381,104,126,,
17.818,741,750,757,309,381,103,129,,
17.919,738,750,758,310,382,104,126,,
18.019,739,749,758,310,381,103,127,,
18.12,740,747,757,310,380,103,128,,
18.221,739,749,757,309,380,104,127,,
18.321,736,746,758,308,381,104,128,,
18.422,736,748,758,309,382,103,128,,
18.525,739,747,755,309,381,103,127,,
18.625,738,749,757,309,382,103,128,,
18.726,737,746,758,309,381,103,127,,
18.826,739,745,758,308,382,104,127,,
18.927,741,748,755,309,379,107,128,,
19.028,738,745,758,308,381,102,128,,
19.128,740,748,756,309,382,103,128,,
19.229,739,749,756,310,381,105,127,,
19.329,736,748,758,309,382,105,127,,
19.43,738,750,757,309,382,105,128,,
19.531,739,750,757,310,381,104,128,,
19.631,741,749,758,309,382,104,127,,
19.732,738,745,758,308,382,105,128,,
19.832,737,749,758,309,382,103,128,,
19.933,740,748,757,309,381,102,124,,
20.033,737,749,758,309,381,103,125,,
20.134,736,748,758,309,382,103,128,,
20.235,739,747,758,309,382,103,125,,
20.335,739,747,754,310,381,105,128,,
20.436,736,746,757,309,382,104,127,,
20.536,739,748,756,310,381,102,127,,
20.637,739,748,755,309,381,101,128,,
20.737,739,748,755,309,380,103,128,,
20.838,736,749,758,310,381,104,127,,
20.938,736,747,755,309,381,104,126,,
21.039,736,745,758,308,382,103,127,,
21.14,740,748,756,309,381,102,127,,
21.24,739,748,756,310,381,103,126,,
21.341,738,746,757,309,381,103,128,,
21.441,739,749,755,310,380,103,127,,
21.542,738,747,754,310,380,104,127,,
21.642,738,747,755,310,381,102,126,,
21.743,739,748,753,309,380,103,126,,
21.843,739,744,757,308,380,103,127,,
21.945,739,748,757,310,382,103,127,,
22.045,737,748,756,309,381,103,126,,
22.146,736,747,755,309,381,103,127,,
22.247,735,747,752,309,380,103,128,,
22.347,738,747,755,310,382,103,128,,
22.448,736,744,756,308,381,103,127,,
22.548,738,747,753,309,379,102,127,,
22.649,737,747,756,309,379,103,128,,
22.75,738,747,756,310,381,103,127,,
22.85,734,745,756,310,381,103,128,,
22.951,733,746,756,309,381,102,129,,
23.051,737,747,755,309,380,103,128,,
23.152,738,747,755,310,379,103,128,,
23.252,737,747,755,310,379,103,127,,
23.353,733,742,756,308,381,103,128,,
23.454,734,743,756,308,381,103,126,,
23.554,737,747,756,310,380,104,127,,
23.655,737,747,754,310,379,102,128,,
23.755,737,745,753,309,378,103,127,,
23.856,737,746,752,310,379,104,128,,
23.956,733,744,755,309,380,103,128,,
24.057,735,744,755,308,380,102,127,,
24.158,735,746,753,309,378,102,128,,
24.258,736,746,754,310,380,103,126,,
24.359,734,743,755,309,380,103,128,,
24.46,734,741,755,308,381,103,128,,
24.561,735,745,753,309,378,103,128,,
24.661,735,744,752,309,379,104,127,,
24.762,734,743,754,308,379,103,127,,
24.862,734,745,754,310,379,102,127,,
24.963,731,742,755,309,379,103,126,,
25.063,735,744,750,310,378,103,128,,
25.164,735,744,752,309,378,102,128,,
25.264,733,742,754,308,379,103,128,,
25.365,730,744,754,310,380,103,126,,
25.465,734,743,753,309,378,103,128,,
25.566,734,743,752,309,378,103,128,,
25.667,734,745,755,309,379,104,128,,
25.768,730,742,754,310,379,103,127,,
25.868,734,743,752,309,379,103,129,,
25.969,733,742,752,310,378,103,128,,
26.069,733,744,754,309,379,103,128,,
26.17,733,744,752,309,378,103,127,,
26.27,734,743,752,309,379,103,128,,
26.371,733,743,753,310,378,103,128,,
26.471,734,743,751,309,378,102,127,,
26.572,733,743,750,310,377,103,128,,
26.672,731,743,752,309,378,103,128,,
26.773,733,743,751,310,378,103,128,,
26.873,733,742,748,309,378,104,128,,
26.974,729,740,753,310,379,104,126,,
27.074,733,742,750,310,378,103,128,,
27.175,732,742,750,310,378,104,127,,
27.276,730,743,752,309,379,103,128,,
27.376,732,739,752,309,379,104,129,,
27.477,731,740,753,308,379,103,127,,
27.578,732,742,752,309,379,103,128,,
27.678,730,741,751,310,378,103,128,,
27.779,732,743,751,310,378,103,129,,
27.879,731,742,750,310,378,103,127,,
27.98,729,738,752,308,378,103,128,,
28.08,731,741,749,310,377,104,129,,
28.181,731,739,748,310,379,104,129,,
28.281,730,738,750,310,377,104,128,,
28.382,731,742,750,309,378,103,128,,
28.483,731,741,751,309,379,103,128,,
28.583,731,741,751,309,378,103,128,,
28.684,731,741,749,310,378,103,129,,
28.784,730,740,751,310,378,103,127,,
28.885,728,739,751,309,378,103,129,,
28.985,731,741,750,310,377,103,126,,
29.086,730,738,749,310,376,103,128,,
29.186,731,740,748,308,378,103,128,,
29.287,731,741,750,310,378,102,128,,
29.387,730,739,748,309,377,104,127,,
29.488,728,738,751,309,378,103,129,,
29.589,728,737,751,310,378,104,128,,
29.689,728,738,750,310,376,104,127,,
29.79,731,739,748,309,377,104,128,,
29.89,731,739,747,310,377,103,128,,
29.991,731,739,748,310,376,104,128,,
30.091,728,741,750,309,377,103,129,,
30.192,731,740,747,310,377,103,128,,
30.292,731,739,748,309,376,103,130,,
30.393,728,736,751,309,377,104,129,,
30.493,731,737,749,310,376,104,129,,
30.594,728,736,750,309,377,103,128,,
30.694,731,739,747,310,377,104,129,,
30.795,730,740,750,310,377,105,129,,
30.895,731,740,749,310,377,104,127,,
30.996,731,740,748,310,377,103,129,,
31.096,729,739,750,309,377,103,128,,
31.197,731,740,749,309,377,103,129,,
31.297,729,740,750,310,376,103,127,,
31.398,727,737,749,308,377,103,128,,
31.498,730,740,749,310,377,104,128,,
31.599,730,736,750,310,376,104,127,,
31.699,730,737,750,310,377,103,129,,
31.8,731,739,746,310,377,104,129,,
31.9,730,739,746,309,376,104,129,,
32.001,728,736,749,310,377,103,127,,
32.101,727,739,749,310,376,104,128,,
32.202,728,736,750,310,376,104,129,,
32.302,731,739,748,308,376,104,128,,
32.402,729,737,749,310,376,105,129,,
32.503,731,736,748,309,375,104,128,,
32.604,728,739,746,310,375,104,126,,
32.704,730,736,748,310,377,104,128,,
32.805,730,739,746,310,376,104,128,,
32.906,731,739,749,310,377,104,127,,
33.006,731,740,747,310,377,104,129,,
33.107,730,739,748,310,377,105,129,,
33.207,729,739,745,310,375,105,128,,
33.308,731,737,749,310,377,104,128,,
33.409,728,739,749,308,376,104,127,,
33.509,731,740,745,309,377,105,128,,
33.61,727,738,748,308,376,104,127,,
33.711,730,739,748,310,377,104,128,,
33.811,728,739,744,310,377,104,129,,
33.912,730,738,746,310,376,104,129,,
34.012,730,736,748,310,377,103,127,,
34.113,730,736,748,309,376,103,129,,
34.214,729,739,749,310,377,104,128,,
34.314,728,739,747,309,377,103,127,,
34.415,730,736,746,310,374,103,129,,
34.516,729,739,749,309,376,105,128,,
34.616,728,737,748,310,376,103,127,,
34.718,728,739,746,310,375,105,128,,
34.818,729,738,749,308,375,104,128,,
34.919,730,736,747,310,374,103,129,,
35.02,726,739,745,309,375,104,129,,
35.12,729,738,747,310,376,104,128,,
35.221,729,739,747,309,377,104,127,,
35.322,729,736,747,310,376,104,128,,
35.422,727,738,746,309,376,104,128,,
35.523,730,738,746,310,376,103,128,,
35.623,730,738,747,310,376,104,129,,
35.724,727,737,745,309,376,104,129,,
35.825,730,739,745,309,376,105,128,,
35.925,727,738,744,310,376,104,128,,
36.026,729,736,747,309,375,103,129,,
36.127,729,736,745,310,375,104,128,,
36.228,729,738,745,310,375,104,126,,
36.328,725,736,747,310,375,103,127,,
36.429,727,736,747,310,376,104,126,,
36.529,730,738,746,311,376,103,128,,
36.63,726,738,748,310,377,103,126,,
36.73,726,736,744,309,376,103,127,,
36.831,727,738,747,310,376,104,129,,
36.932,726,738,744,310,374,105,128,,
37.032,729,739,744,311,375,104,128,,
37.133,729,737,747,311,375,105,128,,
37.234,729,737,747,310,375,103,128,,
37.334,728,739,746,310,376,104,128,,
37.435,726,734,747,310,376,103,129,,
37.536,729,737,745,310,375,103,129,,
37.636,728,735,747,309,375,103,128,,
37.737,729,737,745,310,374,103,128,,
37.837,729,737,745,310,376,104,127,,
37.938,728,738,747,311,376,103,128,,
38.039,728,738,747,310,376,104,128,,
38.139,725,734,747,309,375,104,129,,
38.24,728,737,746,310,374,102,127,,
38.34,729,736,745,310,375,103,128,,
38.441,728,737,743,310,376,104,128,,
38.541,730,738,745,310,375,103,128,,
38.642,726,734,746,309,376,103,128,,
38.743,729,737,743,310,376,104,128,,
38.843,727,736,745,308,376,103,128,,
38.945,728,736,746,309,375,103,129,,
39.045,728,737,744,310,376,103,128,,
39.146,725,736,746,311,375,103,128,,
39.247,727,736,744,309,376,103,127,,
39.347,729,737,744,310,375,103,127,,
39.448,728,737,748,310,376,104,128,,
39.548,729,738,745,311,375,104,127,,
39.649,727,736,746,309,376,103,127,,
39.75,728,738,744,311,375,103,128,,
39.851,728,737,741,310,376,102,128,,
39.952,729,736,746,309,375,103,129,,
40.052,728,736,746,310,373,103,129,,
40.153,729,737,744,310,376,103,128,,
40.253,727,736,746,309,375,104,129,,
40.354,729,737,743,311,374,103,127,,
40.455,726,737,745,310,375,104,128,,
40.555,728,737,745,310,375,103,128,,
40.656,728,734,746,310,376,103,128,,
40.757,729,737,742,310,374,103,127,,
40.857,728,737,742,310,375,103,128,,
40.958,727,733,746,309,375,103,128,,
41.058,728,736,742,309,375,103,128,,
41.16,728,737,745,310,376,103,129,,
41.26,727,734,744,310,375,104,128,,
41.361,726,736,745,310,375,103,128,,
41.461,729,735,745,310,376,103,127,,
41.562,728,735,742,309,374,103,128,,
41.663,729,734,744,310,375,103,128,,
41.763,728,734,745,310,376,104,127,,
41.864,727,733,745,310,375,102,128,,
41.964,729,736,742,310,376,103,128,,
42.065,728,736,744,310,376,103,129,,
42.165,727,734,745,310,375,104,128,,
42.266,729,736,745,308,375,103,130,,
42.366,729,736,744,310,376,103,128,,
42.467,727,735,744,310,374,103,129,,
42.567,726,737,744,311,375,103,126,,
42.668,726,733,745,310,375,104,129,,
42.768,728,736,743,310,373,103,127,,
42.869,724,736,745,309,376,103,127,,
42.969,726,733,745,310,376,104,129,,
43.07,724,736,744,310,376,103,128,,
43.17,728,735,744,311,375,103,128,,
43.271,728,735,744,310,376,104,128,,
43.371,728,735,741,310,374,104,127,,
43.472,728,736,743,310,375,103,127,,
43.573,728,737,745,310,374,104,127,,
43.674,727,736,742,310,375,103,128,,
43.774,725,736,744,310,375,104,128,,
43.875,727,735,743,311,375,103,128,,
43.976,724,734,743,310,376,103,128,,
44.076,724,733,745,311,376,103,129,,
44.177,724,732,744,309,375,103,128,,
44.278,727,735,742,309,376,103,128,,
44.378,727,734,740,310,375,104,129,,
44.479,727,735,743,309,375,104,129,,
44.579,724,736,744,310,376,103,127,,
44.68,727,735,743,310,376,103,129,,
44.78,727,732,743,309,375,103,128,,
44.881,724,735,741,309,376,103,127,,
44.982,727,735,743,310,376,103,127,,
45.082,727,735,743,310,376,104,128,,
45.183,727,735,743,310,374,103,128,,
45.284,727,735,741,310,376,103,128,,
45.385,727,735,744,310,375,103,127,,
45.486,728,735,743,311,376,103,128,,
45.586,726,733,743,310,375,104,129,,
45.687,727,732,743,311,374,104,129,,
45.788,727,734,739,310,375,104,127,,
45.888,727,735,743,311,376,104,128,,
45.989,723,734,743,310,376,104,127,,
46.089,726,735,743,310,374,104,127,,
46.19,727,735,743,310,375,104,128,,
46.291,724,733,743,310,374,103,127,,
46.392,725,733,742,310,376,104,128,,
46.492,727,735,743,310,375,104,128,,
46.593,726,734,740,311,375,104,129,,
46.693,727,734,741,310,375,103,128,,
46.794,722,732,743,310,374,103,128,,
46.894,727,735,742,310,376,104,129,,
46.995,726,735,743,310,376,103,128,,
47.096,725,732,742,310,375,104,128,,
47.197,725,734,740,310,375,104,128,,
47.297,726,734,741,310,376,104,129,,
47.398,726,734,741,310,376,104,128,,
47.498,727,732,740,311,375,104,127,,
47.6,727,735,742,311,376,103,128,,
47.701,726,733,742,310,374,104,129,,
47.802,726,735,741,310,376,104,128,,
47.902,725,733,739,310,375,102,129,,
48.003,722,734,742,309,375,104,128,,
48.104,723,734,743,309,376,103,129,,
48.204,726,734,741,311,376,104,128,,
48.305,723,730,743,310,376,104,128,,
48.405,726,734,741,310,376,103,128,,
48.506,725,733,740,311,375,104,129,,
48.607,725,734,738,311,376,102,129,,
48.707,726,734,742,310,376,104,129,,
48.808,725,733,739,310,376,103,128,,
48.908,726,731,741,309,373,103,128,,
49.012,724,732,742,309,376,103,127,,
49.113,725,733,740,310,375,103,128,,
49.214,725,734,738,311,376,103,129,,
49.314,722,730,742,310,376,104,129,,
49.415,726,734,741,309,375,104,127,,
49.516,726,733,738,311,375,104,129,,
49.616,722,729,742,311,375,103,129,,
49.717,725,733,741,310,376,103,130,,
49.817,725,733,740,311,375,103,128,,
49.918,725,733,739,311,376,104,128,,
50.019,726,733,740,311,376,103,127,,
50.119,724,733,738,310,376,104,129,,
50.22,723,731,740,311,376,103,128,,
50.32,724,732,742,310,375,104,128,,
50.421,725,732,740,310,375,104,129,,
50.522,725,733,739,311,376,104,128,,
50.622,725,734,739,311,375,103,128,,
50.723,724,733,738,310,377,103,127,,
50.824,725,733,741,311,375,103,128,,
50.925,722,729,741,309,376,103,130,,
51.025,722,730,741,310,374,104,129,,
51.126,725,733,738,310,375,103,129,,
51.227,725,733,739,310,376,103,128,,
51.327,721,734,741,310,377,104,129,,
51.429,725,732,738,311,376,103,127,,
51.529,722,730,741,310,374,103,129,,
51.63,724,733,741,309,376,104,129,,
51.73,725,733,740,310,376,103,127,,
51.831,725,734,738,311,376,103,127,,
51.931,724,732,738,311,374,103,128,,
52.032,723,732,740,311,375,104,128,,
52.132,723,730,740,311,376,104,128,,
52.233,725,733,738,311,376,104,128,,
52.334,725,734,741,311,376,103,129,,
52.434,723,731,739,311,374,103,129,,
52.535,722,732,741,310,376,103,128,,
52.636,724,731,740,310,375,104,128,,
52.736,725,733,740,310,374,104,128,,
52.837,724,733,737,311,376,104,128,,
52.937,722,729,741,310,375,104,128,,
53.038,725,733,740,311,375,104,128,,
53.139,725,733,738,311,376,103,128,,
53.239,724,731,738,310,374,104,129,,
53.34,724,734,741,309,376,104,128,,
53.44,724,732,738,310,375,103,129,,
53.541,725,733,740,310,375,104,128,,
53.641,725,733,739,310,376,102,128,,
53.742,725,732,737,311,376,103,128,,
53.843,723,730,738,310,375,102,128,,
53.943,724,731,736,311,376,103,129,,
54.044,721,730,741,311,374,103,128,,
54.144,724,731,738,310,375,104,127,,
54.247,725,732,740,310,376,104,129,,
54.347,724,729,740,311,375,104,129,,
54.448,725,731,738,311,375,103,127,,
54.548,725,733,736,311,376,102,128,,
54.649,722,733,740,311,376,103,129,,
54.749,723,728,741,310,376,104,129,,
54.85,724,730,741,309,376,104,128,,
54.95,721,732,740,309,376,104,127,,
55.051,725,729,741,310,376,104,126,,
55.152,722,729,741,311,375,103,128,,
55.252,725,732,739,311,376,103,128,,
55.353,725,732,737,311,376,103,128,,
55.453,721,729,740,311,376,103,127,,
55.554,724,730,739,311,376,103,128,,
55.655,724,730,740,308,376,104,128,,
55.755,725,732,739,311,375,103,128,,
55.856,722,731,739,309,377,103,128,,
55.956,722,733,740,309,376,104,129,,
56.057,721,732,739,310,376,104,130,,
56.157,721,732,739,310,376,104,128,,
56.258,722,732,739,311,376,103,128,,
56.358,720,732,739,310,376,104,128,,
56.459,723,731,739,309,375,104,127,,
56.561,724,731,739,310,374,103,128,,
56.662,723,732,736,311,374,103,128,,
56.762,722,732,740,310,375,104,128,,
56.863,725,732,736,311,374,103,129,,
56.963,724,732,736,311,375,103,129,,
57.064,724,731,737,311,376,103,127,,
57.164,724,732,738,310,375,103,127,,
57.265,723,730,739,311,377,103,129,,
57.366,721,732,738,311,376,102,127,,
57.466,724,732,738,310,376,104,128,,
57.567,723,731,739,311,376,103,129,,
57.667,723,731,738,311,376,103,128,,
57.768,723,729,739,311,377,104,127,,
57.868,721,729,740,309,376,103,128,,
57.969,723,731,738,310,376,103,126,,
58.07,721,729,736,310,376,103,129,,
58.17,723,731,738,311,376,104,128,,
58.271,724,731,736,311,375,104,128,,
58.371,723,730,736,311,375,103,129,,
58.472,725,731,737,311,375,103,129,,
58.572,720,730,739,309,377,103,129,,
58.673,720,730,739,311,376,104,128,,
58.773,723,731,737,311,376,102,129,,
58.874,723,731,736,311,376,103,128,,
58.974,720,728,738,310,376,104,128,,
59.075,720,728,738,310,375,104,127,,
59.176,720,729,739,310,376,103,129,,
59.278,723,730,736,311,375,103,129,,
59.378,721,726,739,310,376,103,128,,
59.479,723,731,738,311,376,103,128,,
59.579,723,731,736,310,376,102,128,,
59.68,723,730,736,310,375,103,128,,
59.781,723,730,736,310,376,103,129,,
59.881,723,731,736,311,374,103,130,,
59.982,722,730,736,310,376,104,129,,
60.082,723,731,738,311,376,103,127,,
60.183,723,730,736,310,376,104,127,,
60.283,720,728,739,309,376,103,129,,
60.384,720,726,738,310,376,103,129,,
60.485,722,729,736,311,375,103,129,,
60.585,723,730,736,310,376,103,127,,
60.686,723,730,737,311,376,103,128,,
60.786,720,729,738,310,376,103,130,,
60.887,723,731,735,311,375,103,128,,
60.988,723,729,736,310,374,104,128,,
61.088,720,730,737,311,376,104,128,,
61.189,723,728,738,309,376,102,129,,
61.289,720,728,738,310,377,103,128,,
61.39,722,730,737,311,375,102,128,,
61.49,723,729,736,310,374,104,126,,
61.592,722,729,736,310,376,104,129,,
61.692,723,731,737,311,376,103,129,,
61.793,723,728,736,310,376,104,128,,
61.893,720,727,738,310,376,103,128,,
61.994,723,728,736,310,376,104,127,,
62.094,723,730,737,311,375,103,129,,
62.195,720,729,737,310,376,104,129,,
62.296,722,730,734,311,374,103,127,,
62.396,723,728,736,310,376,103,128,,
62.497,722,728,738,311,374,104,128,,
62.597,722,730,737,311,376,102,127,,
62.698,721,728,738,309,376,102,128,,
62.799,720,726,737,311,375,103,128,,
62.899,723,730,737,311,375,103,128,,
63.0,720,730,737,311,376,104,127,,
63.1,723,728,736,311,375,104,127,,
63.201,720,726,737,310,376,103,128,,
63.302,723,730,736,310,375,103,128,,
63.403,723,730,736,311,375,103,129,,
63.503,718,728,737,311,376,104,128,,
63.604,721,730,736,311,376,104,128,,
63.704,722,729,734,310,376,104,128,,
63.805,722,729,736,311,375,102,129,,
63.906,720,726,737,310,376,103,129,,
64.006,720,728,737,311,376,103,127,,
64.108,722,730,736,310,376,103,128,,
64.208,722,728,734,311,374,104,128,,
64.309,722,730,734,311,374,103,127,,
64.409,720,728,736,311,376,104,127,,
64.51,720,729,737,311,376,102,126,,
64.611,720,727,737,310,376,103,128,,
64.711,721,729,736,310,375,103,128,,
64.812,721,729,736,311,376,104,128,,
64.912,721,729,734,311,374,103,129,,
65.013,720,728,735,311,376,103,128,,
65.114,720,726,736,310,376,103,127,,
65.214,722,729,733,311,374,102,128,,
65.315,722,729,732,311,374,104,129,,
65.415,721,729,736,311,374,103,128,,
65.516,720,729,732,311,375,103,128,,
65.617,720,727,736,310,376,104,127,,
65.717,722,730,735,310,376,104,127,,
65.818,720,729,735,311,375,103,128,,
65.919,720,727,737,311,376,104,128,,
66.019,722,728,735,311,376,103,128,,
66.12,721,729,735,311,375,102,129,,
66.22,720,727,736,310,376,104,129,,
66.321,721,728,732,311,374,103,128,,
66.421,722,729,734,311,375,103,127,,
66.522,721,727,734,311,376,104,129,,
66.623,721,727,734,309,374,104,128,,
66.724,721,728,732,310,374,102,129,,
66.825,719,726,736,310,376,103,127,,
66.925,720,728,736,311,375,104,129,,
67.026,722,728,735,311,375,103,127,,
67.127,721,729,734,311,375,103,129,,
67.227,719,725,735,311,375,103,128,,
67.328,721,728,732,311,374,104,128,,
67.428,719,727,734,310,376,104,129,,
67.529,717,728,733,310,376,103,128,,
67.63,718,729,735,311,375,103,128,,
67.731,721,729,735,311,375,103,126,,
67.831,720,728,735,310,376,103,127,,
67.932,721,728,736,310,374,103,128,,
68.033,720,726,734,310,375,104,128,,
68.134,717,724,735,310,376,103,128,,
68.234,718,724,735,312,376,104,129,,
68.335,717,725,735,309,376,103,128,,
68.436,721,728,732,311,374,103,128,,
68.536,721,727,733,311,375,103,128,,
68.637,717,726,735,309,375,104,128,,
68.737,721,729,735,311,375,103,129,,
68.838,719,728,735,311,375,103,127,,
68.939,718,726,735,311,375,104,128,,
69.039,721,727,732,311,374,103,129,,
69.14,721,728,735,309,375,103,128,,
69.24,719,727,732,310,375,103,128,,
69.342,720,727,735,311,375,104,128,,
69.442,719,726,735,310,375,103,127,,
69.543,719,726,734,311,376,104,128,,
69.644,721,727,732,310,374,104,127,,
69.744,720,727,735,311,375,104,126,,
69.845,720,728,733,311,374,103,129,,
