seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
24.53,272,272,263,,,,,,
24.631,272,273,262,,,,,,
24.732,272,272,263,,,,,,
24.832,270,273,261,,,,,,
24.933,272,272,263,,,,,,
25.033,273,270,263,,,,,,
25.134,271,273,263,,,,,,
25.236,221,222,214,,,,,,
25.336,220,221,213,,,,,,
25.437,224,222,214,,,,,,
