seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power,T1_F,T2_F,T3_F,fluid_in_F,fluid_out_F,P_in_psi,P_out_psi,delta_p,pump_power_calc,pump_cost_per_day,Q_dot,efficiency,delta_T
1.305,297,299,299,,,105,100,302,289,21.005602249885555,21.047362089997193,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
1.405,296,300,297,,,107,100,301,288,20.984664534186834,21.068184893358307,21.005602249885555,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
1.506,296,300,299,,,106,100,301,288,20.984664534186834,21.068184893358307,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
1.606,297,299,299,,,105,99,301,287,21.005602249885555,21.047362089997193,21.047362089997193,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
1.707,297,299,298,,,107,100,302,290,21.005602249885555,21.047362089997193,21.026501321492674,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
1.807,297,299,299,,,108,100,302,288,21.005602249885555,21.047362089997193,21.047362089997193,,,23.460410557184748,21.722602367763656,-8,-5.333336e-05,-0.0005529602764799999,,,
1.908,297,300,299,,,106,100,300,288,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
2.009,297,299,298,,,108,100,301,288,21.005602249885555,21.047362089997193,21.026501321492674,,,23.460410557184748,21.722602367763656,-8,-5.333336e-05,-0.0005529602764799999,,,
2.109,296,300,299,,,105,100,301,289,20.984664534186834,21.068184893358307,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
2.21,297,300,298,,,106,100,301,289,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
2.31,297,298,298,,,106,100,301,287,21.005602249885555,21.026501321492674,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
2.411,297,299,299,,,107,99,302,288,21.005602249885555,21.047362089997193,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
2.511,297,300,299,,,106,101,301,288,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.939828391441296,-5,-3.333335e-05,-0.0003456001728,,,
2.611,296,300,299,,,105,99,301,289,20.984664534186834,21.068184893358307,21.047362089997193,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
2.712,297,299,297,,,107,100,302,288,21.005602249885555,21.047362089997193,21.005602249885555,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
2.812,297,298,299,,,106,100,302,289,21.005602249885555,21.026501321492674,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
2.913,297,300,299,,,106,101,300,288,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.939828391441296,-5,-3.333335e-05,-0.0003456001728,,,
3.013,296,300,298,,,107,101,302,289,20.984664534186834,21.068184893358307,21.026501321492674,,,23.243184533507115,21.939828391441296,-6,-4.000002e-05,-0.00041472020736000003,,,
3.114,297,300,299,,,107,100,301,289,21.005602249885555,21.068184893358307,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
3.214,296,300,299,,,105,101,301,287,20.984664534186834,21.068184893358307,21.047362089997193,,,22.80873248615184,21.939828391441296,-4,-2.666668e-05,-0.00027648013823999997,,,
3.315,296,299,298,,,106,100,302,286,20.984664534186834,21.047362089997193,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
3.415,296,298,298,,,105,100,300,287,20.984664534186834,21.026501321492674,21.026501321492674,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
3.516,296,299,298,,,106,99,302,289,20.984664534186834,21.047362089997193,21.026501321492674,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
3.616,297,299,298,,,106,99,301,287,21.005602249885555,21.047362089997193,21.026501321492674,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
3.717,297,299,299,,,105,100,302,287,21.005602249885555,21.047362089997193,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
3.817,297,300,299,,,106,100,302,288,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
3.918,297,298,299,,,107,99,301,288,21.005602249885555,21.026501321492674,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
4.018,296,299,299,,,106,100,302,288,20.984664534186834,21.047362089997193,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
4.119,296,298,297,,,105,100,297,285,20.984664534186834,21.026501321492674,21.005602249885555,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
4.219,296,299,298,,,108,100,298,287,20.984664534186834,21.047362089997193,21.026501321492674,,,23.460410557184748,21.722602367763656,-8,-5.333336e-05,-0.0005529602764799999,,,
4.319,295,298,295,,,106,100,301,286,20.963687830335402,21.026501321492674,20.963687830335402,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
4.42,297,299,299,,,106,100,301,288,21.005602249885555,21.047362089997193,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
4.52,297,300,298,,,106,99,301,288,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
4.621,296,300,299,,,107,100,301,287,20.984664534186834,21.068184893358307,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
4.721,297,299,299,,,105,100,301,287,21.005602249885555,21.047362089997193,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
4.822,297,299,299,,,107,100,302,286,21.005602249885555,21.047362089997193,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
4.922,296,298,299,,,107,100,302,288,20.984664534186834,21.026501321492674,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
5.023,297,300,299,,,107,98,299,289,21.005602249885555,21.068184893358307,21.047362089997193,,,23.243184533507115,21.288150320408388,-9,-6.000003e-05,-0.0006220803110399999,,,
5.123,363,365,366,,,106,99,366,351,22.316410678089426,22.35435807543206,22.373300634612065,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
5.224,364,365,365,,,107,100,367,351,22.33539482540482,22.35435807543206,22.35435807543206,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
5.325,388,387,389,,,107,98,391,372,22.785205070496602,22.766667835692317,22.80372604980306,,,23.243184533507115,21.288150320408388,-9,-6.000003e-05,-0.0006220803110399999,,,
5.426,355,354,356,,,107,100,359,342,22.163760000548336,22.144578274249056,22.182918912837522,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
5.527,376,374,377,,,105,99,379,363,22.561632777538534,22.524120607195186,22.580361017896678,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
5.628,365,363,364,,,106,100,368,353,22.35435807543206,22.316410678089426,22.33539482540482,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
5.729,364,364,366,,,106,99,368,349,22.33539482540482,22.33539482540482,22.373300634612065,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
5.83,387,385,388,,,106,99,390,370,22.766667835692317,22.729543872358818,22.785205070496602,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
5.93,387,387,386,,,107,99,390,370,22.766667835692317,22.766667835692317,22.748114163815046,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
6.031,385,387,386,,,106,99,389,373,22.729543872358818,22.766667835692317,22.748114163815046,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
6.133,375,373,376,,,105,99,379,361,22.542886038507334,22.505336288902583,22.561632777538534,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
6.234,386,386,388,,,105,99,390,371,22.748114163815046,22.748114163815046,22.785205070496602,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
6.335,351,354,354,,,106,99,355,336,22.086894005938518,22.144578274249056,22.144578274249056,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
6.435,373,373,375,,,106,100,378,362,22.505336288902583,22.505336288902583,22.542886038507334,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
6.537,355,356,357,,,103,100,356,339,22.163760000548336,22.182918912837522,22.20205522951551,,,22.374280438796568,21.722602367763656,-3,-2.000001e-05,-0.00020736010368000002,,,
6.638,374,375,377,,,107,99,377,362,22.524120607195186,22.542886038507334,22.580361017896678,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
6.739,363,366,365,,,106,99,369,351,22.316410678089426,22.373300634612065,22.35435807543206,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
6.839,388,387,386,,,105,99,392,372,22.785205070496602,22.766667835692317,22.748114163815046,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
6.94,387,387,388,,,107,98,390,374,22.766667835692317,22.766667835692317,22.785205070496602,,,23.243184533507115,21.288150320408388,-9,-6.000003e-05,-0.0006220803110399999,,,
7.042,298,299,298,,,107,99,301,290,21.026501321492674,21.047362089997193,21.026501321492674,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
7.142,297,299,297,,,107,99,301,289,21.005602249885555,21.047362089997193,21.005602249885555,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
7.243,296,299,299,,,106,99,302,290,20.984664534186834,21.047362089997193,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
7.343,297,299,299,,,105,99,300,288,21.005602249885555,21.047362089997193,21.047362089997193,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
7.444,297,300,298,,,107,99,302,287,21.005602249885555,21.068184893358307,21.026501321492674,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
7.544,297,300,297,,,105,100,300,288,21.005602249885555,21.068184893358307,21.005602249885555,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
7.645,296,298,299,,,106,100,301,288,20.984664534186834,21.026501321492674,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
7.745,296,300,299,,,106,99,302,288,20.984664534186834,21.068184893358307,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
7.846,296,299,298,,,106,100,301,288,20.984664534186834,21.047362089997193,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
7.946,296,297,299,,,108,99,302,288,20.984664534186834,21.005602249885555,21.047362089997193,,,23.460410557184748,21.50537634408602,-9,-6.000003e-05,-0.0006220803110399999,,,
8.047,296,298,297,,,104,99,300,286,20.984664534186834,21.026501321492674,21.005602249885555,,,22.591506462474204,21.50537634408602,-5,-3.333335e-05,-0.0003456001728,,,
8.147,297,299,298,,,107,99,300,287,21.005602249885555,21.047362089997193,21.026501321492674,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
8.248,295,300,297,,,106,100,302,288,20.963687830335402,21.068184893358307,21.005602249885555,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
8.348,295,299,299,,,106,99,302,289,20.963687830335402,21.047362089997193,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
8.449,296,298,299,,,105,100,301,287,20.984664534186834,21.026501321492674,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
8.549,297,300,298,,,105,99,301,289,21.005602249885555,21.068184893358307,21.026501321492674,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
8.65,296,300,299,,,107,99,302,289,20.984664534186834,21.068184893358307,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
8.75,294,298,298,,,107,100,300,285,20.94267179115434,21.026501321492674,21.026501321492674,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
8.851,296,299,297,,,107,99,301,286,20.984664534186834,21.047362089997193,21.005602249885555,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
8.951,296,300,297,,,106,101,301,288,20.984664534186834,21.068184893358307,21.005602249885555,,,23.02595850982948,21.939828391441296,-5,-3.333335e-05,-0.0003456001728,,,
9.052,296,299,299,,,106,101,302,289,20.984664534186834,21.047362089997193,21.047362089997193,,,23.02595850982948,21.939828391441296,-5,-3.333335e-05,-0.0003456001728,,,
9.153,296,300,298,,,107,100,301,288,20.984664534186834,21.068184893358307,21.026501321492674,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
9.253,297,299,299,,,107,99,301,290,21.005602249885555,21.047362089997193,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
9.357,297,300,299,,,107,101,302,289,21.005602249885555,21.068184893358307,21.047362089997193,,,23.243184533507115,21.939828391441296,-6,-4.000002e-05,-0.00041472020736000003,,,
9.459,297,299,297,,,106,100,302,289,21.005602249885555,21.047362089997193,21.005602249885555,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
9.56,297,300,298,,,106,100,300,287,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
9.661,297,300,297,,,107,99,302,287,21.005602249885555,21.068184893358307,21.005602249885555,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
9.761,297,299,299,,,107,99,300,289,21.005602249885555,21.047362089997193,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
9.862,297,300,298,,,105,100,302,285,21.005602249885555,21.068184893358307,21.026501321492674,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
9.962,297,300,297,,,107,99,301,288,21.005602249885555,21.068184893358307,21.005602249885555,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
10.063,295,298,299,,,106,100,300,287,20.963687830335402,21.026501321492674,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
10.163,297,299,296,,,107,100,300,286,21.005602249885555,21.047362089997193,20.984664534186834,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
10.264,297,300,298,,,106,99,301,289,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
10.364,296,300,298,,,106,100,300,289,20.984664534186834,21.068184893358307,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
10.465,296,298,299,,,108,100,301,288,20.984664534186834,21.026501321492674,21.047362089997193,,,23.460410557184748,21.722602367763656,-8,-5.333336e-05,-0.0005529602764799999,,,
10.566,297,300,298,,,106,101,301,288,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.939828391441296,-5,-3.333335e-05,-0.0003456001728,,,
10.666,296,293,299,,,105,99,298,287,20.984664534186834,20.921616066306797,21.047362089997193,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
10.767,296,299,297,,,106,100,302,287,20.984664534186834,21.047362089997193,21.005602249885555,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
10.868,297,300,299,,,106,99,301,288,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
10.969,297,299,298,,,106,100,302,289,21.005602249885555,21.047362089997193,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
11.069,296,299,299,,,106,98,302,287,20.984664534186834,21.047362089997193,21.047362089997193,,,23.02595850982948,21.288150320408388,-8,-5.333336e-05,-0.0005529602764799999,,,
11.17,296,300,298,,,106,99,300,287,20.984664534186834,21.068184893358307,21.026501321492674,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
11.27,297,300,299,,,107,99,301,287,21.005602249885555,21.068184893358307,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
11.371,297,298,299,,,106,100,301,285,21.005602249885555,21.026501321492674,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
11.472,296,299,297,,,106,99,302,288,20.984664534186834,21.047362089997193,21.005602249885555,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
11.573,297,300,299,,,106,100,302,288,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
11.673,296,300,298,,,106,101,302,287,20.984664534186834,21.068184893358307,21.026501321492674,,,23.02595850982948,21.939828391441296,-5,-3.333335e-05,-0.0003456001728,,,
11.774,297,300,299,,,106,100,302,287,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
11.874,297,299,297,,,106,100,302,288,21.005602249885555,21.047362089997193,21.005602249885555,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
11.975,297,299,299,,,106,100,300,289,21.005602249885555,21.047362089997193,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
12.076,297,300,299,,,107,99,301,290,21.005602249885555,21.068184893358307,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
12.177,296,298,299,,,107,99,301,289,20.984664534186834,21.026501321492674,21.047362089997193,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
12.277,297,299,298,,,107,100,301,288,21.005602249885555,21.047362089997193,21.026501321492674,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
12.378,296,300,299,,,105,100,303,289,20.984664534186834,21.068184893358307,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
12.478,296,298,299,,,106,99,299,288,20.984664534186834,21.026501321492674,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
12.579,296,299,298,,,107,99,299,287,20.984664534186834,21.047362089997193,21.026501321492674,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
12.679,296,299,298,,,107,100,302,289,20.984664534186834,21.047362089997193,21.026501321492674,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
12.78,296,300,299,,,106,99,301,287,20.984664534186834,21.068184893358307,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
12.88,297,298,299,,,106,100,302,289,21.005602249885555,21.026501321492674,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
12.981,297,299,299,,,106,100,301,288,21.005602249885555,21.047362089997193,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
13.081,297,300,299,,,105,100,302,286,21.005602249885555,21.068184893358307,21.047362089997193,,,22.80873248615184,21.722602367763656,-5,-3.333335e-05,-0.0003456001728,,,
13.181,297,300,297,,,107,100,301,289,21.005602249885555,21.068184893358307,21.005602249885555,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
13.282,296,298,298,,,106,100,300,287,20.984664534186834,21.026501321492674,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
13.382,297,298,298,,,106,100,301,288,21.005602249885555,21.026501321492674,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
13.483,295,300,299,,,108,100,302,289,20.963687830335402,21.068184893358307,21.047362089997193,,,23.460410557184748,21.722602367763656,-8,-5.333336e-05,-0.0005529602764799999,,,
13.584,297,300,298,,,106,100,302,288,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
13.685,298,299,299,,,105,101,301,289,21.026501321492674,21.047362089997193,21.047362089997193,,,22.80873248615184,21.939828391441296,-4,-2.666668e-05,-0.00027648013823999997,,,
13.785,297,299,297,,,107,99,302,288,21.005602249885555,21.047362089997193,21.005602249885555,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
13.886,297,300,298,,,106,99,302,289,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
13.987,296,299,299,,,106,99,300,289,20.984664534186834,21.047362089997193,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
14.087,296,299,299,,,107,98,301,287,20.984664534186834,21.047362089997193,21.047362089997193,,,23.243184533507115,21.288150320408388,-9,-6.000003e-05,-0.0006220803110399999,,,
14.188,297,299,299,,,106,99,302,289,21.005602249885555,21.047362089997193,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
14.288,297,299,298,,,106,100,302,288,21.005602249885555,21.047362089997193,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
14.389,296,300,299,,,106,99,301,287,20.984664534186834,21.068184893358307,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
14.491,296,300,299,,,107,100,301,287,20.984664534186834,21.068184893358307,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
14.592,296,299,299,,,108,99,302,289,20.984664534186834,21.047362089997193,21.047362089997193,,,23.460410557184748,21.50537634408602,-9,-6.000003e-05,-0.0006220803110399999,,,
14.692,297,299,299,,,107,100,301,289,21.005602249885555,21.047362089997193,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
14.793,297,298,299,,,107,100,302,287,21.005602249885555,21.026501321492674,21.047362089997193,,,23.243184533507115,21.722602367763656,-7,-4.666669e-05,-0.00048384024191999996,,,
14.893,296,298,299,,,104,100,302,288,20.984664534186834,21.026501321492674,21.047362089997193,,,22.591506462474204,21.722602367763656,-4,-2.666668e-05,-0.00027648013823999997,,,
14.994,296,299,299,,,105,99,302,287,20.984664534186834,21.047362089997193,21.047362089997193,,,22.80873248615184,21.50537634408602,-6,-4.000002e-05,-0.00041472020736000003,,,
15.094,297,300,299,,,106,100,301,287,21.005602249885555,21.068184893358307,21.047362089997193,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
15.195,296,300,299,,,106,99,302,289,20.984664534186834,21.068184893358307,21.047362089997193,,,23.02595850982948,21.50537634408602,-7,-4.666669e-05,-0.00048384024191999996,,,
15.295,297,300,298,,,107,99,302,287,21.005602249885555,21.068184893358307,21.026501321492674,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
15.396,298,299,298,,,107,99,300,287,21.026501321492674,21.047362089997193,21.026501321492674,,,23.243184533507115,21.50537634408602,-8,-5.333336e-05,-0.0005529602764799999,,,
15.496,297,300,298,,,106,100,301,287,21.005602249885555,21.068184893358307,21.026501321492674,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
15.597,296,300,297,,,106,100,301,288,20.984664534186834,21.068184893358307,21.005602249885555,,,23.02595850982948,21.722602367763656,-6,-4.000002e-05,-0.00041472020736000003,,,
